ID,ID_C,Title,Body,Moderation_state
3111,23018,Подробнее о физическом росте 10-12 месяцев -  избыточная масса,"Внимание! Ваш ребенок имеет избыточную массу тела умеренной степени по отношению к длине тела. Избыточная масса может поставить под угрозу его/ее здоровье, поэтому подумайте, что этому способствовало: избыточное потребление богатой калориями пищи (например, сладких и жирных продуктов), употребление нездоровой пищи, снижение физической активности, увеличение времени просмотра экрана или изменения в повседневной жизни, окружающей среде и т.д. Обязательно посетите семейного врача, чтобы получить дополнительные рекомендации и установить наблюдение за динамикой роста вашего ребенка.",archive
3116,23019,Подробнее о физическом росте 13-24 месяцев - избыточная масса,"Внимание! Ваш ребенок имеет избыточную массу тела умеренной степени по отношению к росту. Избыточная масса может поставить под угрозу ее/его здоровье, поэтому подумайте, что этому способствовало: позднее введение дополнительного питания, нарушение режима питания, избыточное потребление богатой калориями пищи (например, сладких и жирных продуктов), употребление нездоровой пищи, снижение физической активности.  Обязательно посетите семейного врача, чтобы получить дополнительные рекомендации и установить наблюдение за динамикой роста вашего ребенка.",archive
3121,23020,Подробнее о физическом росте 25-60 месяцев - избыточная масса,"Внимание! Ваш ребенок имеет избыточную массу тела умеренной степени по отношению к росту. Избыточная масса может поставить под угрозу ее/его здоровье, поэтому подумайте, что этому способствовало: позднее введение дополнительного питания, нарушение режима питания, избыточное потребление богатой калориями пищи (например, сладких и жирных продуктов), употребление нездоровой пищи, снижение физической активности. Обязательно посетите семейного врача, чтобы получить дополнительные рекомендации и установить наблюдение за динамикой роста вашего ребенка.",archive
3126,23021,"Подробнее о физическом росте в первые 6 месяцев - лишний вес, ожирение","Обратите внимание срочно! Ваш ребенок страдает ожирением и имеет серьезный избыток веса в соотношении по отношении к длине тела. Этот лишний вес может нанести серьезный вред его здоровью, поэтому обязательно обратитесь к посетите семейному врачу за дополнительной консультацией и определением динамики наблюдения за ростом вашего ребенка.",archive
3131,23022,"Подробнее о физическом росте 7-9 месяцев - лишний вес, ожирение","Обратите внимание срочно! Ваш ребенок страдает ожирением и имеет серьезный избыток веса в соотношении по отношении к длине тела, поэтому обязательно обратитесь к семейному врачу за дополнительной консультацией и определением динамики наблюдения за ростом вашего ребенка.",archive
3136,23023,"Подробнее о физическом росте 10 - 12 месяцев -лишний вес, ожирение","Обратите внимание срочно! Ваш ребенок страдает ожирением и имеет серьезный избыток веса в соотношении по отношении к длине тела, поэтому обязательно обратитесь к семейному врачу за дополнительной консультацией и определением динамики наблюдения за ростом вашего ребенка.",archive
3141,23024,Подробнее о физическом росте 13 - 24 месяцев - ожирение,"Обратите внимание срочно! Ваш ребенок страдает ожирением и имеет серьезный избыток веса по отношению к длине тела. Лишний вес может нанести серьезный вред его здоровью. Подумайте о причинах этого: чрезмерное потребление высококалорийной пищи (например, сладостей и жирной пищи), употребление нездоровой пищи, снижение физической активности, увеличение времени просмотра экрана или изменения в окружающей среде и т. д. Обязательно обратитесь к семейному врачу за дополнительной консультацией и определением динамики наблюдения за ростом вашего ребенка.",archive
3146,23025,Подробнее о физическом росте 25-60 месяцев - ожирение,"Обратите внимание срочно! Ваш ребенок страдает ожирением и имеет серьезный избыток веса по отношению к росту. Лишний вес может нанести серьезный вред его здоровью. Подумайте о причинах этого: чрезмерное потребление высококалорийной пищи (например, сладостей и жирной пищи), употребление нездоровой пищи, снижение физической активности, увеличение времени просмотра экрана или изменения в окружающей среде и т. д. Обязательно обратитесь к семейному врачу за дополнительной консультацией и определением динамики наблюдения за ростом вашего ребенка.",archive
3151,23026,Подробнее о физическом росте в первые 6 месяцев - длина тела соответствует возрасту,"Браво! Ваш ребенок растет в длину в соответствии с возрастом. Продолжайте следовать рекомендациям хорошей практики в питании, физической активности, сне и следите за ростом вашего ребенка.",archive
3156,23027,Подробнее о физическом росте 7-9 месяцев – длина тела соответствует возрасту,"Браво! Ваш ребенок растет в длину в соответствии с возрастом. Продолжайте следовать рекомендациям хорошей практики в питании, физической активности, сне и следите за ростом вашего ребенка.",archive
3161,23028,Подробнее о физическом росте 10 - 12 месяцев – длина тела соответствует возрасту,"Браво! Ваш ребенок растет в длину в соответствии с возрастом. Продолжайте следовать рекомендациям хорошей практики в питании, физической активности, сне и следите за ростом вашего ребенка.",archive
3166,23029,Подробнее о физическом росте 13-24 месяцев – длина тела соответствует возрасту,"Браво! Ваш ребенок растет в длину в соответствии с возрастом. Продолжайте следовать рекомендациям хорошей практики в питании, физической активности, сне и следите за ростом вашего ребенка.",archive
3171,23030,Подробнее о физическом росте 25 - 72 месяца - рост соответствует возрасту,"Браво! Ваш ребенок растет в длину в соответствии с возрастом. Продолжайте следовать рекомендациям хорошей практики в питании, физической активности, сне и следите за ростом вашего ребенка.",archive
3176,23031,Подробнее о физическом росте в первые 6 месяцев – низкий рост умеренной степени,"Внимание! Рост вашего ребенка в длину тела происходит медленно. Постарайтесь выяснить возможные причины: хроническое недоедание, хроническое заболевание, эндокринное расстройство и т.д. Обязательно обратитесь к семейному врачу для дополнительного обследования, получения рекомендаций и определения дальнейшего наблюдения за динамикой роста.",archive
3181,23032,Подробнее о физическом росте 7-9 месяцев - низкий рост умеренной степени,"Внимание! Рост вашего ребенка в длину тела происходит медленно. Постарайтесь выяснить возможные причины: хроническое недоедание, хроническое заболевание, эндокринное расстройство и т.д. Обязательно обратитесь к семейному врачу для дополнительного обследования, получения рекомендаций и определения дальнейшего наблюдения за динамикой роста.",archive
3186,23033,Подробнее о физическом росте 10 - 12 месяцев - низкий рост умеренной степени,"Внимание! Рост вашего ребенка в длину тела происходит медленно. Постарайтесь выяснить возможные причины: хроническое недоедание, хроническое заболевание, эндокринное расстройство и т.д. Обязательно обратитесь к семейному врачу для дополнительного обследования, получения рекомендаций и определения дальнейшего наблюдения за динамикой роста.",archive
3191,23034,Подробнее о физическом росте 13 - 24 месяцев - низкий рост умеренной степени,"Внимание! Рост вашего ребенка в длину тела происходит медленно. Постарайтесь выяснить возможные причины: хроническое недоедание, хроническое заболевание, эндокринное расстройство и т.д. Обязательно обратитесь к семейному врачу для дополнительного обследования, получения рекомендаций и определения дальнейшего наблюдения за динамикой роста.",archive
3196,23035,Подробнее о физическом росте 25-60 месяцев - низкий рост умеренной степени,"Внимание! Рост вашего ребенка в длину тела происходит медленно. Постарайтесь выяснить возможные причины: хроническое недоедание, хроническое заболевание, эндокринное расстройство и т.д. Обязательно обратитесь к семейному врачу для дополнительного обследования, получения рекомендаций и определения дальнейшего наблюдения за динамикой роста.",archive
3201,23036,Подробнее о физическом росте в первые 6 месяцев - низкий рост тяжелой степени,"Срочно! У вашего ребенка задержка роста. Обязательно обратитесь к семейному врачу для дополнительного обследования, получения соответствующего лечения и определения дальнейшего наблюдения за динамикой роста!",archive
3206,23037,Подробнее о физическом росте 7-9 месяцев - низкий рост тяжелой степени,"Срочно! У вашего ребенка задержка роста. Обязательно обратитесь к семейному врачу для дополнительного обследования, получения соответствующего лечения и определения дальнейшего наблюдения за динамикой роста!",archive
3211,23038,Подробнее о физическом росте 10 - 12 месяцев - низкий рост тяжелой степени,"Срочно! У вашего ребенка задержка роста. Обязательно обратитесь к семейному врачу для дополнительного обследования, получения соответствующего лечения и определения дальнейшего наблюдения за динамикой роста!",archive
3216,23039,Подробнее о физическом росте 13 - 24 месяца - низкий рост тяжелой степени,"Срочно! У вашего ребенка задержка роста. Обязательно обратитесь к семейному врачу для дополнительного обследования, получения соответствующего лечения и определения дальнейшего наблюдения за динамикой роста!",archive
3221,23040,Подробнее о физическом росте 25-60 месяцев - низкий рост тяжелой степени,"Срочно! У вашего ребенка задержка роста. Обязательно обратитесь к семейному врачу для дополнительного обследования, получения соответствующего лечения и определения дальнейшего наблюдения за динамикой роста!",archive
3226,23041,Подробнее о физическом росте в первые 6 месяцев - длина тела выше среднего,"Ваш ребенок вырос и его длина тела значительно превышает нормальный диапазон для его возраста. Вероятно, это результат его генетического потенциала, но все же поговорите об этом с семейным врачом. Продолжайте следовать принятым рекомендациям и регулярно следите за ростом вашего ребенка.",archive
3231,23042,Подробнее о физическом росте 7 - 9 месяцев - длина тела выше среднего,"Ваш ребенок вырос, и его длина тела значительно превышает нормальный диапазон для его возраста. Вероятно, это результат его генетического потенциала, но все же поговорите об этом с семейным врачом. Продолжайте следовать принятым рекомендациям и регулярно следите за ростом вашего ребенка..",archive
3236,23043,Подробнее о физическом росте от 10 до 12 месяцев - длина тела выше среднего,"Ваш ребенок вырос, и его рост значительно превышает нормальный диапазон для его возраста. Вероятно, это результат его генетического потенциала, но все же поговорите об этом с семейным врачом. Продолжайте следовать принятым рекомендациям и регулярно следите за ростом вашего ребенка.",archive
3241,23044,Подробнее о физическом росте от 13 до 24 месяцев - длина тела выше среднего,"Ваш ребенок вырос, и его длина тела значительно превышает нормальный диапазон для его возраста. Вероятно, это результат его генетического потенциала, но все же поговорите об этом с семейным врачом. Продолжайте следовать принятым рекомендациям и регулярно следите за ростом вашего ребенка.",archive
3246,23045,Подробнее о физическом росте от 25 до 60 месяцев - рост выше среднего,"Ваш ребенок вырос, и его рост значительно превышает нормальный диапазон для его возраста. Вероятно, это результат его генетического потенциала, но все же поговорите об этом с семейным врачом. Продолжайте следовать принятым рекомендациям и регулярно следите за ростом вашего ребенка.",archive
