ID_A,ID,Title,Body,Moderation state
3076,23011,Повеќе за растот во првите 6 месеци - тешка неухранетост,"Внимание! Вашето дете има сериозен недостаток на тежина за неговата должина/висина. Оваа состојба најверојатно се случила во изминатите неколку недели, па оттука, размислете кои би можеле да бидат можните непосредни причини, како на пример: неодамнешно заболување, метаболички и хронични болести, недоволна и несоодветна исхрана, промени во непосредното опкружување итн. Итно консултирајте се со педијатар за да ја испитате причината и да утврдите како да ја надоместите загубата на тежина.",Published
3081,23012,Повеќе за растот од 7 до 9 месеци - тешка неухранетост,"Внимание! Вашето дете има сериозен недостаток на тежина за неговата должина/висина. Оваа состојба најверојатно се случила во изминатите неколку недели, па оттука, размислете кои би можеле да бидат можните непосредни причини, како на пример: неодамнешно заболување, метаболички и хронични болести, недоволна и несоодветна исхрана, промени во непосредното опкружување итн. Итно консултирајте се со педијатар за да ја испитате причината и да утврдите како да ја надоместите загубата на тежина.",Published
3086,23013,Повеќе за растот од 10 до 12 месеци - тешка неухранетост,"Внимание! Вашето дете има сериозен недостаток на тежина за неговата должина/висина. Оваа состојба најверојатно се случила во изминатите неколку недели, па оттука, размислете кои би можеле да бидат можните непосредни причини, како на пример: неодамнешно заболување, метаболички и хронични болести, недоволна и несоодветна исхрана, промени во непосредното опкружување итн. Итно консултирајте се со педијатар за да ја испитате причината и да утврдите како да ја надоместите загубата на тежина.",Published
3091,23014,Повеќе за растот од 13 до 24 месеци - тешка неухранетост,"Внимание! Вашето дете има сериозен недостаток на тежина за неговата висина. Оваа состојба најверојатно се случила во изминатите неколку недели, па оттука, размислете кои би можеле да бидат можните непосредни причини, како на пример: неодамнешно заболување, метаболички и хронични болести, недоволна и несоодветна исхрана, промени во непосредното опкружување итн. Итно консултирајте се со педијатар за да ја испитате причината и да утврдите како да ја надоместите загубата на тежина.",Published
3096,23015,Повеќе за растот од 25 до 60 месеци - тешка неухранетост,"Внимание! Вашето дете има сериозен недостаток на тежина за неговата висина. Ова најверојатно се случило во тек на изминатите неколку недели, па оттука, размислете кои би можеле да бидат можните непосредни причини, како на пример: неодамнешно заболување, метаболички и хронични болести, недоволна и несоодветна исхрана, промени во непосредното опкружување итн. Итно консултирајте се со педијатар за да ја испитате причината и да утврдите како да ја надоместите загубата на тежина.",Published
3101,23016,Повеќе за растот во првите 6 месеци - зголемена тежина,"Внимание! Вашето дете има умерено зголемена тежина за својата висина. Оваа зголемена тежина може да го загрози неговото / нејзиното здравје, затоа размислете што би можело да придонесе за тоа: вишок внес на енергетски богата храна (како слатки и мрсни производи), внес на нутритивно помалку вредна (џанк) храна, намалена физичка активност, долго време поминато пред екран или промени во непосредната околина и сл. Закажете состанок со педијатар за да добиете дополнителни препораки и да ја одредите динамиката на следење на растот на вашето дете.",Published
3106,23017,Повеќе за раст од 7 до 9 месеци - зголемена тежина,"Внимание! Вашето дете има умерено зголемена тежина за својата висина. Оваа зголемена тежина може да го загрози неговото / нејзиното здравје, затоа размислете што би можело да придонесе за тоа: вишок внес на енергетски богата храна (како слатки и мрсни производи), внес на нутритивно помалку вредна (џанк) храна, намалена физичка активност, долго време поминато пред екран или промени во непосредната околина и сл. Закажете состанок со педијатар за да добиете дополнителни препораки и да ја одредите динамиката на следење на растот на вашето дете.",Published
3111,23018,Повеќе за растот од 10 до 12 месеци - зголемена тежина,"Внимание! Вашето дете има зголемена тежина за својата висина. Оваа зголемена тежина може да го загрози неговото / нејзиното здравје, затоа размислете што би можело да придонесе за тоа: вишок внес на енергетски богата храна (како слатки и мрсни производи), внес на нутритивно помалку вредна (џанк) храна, намалена физичка активност, долго време поминато пред екран или промени во непосредната околина и сл. Закажете состанок со педијатар за да добиете дополнителни препораки и да ја одредите динамиката на следење на растот на вашето дете.",Published
3116,23019,Повеќе за растот од 13 до 24 месеци - зголемена тежина,"Внимание! Вашето дете има зголемена тежина за својата висина. Оваа зголемена тежина може да го загрози неговото / нејзиното здравје, затоа размислете што би можело да придонесе за тоа: вишок внес на енергетски богата храна (како слатки и мрсни производи), внес на нутритивно помалку вредна (џанк) храна, намалена физичка активност, долго време поминато пред екран или промени во непосредната околина и сл. Закажете состанок со педијатар за да добиете дополнителни препораки и да ја одредите динамиката на следење на растот на вашето дете.",Published
3121,23020,Повеќе за растот од 25 до 60 месеци - зголемена тежина,"Внимание! Вашето дете има зголемена тежина за својата висина. Оваа зголемена тежина може да го загрози неговото / нејзиното здравје, затоа размислете што би можело да придонесе за тоа: вишок внес на енергетски богата храна (како слатки и мрсни производи), внес на нутритивно помалку вредна (џанк) храна, намалена физичка активност, долго време поминато пред екран или промени во непосредната околина и сл. Закажете состанок со педијатар за да добиете дополнителни препораки и да ја одредите динамиката на следење на растот на вашето дете.",Published
3126,23021,Повеќе за растот во првите 6 месеци - дебелина,"Итно внимание! Вашето дете е дебело, односно има сериозно голема тежина за својата висина. Оваа тежина може сериозно да го загрози здравјето на вашето дете. Размислете што би можело да придонесе за тоа: вишок внес на енергетски богата храна  (како слатки и мрсни производи), внесување на нутритивно помалку вредна (џанк) храна, намалена физичка активност, долго време поминато пред екран или промени во непосредната околина итн. Задолжително закажете посета кај педијатар за преглед и дополнителна дијагностика, како и да ја утврдите динамиката на понатамошно следење на растот!",Published
3131,23022,Повеќе за растот од 7 до 9 месеци - дебелина,"Итно внимание! Вашето дете е дебело, односно има сериозно голема тежина за својата висина. Оваа тежина може сериозно да го загрози здравјето на вашето дете. Вишокот телесна тежина најчесто настанува како последица на прејадување и / или недоволна физичка активност. Промени во околината и во начинот на нега на детето може да придонесат за ова. Задолжително закажете посета кај педијатар за преглед и дополнителна дијагностика, како и да ја утврдите динамиката на понатамошно следење на растот!",Published
3136,23023,Повеќе за растот од 10 до 12 месеци - дебелина,"Итно внимание! Вашето дете е дебело, односно има сериозно голема тежина за својата висина. Вишокот телесна тежина најчесто настанува како последица на прејадување и / или недоволна физичка активност. Промени во околината и во начинот на нега на детето може да придонесат за ова. Оваа тежина може сериозно да го загрози здравјето на вашето дете. Задолжително закажете посета кај педијатар за преглед и дополнителна дијагностика, како и да ја утврдите динамиката на понатамошно следење на растот!",Published
3141,23024,Повеќе за растот од 13 - 24 месеци - дебелина,"Итно внимание! Вашето дете е дебело, односно има сериозно голема тежина за својата висина. Оваа тежина може сериозно да го загрози здравјето на вашето дете. Размислете што би можело да придонесе за тоа: вишок внес на енергетски богата храна  (како слатки и мрсни производи), внесување на нутритивно помалку вредна (џанк) храна, намалена физичка активност, долго време поминато пред екран, промени во непосредната околина итн. Задолжително закажете посета кај педијатар за преглед и дополнителна дијагностика, како и да ја утврдите динамиката на понатамошно следење на растот!",Published
3146,23025,Повеќе за растот од 25 - 60 месеци - дебелина,"Итно внимание! Вашето дете е дебело, односно има сериозно голема тежина за својата висина. Оваа тежина може сериозно да го загрози здравјето на вашето дете. Размислете што би можело да придонесе за тоа: вишок внес на енергетски богата храна  (како слатки и мрсни производи), внесување на нутритивно помалку вредна (џанк) храна, намалена физичка активност, долго време поминато пред екран, промени во непосредната околина итн. Задолжително закажете посета кај педијатар за преглед и дополнителна дијагностика, како и да ја утврдите динамиката на понатамошно следење на растот!",Published
3151,23026,Повеќе за растот во првите 6 месеци - типичен раст за возраста,"Браво! Вашето дете расте во должина / висина во рамки на или малку над она што се очекува за неговата возраст и пол. Продолжете да ги следите препораките за добра исхрана, физичка активност и спиење и следете го растот на вашето дете.",Published
3156,23027,Повеќе за растот од 7 до 9 месеци - типичен раст за возраста,"Браво! Вашето дете расте во должина / висина во рамки на или малку над она што се очекува за неговата возраст и пол. Продолжете да ги следите препораките за добра исхрана, физичка активност и спиење и следете го растот на вашето дете.",Published
3161,23028,Повеќе за растот од 10 до 12 месеци - типичен раст за возраста,"Браво! Вашето дете расте во должина / висина во рамки на или малку над она што се очекува за неговата возраст и пол. Продолжете да ги следите препораките за добра исхрана, физичка активност и спиење и следете го растот на вашето дете.",Published
3166,23029,Повеќе за растот од 13 до 24 месеци - типичен раст за возраста,"Браво! Вашето дете расте во должина / висина во рамки на или малку над она што се очекува за неговата возраст и пол. Продолжете да ги следите препораките за добра исхрана, физичка активност и спиење и следете го растот на вашето дете.",Published
3171,23030,Повеќе за растот од 25 до 72 месеци - типичен раст за возраста,"Браво! Вашето дете расте во должина / висина во рамки на или малку над она што се очекува за неговата возраст и пол. Продолжете да ги следите препораките за добра исхрана, физичка активност и спиење и следете го растот на вашето дете.",Published
3176,23031,Повеќе за растот во првите 6 месеци - умерено заостанување во растот,"Внимание! Растот на вашето дете во должина / висина е бавен и сега е умерено успорен. Размислете дали има некоја долготрајна состојба која довела до тоа, како на пример: хронична неухранетост, хронична болест, ендокрино пореметување, итн. Задолжително закажете состанок со педијатар за дополнителен преглед, добивање дополнителни препораки и утврдување на динамиката на понатамошно следење на растот.",Published
3181,23032,Повеќе за растот од 7 до 9 месеци - умерено заостанување во растот,"Внимание! Растот на вашето дете во должина / висина е бавен и сега е умерено успорен. Размислете дали има некоја долготрајна состојба која довела до тоа, како на пример: хронична неухранетост, хронична болест, ендокрино пореметување, итн. Задолжително закажете состанок со педијатар за дополнителен преглед, добивање дополнителни препораки и утврдување на динамиката на понатамошно следење на растот.",Published
3186,23033,Повеќе за растот од 10 до 12 месеци - умерено заостанување во растот,"Внимание! Растот на вашето дете во должина / висина е бавен и сега е умерено успорен. Размислете дали има некоја долготрајна состојба која довела до тоа, како на пример: хронична неухранетост, хронична болест, ендокрино пореметување, итн. Задолжително закажете состанок со педијатар за дополнителен преглед, добивање дополнителни препораки и утврдување на динамиката на понатамошно следење на растот.",Published
3191,23034,Повеќе за растот од 13 до 24 месеци - умерено заостанување во растот,"Внимание! Растот на вашето дете во должина / висина е бавен и сега е умерено успорен. Размислете дали има некоја долготрајна состојба која довела до тоа, како на пример: хронична неухранетост, хронична болест, ендокрино пореметување, итн. Задолжително закажете состанок со педијатар за дополнителен преглед, добивање дополнителни препораки и утврдување на динамиката на понатамошно следење на растот.",Published
3196,23035,Повеќе за растот од 25 до 60 месеци - умерено заостанување во растот,"Внимание! Растот на вашето дете во должина / висина е бавен и сега е умерено успорен. Размислете дали има некоја долготрајна состојба која довела до тоа, како на пример: хронична неухранетост, хронична болест, ендокрино пореметување, итн. Задолжително закажете состанок со педијатар за дополнителен преглед, добивање дополнителни препораки и утврдување на динамиката на понатамошно следење на растот.",Published
3201,23036,Повеќе за растот во првите 6 месеци - сериозно заостанување во растот,"Итно! Вашето дете сериозно заостанува во должина / висина. Закажете итен состанок со педијатар за дополнително испитување, добивање на соодветен третман и утврдување на динамиката на понатамошно следење на растот!",Published
3206,23037,Повеќе за растот од 7 до 9 месеци - сериозно заостанување во растот,"Итно! Вашето дете сериозно заостанува во должина / висина. Закажете итен состанок со педијатар за дополнително испитување, добивање на соодветен третман и утврдување на динамиката на понатамошно следење на растот!",Published
3211,23038,Повеќе за растот од 10 до 12 месеци - сериозно заостанување во растот,"Итно! Вашето дете сериозно заостанува во должина / висина. Закажете итен состанок со педијатар за дополнително испитување, добивање на соодветен третман и утврдување на динамиката на понатамошно следење на растот!",Published
3216,23039,Повеќе за растот од 13 до 24 месеци - сериозно заостанување во растот,"Итно! Вашето дете сериозно заостанува во должина / висина. Закажете итен состанок со педијатар за дополнително испитување, добивање на соодветен третман и утврдување на динамиката на понатамошно следење на растот!",Published
3221,23040,Повеќе за растот од 25 до 60 месеци - сериозно заостанување во растот,"Итно! Вашето дете сериозно заостанува во должина / висина. Закажете итен состанок со педијатар за дополнително испитување, добивање на соодветен третман и утврдување на динамиката на понатамошно следење на растот!",Published
3226,23041,Повеќе за растот во првите 6 месеци - натпросечна должина,"Вашето дете е пораснато далеку над нормалната висина за неговата возраст и пол. Тоа е веројатно резултат на неговиот генетски потенцијал, но сепак разговарајте за тоа со педијатарот. Продолжете да ги следите усвоените препораки и редовно следете го растот на вашето дете.",Published
3231,23042,Повеќе за растот од 7 до 9 месеци - натпросечна должина / висина за возраста,"Вашето дете е пораснато далеку над нормалната висина за неговата возраст и пол. Тоа е веројатно резултат на неговиот генетски потенцијал, но сепак разговарајте за тоа со педијатарот. Продолжете да ги следите усвоените препораки и редовно следете го растот на вашето дете.",Published
3236,23043,Повеќе за растот од 10 до 12 месеци - натпросечна должина / висина за возраста,"Вашето дете е пораснато далеку над нормалната висина за неговата возраст и пол. Тоа е веројатно резултат на неговиот генетски потенцијал, но сепак разговарајте за тоа со педијатарот. Продолжете да ги следите усвоените препораки и редовно следете го растот на вашето дете.",Published
3241,23044,Повеќе за растот од 13 до 24 месеци - натпросечна должина / висина за возраста,"Вашето дете е пораснато далеку над нормалната висина за неговата возраст и пол. Тоа е веројатно резултат на неговиот генетски потенцијал, но сепак разговарајте за тоа со педијатарот. Продолжете да ги следите усвоените препораки и редовно следете го растот на вашето дете.",Published
3246,23045,Повеќе за растот од 25 до 60 месеци - натпросечна должина / висина за возраста,"Вашето дете е пораснато далеку над нормалната висина за неговата возраст и пол. Тоа е веројатно резултат на неговиот генетски потенцијал, но сепак разговарајте за тоа со педијатарот. Продолжете да ги следите усвоените препораки и редовно следете го растот на вашето дете.",Published
