ID,Title,Body,Child_age,Related_articles,Related_video_articles,Related_activities,Translation_language,Moderation_state
2846,Uses toys purposefully in games,"<p>Can play with toys, knows what they are for and how to use them in play.</p>",,6656,6656,7801,rs-en,review_after_translation
2851,Can sit up on her own and sit without support.,<p> Can sit up on her own and sit without support. She independently takes a sitting position. She sits without additional support and assistance.</p>,,6466,6466,7701,rs-en,review_after_translation
2856,Lifts himself up to a crawling position. Some children are already crawling.,<p>Lifts himself up to a crawling position. Some children are already crawling. He can get into a crawling position on his own. He moves by crawling whether it`s backwards or forwards.</p>,,6486,6486,7706,rs-en,review_after_translation
2861,Play simple “pretend” games,"<p>Plays simple “pretend” games, for example – feeds a doll, eats a cake.</p>",,"6631, 3651, 4786","6631, 3651, 4786",7796,rs-en,review_after_translation
2866,"Pushes away, tries to stand up.","<p>Pushes away, tries to stand up. She tries to get up holding on to the furniture, but she needs help and support.</p>",,"4531, 6471","4531, 6471",7241,rs-en,review_after_translation
2871,Shows shyness and nervousness in communicating with strangers,"<p>In the presence of strangers, he shows different behaviour than with the people he knows. He starts being embarrassed of persons he does not know (avoids eye contact, clings to familiar persons).</p>",,6526,6526,7246,rs-en,review_after_translation
2876,Parts of the child`s communication are also understood by people who are not with him every day,"<p>He begins to pronounce voices more clearly and uses more and more words with meaning, and therefore communication is easier.</p>",,,,7346,rs-en,review_after_translation
2881,Knows animals and its sounds,<p>Associates sound with animals.</p>,,6616,6616,7791,rs-en,review_after_translation
2886,Cries when separated from her parents,<p>Shows signs of prominent anxiety immediately after separation from parents.</p>,,,,7251,rs-en,review_after_translation
2891,"In communication with people, uses a combination of words and gestures","<p>Utters a sentence with 2 to 4 words, and talks about herself in the third person ""Mia wants"", ""Emma sits"". </p>",,6621,6621,7341,rs-en,review_after_translation
2896,Has a favourite toy,"<p>Prefers a certain toy, looks for it, carries it with her.</p>",,,,7726,rs-en,review_after_translation
2901,Spontaneously seeks to share interests and pleasures with adults,"<p>Enjoys reciprocal games, ""I give it to you - you give it to me"", ""I do - you do"" and the like.</p>",,6551,6551,7731,rs-en,review_after_translation
2906,"Understands his name, names of familiar persons, names of objects from his environment, everyday actions and the word ""no""","<p>Adequately responds to the call of his name or the word ""no"".</p>",,6546,6546,7256,rs-en,review_after_translation
2911,"Repeats syllables, and some children can already say words with the meaning","<p>Produces a lot of different sounds (maaa, baaa, daaad...) and uses some of them as the first recognizable words knowing their meaning (mom, dad…).</p>",,6531,6531,7736,rs-en,review_after_translation
2916,Understands a brief instruction or order,"<p>Understands when you tell her ""bring the ball"" or ""give it to mom"".</p>",,6541,6541,7741,rs-en,review_after_translation
2921,Imitates and uses gestures,"<p>He can say ""pa-pa"" for greeting, shakes his head for ""no"", points to the object he wants.</p>",,"3566, 6521","3566, 6521",7266,rs-en,review_after_translation
2926,Understands and follows more than one simple instruction,"<p>Can follow one or even more related simple oral requests such as: “Bring a pillow”, “Come sit”, “Throw it in the bin”…</p>",,,,7821,rs-en,review_after_translation
2931,"Curiously examines toys: shakes them, bangs, throws, pays attention to details.",<p>Explores objects by banging or pounding one into another (pounding a cup onto a table or a toy on another toy).</p>,,"3586, 6561","3586, 6561",7271,rs-en,review_after_translation
2936,"Picks small objects with her fingers, feeds with her fingers","<p>Has a better ""pincer grasp"" - can manipulate very small objects by taking them with her thumb and forefinger.</p>",,"3571, 6536","3571, 6536",7766,rs-en,review_after_translation
2941,Puts things in a box and takes them out of it.,<p>Has the ability to manipulate objects more precisely. He can even put small objects in a box or a bottle and take them out.</p>,,"4761, 6846","4761, 6846",7771,rs-en,review_after_translation
2946,Plays side by side with other children,"<p>Plays independently next to other children, doesn't need to join them but doesn't spoil their game, can start to gradually involve them in the play, for example, by offering them a toy.</p>",,"6636, 3601","6636, 3601",7336,rs-en,review_after_translation
2951,Stands up by holding onto to the furniture and starts walking next to the furniture.,<p>She may be able to stand with support or even stand alone for a short time without support. She tries to move by holding on to furniture or holding the hand of an adult.</p>,,"3346, 6556","3346, 6556",7776,rs-en,review_after_translation
2956,Imitates the behaviour of adults and older children,"<p>Imitates adults and does things she sees from them, for example: pushes a pram, reads a newspaper…</p>",,"6641, 3566","6641, 3566",7331,rs-en,review_after_translation
2961,Helps with dressing,"<p>Cooperates when you dress him, pushes  his hand through the sleeves and legs through hoses.</p>",,,,7276,rs-en,review_after_translation
2966,Is becoming more and more independent,"<p>Sometimes he resists orders, gets angry, wants to control others, quarrels, orders, defends his things.</p>",,4781,4781,7786,rs-en,review_after_translation
2971,Can express feelings,"<p>Can express and show a variety of feelings: fear, anger, compassion, guilt, joy.</p>",,"3656, 4731","3656, 4731",7781,rs-en,review_after_translation
2976,"Stands, moves and walks independently.","<p>He can move independently in different directions, at different speeds or combine different movements (to stop moving and wave).</p>",,"4841, 4771, 6591","4841, 4771, 6591",7281,rs-en,review_after_translation
2981,Understands and executes simple orders,"<p>Follows simply stated instructions with no demonstration, can perform what is expected of him.</p>",,"6571, 4776","6571, 4776",7326,rs-en,review_after_translation
2986,Pronounces words with meaning,<p>She speaks at least one or a few individual words when addressing parents.</p>,,6851,6851,7286,rs-en,review_after_translation
2991,Still shows fear of strangers and situations,"<p>In contact with a stranger, he reacts with fear, looking for a familiar person or clinging to a parent.</p>",,"3601, 3646, 346","3601, 3646, 346",7291,rs-en,review_after_translation
2996,Likes to play pretending games,"<p>Plays “pretend games” “Pretend play” appears, she pretends to drink tea, feeds a doll, etc.</p>",,"6576, 2161, 2141, 4786","6576, 2161, 2141, 4786",7856,rs-en,review_after_translation
3001,Scribbles independently with a pencil or crayons on paper,"<p>Likes to use the scribble movement, whether it`s with a pencil on paper, with a hand on sand, with a stick on mud, or water on concrete. </p>",,"3571, 6606","3571, 6606",7296,rs-en,review_after_translation
3006,Knows how to use items for everyday use,"<p>Demonstrates knowledge of using objects such as spoon, toothbrush, telephone.</p>",,"3991, 6601","3991, 6601",7316,rs-en,review_after_translation
3011,Puts one item into another,<p>Puts things in a bowl or a cup and takes them out of it. </p>,,"2116, 1986, 6586","2116, 1986, 6586",7301,rs-en,review_after_translation
3016,"In communication, he uses gestures for better mutual understanding",<p>He tries to imitate the gestures that adults make and the words they say. Adequately uses gestures in response to requests (“bye-bye” or “no”).</p>,,"6596, 4776","6596, 4776",7311,rs-en,review_after_translation
3021,Looks forward to joint activities,"<p>She imitates facial expressions, gestures and some activities of close people, points with her index finger to what interests her or offers things to other people in order to interest them and involve them in the game.</p>",,"3646, 6581","3646, 6581",7306,rs-en,review_after_translation
5861,Shows more interests in books,"<p>Shows interest in picture books, can turn the pages of a hardcover booklet on his own.</p>",,6806,6806,7406,rs-en,review_after_translation
6971,Shows interest in playing with other children and adults,"<p>Seeks out others to play with, knows how to get involved in play and learns from other children and adults when playing.</p>",,,,7421,rs-en,review_after_translation
6976,Likes to please others and cooperate,<p>Recognizes others’ feelings; often enjoys sharing with others; able to take turns. </p>,,,,7426,rs-en,review_after_translation
6981,Uses sentences of 4 to 5 words,<p>Puts words together in ways that make sense and communicate her/his ideas.</p>,,,,7431,rs-en,review_after_translation
6986,Understands the meaning of the numbers 2 and 3,"<p>If asked, can choose two or three of something (toys, spoons, etc.) or look at a group of things and say there are two or three.</p>",,,,7436,rs-en,review_after_translation
6991,"Understands the terms ""similar"" or “alike” and ""different"" and can group things in different ways (such as color or size)","<p>For example, the child might talk about animals that have fur and those that have feathers; the child might point out one thing that is different from others in a book (for example, the only boy that is holding a ball).</p>",,,,7831,rs-en,review_after_translation
6996,"Knows basic differences between things that are real, pretend or imaginary","<p>Makes up a story about a character that does not exist, or knows animals cannot talk in real life.</p>",,,,7441,rs-en,review_after_translation
7001,Talks about things that happen in her/his life,<p>Can tell about a birthday party that happened last week or describe a trip with the family.</p>,,,,7446,rs-en,review_after_translation
7006,Sings songs or tells stories that have been memorized,<p>Thinks about a story or song heard in the past and tries to remember the words.</p>,,,,7451,rs-en,review_after_translation
7011,Can write some letters of the alphabet or try to copy other images when they are shown to her/him beforehand,<p>Looks at letters or pictures of objects and tries to copy them even though they might not look accurate.</p>,,,,7456,rs-en,review_after_translation
7016,Uses fingers and hands more precisely,"<p>Shows more skill in using scissors; builds towers (for example, of 8 or more big blocks). </p>",,,,7461,rs-en,review_after_translation
7021,Plays simple games with rules,"<p>Follows simple rules of games, waits for a turn. </p>",,,,7466,rs-en,review_after_translation
7026,"Walks, runs, jumps, throws and kicks big and small balls easily and more skillfully","<p>Uses body skillfully (for example, if available—rides scooter or bicycle, roller skates, etc.).</p>",,,,7471,rs-en,review_after_translation
7031,Uses body more skillfully for many activities,"<p>Stands on one leg, jumps, swings, climbs. If an opportunity is available, rides a bicycle or scooter and skillfully manipulates a ball using only her/his arms and only her/his legs.</p>",,,,7476,rs-en,review_after_translation
7036,Draws accurate image of human body and simple shapes,"<p>Draws human figure with parts visible; can draw a circle, triangle, and other geometric figures. </p>",,,,7481,rs-en,review_after_translation
7041,Speaks in sentences of five or more words; uses words to talk about the future,<p>Puts words together to express her/his ideas; can say what “will” or “may” happen in the future.</p>,,,,7486,rs-en,review_after_translation
7046,Can tell a story or retell part of a story,"<p>Independently retells the main ideas in a story or a favorite part of a story, as an adult may suggest.</p>",,,,7491,rs-en,review_after_translation
7051,Can say name and address,"<p>If asked, can recite basic information about herself/himself. </p>",,,,7496,rs-en,review_after_translation
7056,Can count to ten and name ten objects without mistakes,"<p>Can also say “first, second,” up to 10, count days of week and months.</p>",,,,7501,rs-en,review_after_translation
7061,Names at least four colors correctly,"<p>Color recognition includes some colors such as purple and orange (not just red, yellow, blue). </p>",,,,7511,rs-en,review_after_translation
7066,Understands time concepts such as before and after,"<p>Explains what happened before and after an event; can put seasons in order (summer after spring, for example). </p>",,,,7506,rs-en,review_after_translation
7071,Can explain how everyday objects are used,<p>Explains how things like a phone or money are used in everyday life.</p>,,,,7516,rs-en,review_after_translation
7076,Chooses to participate in creative activities,"<p>Gets involved in activities like singing and dancing, drawing and painting, modeling with clay or other materials and other creative activities.</p>",,,,7521,rs-en,review_after_translation
7081,Uses skills to independently participate in everyday routines and social activities,"<p>Can dress and undress independently, uses a spoon and fork, uses the toilet alone and washes hands. Can separate from parents and get involved in independent social activities. </p>",,,,7526,rs-en,review_after_translation
7086,Skillfully participates in varied activities requiring advanced physical skills,"<p>Able to stand on one leg, kick a ball precisely, hit a target with a ball etc. </p>",,,,7531,rs-en,review_after_translation
7091,"Is able to make complex shapes, letters, and detailed drawings","<p>Can put realistic details in a drawing, makes more complex pictures, uses drawing and painting materials skillfully if has an opportunity. </p>",,,,7536,rs-en,review_after_translation
7096,Speaks in complex sentences,"<p>The sentences are more and more complex. For example, the child uses the present, past and future tenses correctly.</p>",,,,7541,rs-en,review_after_translation
7101,Recognizes letters of the alphabet and has some reading skills,"<p>Can recognize most letters of the alphabet and can read basic everyday words and syllables such as a shop, a book, ma-ma, da-da etc. </p>",,,,7546,rs-en,review_after_translation
7106,Tells a complete story,"<p>The child manages to retell the plot of a certain story completely independently and accurately, correctly arranging the events in chronological order, the event in which he/she participated, or a TV show.</p>",,,,7826,rs-en,review_after_translation
7111,"Knows her/his name and surname, age, and home address",<p>He/she knows basic information about himself/herself and can reproduce it on request. </p>,,,,7551,rs-en,review_after_translation
7116,Understands what happens at different times and how time passes,"<p>Understands the passage of time, understands what happens in the morning, at noon and in the evening, can plan some activities.</p>",,,,7851,rs-en,review_after_translation
7121,Follows rules of games and sometimes has ideas for new rules,"<p>He/she understands the rules that have been set (for example, the Rules of the Game), but occasionally he/she wants to add some new, different ones. </p>",,,,7561,rs-en,review_after_translation
7126,Shows signs of taking responsibility,"<p>For example, he/she begins to take care of his/her own things.</p>",,,,7566,rs-en,review_after_translation
7131,Shows understanding of difference between real and pretend or make-believe,"<p>He/she only invents stories, events, characters from his/her imagination, artistically presents, describes, and assigns them properties that are not realistic. He/she has fun while doing it, aware that everything is possible in the world of imagination. </p>",,,,7571,rs-en,review_after_translation
7136,Has understanding of other people’s ideas and needs,<p>That is why he/she pays more attention to what others want or suggest and wants to meet them – he/she is more cooperative with friends and in team functioning.</p>,,,,7576,rs-en,review_after_translation
