ID,Title,Body,Child_age,Related_articles,Related_video_articles,Related_activities,Translation_language,Moderation_state
2581,Проследява с очи движението на различни неща и хора,"<p>Когато играчки, предмети или хора се движат в полезрението му, бебето се опитва да проследи тяхното движение.</p>",,6336,6336,,bg-bg,review_after_translation
2586,"Показва отегчение или плаче, ако дейността се промени","<p>Бебето се оплаква, като плаче, ако е оставено за дълго в едно положение, или протестира, ако го оставите, след като сте го държали на ръце.</p>",,,,7181,bg-bg,review_after_translation
2591,"Понякога държи юмруците си отворени, движи ги.","<p>Бебето все още държи ръцете си стиснати в юмрук през повечето време, но от време на време ги отваря и ги държи така известно време. Наблюдава движенията на ръцете си, приближава ги към устата си.</p>",,6356,6356,,bg-bg,review_after_translation
2596,"Обръща главата си на едната страна, после на другата",<p>Бебето прави много различни движения с врата и главата си.</p>,,6351,6351,,bg-bg,review_after_translation
2601,Прави фини движения с ръцете и краката,"<p>Когато бебето е оставено да се движи свободно, може да наблюдавате да прави множество фини произволни движения с ръцете и краката.</p>",,6341,6341,,bg-bg,review_after_translation
2606,"Когато е по корем, бебето се опира на предмишниците си върху постелката","<p>Когато е поставено в легнало положение, бебето може да повдигне главата си, облегнато на предмишниците си, като се изталсква нагоре от пода.</p>",,6346,6346,,bg-bg,review_after_translation
2611,"Смее се, когато види човешко лице","<p>Често, лесно и спонтанно се усмихва на хората наоколо.</p>",,6401,6401,,bg-bg,review_after_translation
2616,Наблюдава внимателно лицата на хората,"<p>Наблюдава лицата на хората внимателно и подробно, дълго време поддържа очен контакт.</p>",,6386,6386,7186,bg-bg,review_after_translation
2621,"Показва, че е ядосано или щастливо",<p>Реакциите му на задоволство и недоволство лесно могат да бъдат разпознати.</p>,,6381,6381,,bg-bg,review_after_translation
2626,"Проследява с очи играчка, движеща се настрани","<p>Проследява с очи движението на предмети и хора, които попадат в зрителното му поле.</p>",,6396,6396,7191,bg-bg,review_after_translation
2631,Започва да гука,"<p>Вокализира и произнася звуци, които приличат на гласни - а, ъ, е, и, о, у</p>",,6371,6371,,bg-bg,review_after_translation
2636,Качва се и слиза по стълби,"<p>Качва се по стълби с подкрепа, като редува краката.</p>",,6811,6811,,bg-bg,review_after_translation
2641,"По време на игра имитира движения, изражения на лицето и звуци","<p>Когато се обръщате към него, бебето ви се опитва да повтори движението или изражението ви. Реагира на говор и реч, като произнася звуци.</p>",,"3626, 6376","3626, 6376",,bg-bg,review_after_translation
2646,Има координация между ръцете и очите,"<p>Подобрява се умението за координация ръка-око, например: бебето гледа към определен предмет и се опитва да го достигне.</p>",,6406,6406,,bg-bg,review_after_translation
2651,Копира кръгчета с молив или пастел,<p>Копира кръгчета с молив или пастел (сух или маслен). </p>,,6826,6826,,bg-bg,review_after_translation
2656,"Посяга към играчка с една ръка, изследва я, разклаща я и я удря","<p>Посяга към предмет и го хваща с дланта си, без да използва палеца. Манипулира с предмета, като го разклаща, удря или поставя в устата си.</p>",,6391,6391,7196,bg-bg,review_after_translation
2666,Пъха ръцете си в устата,"<p>Много често пъха ръцете си в уста. Изучава и други предмети, като ги слага в устата си.</p>",,6366,6366,7201,bg-bg,review_after_translation
2671,Задържа главата си изправена без опора,"<p>Когато е в полуседнало положение, може да задържи главата си изправена стабилно.</p>",,6841,6841,,bg-bg,review_after_translation
2676,В легнало положение се опира стабилно на предмишниците и се изтласква нагоре с лакти,"<p>Докато лежи по корем, повдига раменете и главата си високо, като се подпира на лакти.</p>",,,,,bg-bg,review_after_translation
2681,Измисля сложни игри и включва и други в тях,"<p>Обича да играе ""наужким"", играта е въображаема, с много измислени елементи. Понякога не е сигурно какво е реално и какво е въображаемо.</p>",,6831,6831,,bg-bg,review_after_translation
2686,Пее части от прости песнички,<p>Пее части от прости песнички.</p>,,,,,bg-bg,review_after_translation
2691,Преобръща се от корем по гърб и от гърб по корем на двете страни,"<p>Може да се претъркулва и обръща във всяка посока (както наляво, така и надясно) от гърб по корем и от корем по гръб.</p>",,6426,6426,7206,bg-bg,review_after_translation
2696,Може да седне с помощ,"<p>Когато има опора или се държи за нещо, бебето може самостоятелно да седне и за кратко време да се задържи в седнало положение.</p>",,,,,bg-bg,review_after_translation
2701,Може да каже изречение от 2-3 думи,"<p>Може да съставя и казва изречения от 2-3 думи достатъчно добре, така че членовете на семейството да могат да го разберат.</p>",,6816,6816,,bg-bg,review_after_translation
2706,"Когато го държат изправено, може да издържи тежестта си за кратко време, като се опира на краката си","<p>Когато държите бебето си изправено върху опора, то се опира на пода или изглежда сякаш подскача.</p>",,,,,bg-bg,review_after_translation
2711,"Може да каже името, възрастта и пола си","<p>Може да каже името, възрастта и пола си.</p>",,,,,bg-bg,review_after_translation
2716,Изучава нещата като ги слага в устата си.,"<p>Поставя всичко, до което достигне, в устата си, много често слага и крака си в уста.</p>",,6436,6436,,bg-bg,review_after_translation
2721,"Посяга с ръка към неща, които са извън обхвата му, и когато ги хване, може да ги премести от едната ръка в другата","<p>Все още посяга към предметите с една ръка, но може да манипулира с тях, като ги прехвърля от едната ръка в другата, използвайки радиалната част на дланта, палеца и показалеца, докато останалите пръсти остават неподвижни.</p>",,6431,6431,,bg-bg,review_after_translation
2726,Разбира сложни думи,"<p>Разбира думи като „еднакво“ и „различно“, „лесно“ и „трудно“, „добро“ и „лошо“, „малко“ и „голямо“.</p>",,6801,6801,,bg-bg,review_after_translation
2731,"Реагира на глас като издава звуци чрез сливане на гласни: а, е, у...","<p>Когато някой се обръща към него, говори му, пее му, чете му... бебето реагира.</p>",,6421,6421,7211,bg-bg,review_after_translation
2736,Изразява недоволство или радост на висок глас,"<p>Плаче или протестира на висок глас, за да изрази неприятни чувства, и се смее силно, за да изрази удоволствие.</p>",,6411,6411,,bg-bg,review_after_translation
2741,"Разбира значението на думи като „мое, твое, нейно“, използва предлози и местоимения","<p>Казва думи като „аз“, „ти“, „ние“ и познава формите за множествено число на някои думи - „кучета“, „котки“.</p>",,,,,bg-bg,review_after_translation
2746,"Бебето се ентусиазира, когато разбере, че е време за игра","<p>То е весело, изглежда щастливо и се радва на играта и контактите, особено с родителите си и с познати хора.</p>",,6441,6441,,bg-bg,review_after_translation
2751,"Следва инструкции, които съдържат две или три стъпки","<p>Може да изпълни разнообразни устни инструкции („остави куклата и седни на стола“, „съблечи си якето и си обуй чехлите). </p>",,6836,6836,,bg-bg,review_after_translation
2756,"Проявява широк спектър от емоции, разпознава емоциите у другите","<p>Проявява гняв, страх, вина, срам и започва да проявява съпричастност, така че разпознава как се чувстват другите (например иска да утеши плачещия си приятел с прегръдка).</p>",,6821,6821,,bg-bg,review_after_translation
2761,Разпознава членовете на семейството и ги различава от непознати. Бебето може да се страхува от непознати.,"<p>Разпознава членовете на семейството и ги различава от непознати. Бебето може да се страхува от непознати. Радва се да вижда познати хора, смее им се, реагира по различен начин на познати и непознати.</p>",,,,7216,bg-bg,review_after_translation
2766,Обича да играе с други деца,"<p>Играе редом с другите деца, но играта вече не е само паралелна, а съдържа по-сложни елементи, въображение и забавление.</p>",,6931,6931,,bg-bg,review_after_translation
2771,"Разстройва се, когато родителят напусне стаята и се успокоява, когато родителят се върне.","<p>Разстройва се, когато родителят напусне стаята и се успокоява, когато родителят се върне. Показва признаци на безпокойство или започва да плаче, когато родителят напусне стаята. Бебето е щастливо, когато родителят или близките хора се върнат.</p>",,6506,6506,,bg-bg,review_after_translation
2776,"Реагира, когато чуе името си.","<p>Реагира, когато чуе името си. Започва да разпознава името си, когато някой го повика.</p>",,6446,6446,7221,bg-bg,review_after_translation
2781,По-лесно му е да се отделя от родителите си,"<p>Реакциите на раздялата са по-малко интензивни, успокоява се по-бързо и се научава да разчита на другите възрастни, които са наблизо, когато родителите излязат.</p>",,6796,6796,,bg-bg,review_after_translation
2786,Започва да разбира значението на думата „не“.,"<p>Започва да разбира значението на думата „не“.  Когато чуе думата, спира дейността и разпознава неодобрението.</p>",,6476,6476,7226,bg-bg,review_after_translation
2791,"Бърбори, прави срички и произнася много и различни звукове","<p>Бърбори, прави срички и произнася много и различни звукове. Използва множество комбинации от звукове и съчетава в различни съгласни и гласни, опитва се да повтори или имитира звуковете, които произнасят възрастните.</p>",,6451,6451,7231,bg-bg,review_after_translation
2796,Може да се качва и слиза по стълби,<p>Може да се качва и слиза по стълби с подкрепа. Може да се качва и да слиза по стълби с минимална помощ.</p>,,6626,6626,,bg-bg,review_after_translation
2801,"Започва да използва движения, за да общува.","<p>Започва да използва движения, за да общува. Общува невербално, като сочи с ръка желаните предмети или като кима с глава, за да каже „не“.</p>",,6481,6481,,bg-bg,review_after_translation
2806,Проследява падащ предмет и търси скрит предмет,"<p>Проследява падащ предмет и търси скрит предмет. Ако предметът е скрит под чаша или одеяло, бебето се опитва да го открие. Когато даден предмет падне или мама го хвърли, бебето търси с очи хвърления предмет.</p>",,6496,6496,,bg-bg,review_after_translation
2811,"Може да стои на пръсти, да тича, да скача, да рита топка","<p>Може да стои на пръсти, да тича, да скача, да рита топка и да я хвърля над главата си.</p>",,6646,6646,,bg-bg,review_after_translation
2816,Използва едната ръка повече от другата,"<p>Започва да използва едната ръка повече - или лявата, или дясната.</p>",,6666,6666,,bg-bg,review_after_translation
2821,Драска самостоятелно върху лист хартия,"<p>Умее да държи молив и да прави драскулки, да рисува и да копира черти и кръгчета.</p>",,6661,6661,,bg-bg,review_after_translation
2826,Все още слага предмети в устата си,<p>Все още слага предмети в устата си. Бебето изучава предметите като ги поставя в устата си. </p>,,6456,6456,7236,bg-bg,review_after_translation
2831,Научава се да сортира и да групира по двойки,"<p>Може да групира по двойки, наприме например животно с животно, чорап с чорап.</p>",,,,,bg-bg,review_after_translation
2836,"Умело прехвърля предмети от ръка в ръка, разклаща ги.","<p>Умело прехвърля предмети от ръка в ръка, разклаща ги. Манипулира с предметите, като ги прехвърля от лявавата в дясната ръка и обратно.</p>",,6501,6501,,bg-bg,review_after_translation
2841,Хваща малки предмети.,"<p>Хваща малки предмети. Хваща малки предмети с помощта на палеца и показалеца си. Все още използва целите си пръсти, а не само върховете им, за да задържи предмета.</p>",,,,,bg-bg,review_after_translation
2846,Използва целенасочено играчки в игрите,"<p>Може да играе с играчки, знае какво е предназначението им и как да ги използва в игра.</p>",,6656,6656,,bg-bg,review_after_translation
2851,Може да седне само и да седи без опора.,<p> Може да седне само и да седи без опора. Самостоятелно заема седнало положение. Седи без допълнителна опора и помощ.</p>,,6466,6466,,bg-bg,review_after_translation
2856,Повдига се до позиция за пълзене. Някои деца вече пълзят.,"<p>Повдига се до позиция за пълзене. Някои деца вече пълзят. Може само да заеме позиция за пълзене. Придвижва се като пълзи, независимо дали назад или напред.</p>",,6486,6486,,bg-bg,review_after_translation
2861,Играе прости игри „наужким“,"<p>Играе прости игри „наужким"" – храни кукла, яде торта.</p>",,"6631, 3651, 4786","6631, 3651, 4786",,bg-bg,review_after_translation
2866,"Оттласква се, опитва се да се изправи.","<p>Оттласква се, опитва се да се изправи. Опитва се да стане, като се държи за мебелите, но се нуждае от помощ и подкрепа.</p>",,"4531, 6471","4531, 6471",7241,bg-bg,review_after_translation
2871,"Проявява срамежливост и нервност, когато общуване с непознати","<p>В присъствието на непознати се държи по-различно, отколкото с хората, които познава. Започва да се стеснява от хора, които не познава (избягва зрителен контакт, вкопчва се в познатите хора).</p>",,6526,6526,7246,bg-bg,review_after_translation
2876,"Части от това, което казва детето, могат да разбират и хора, които не са с него всеки ден","<p>Започва да произнася звуковете по-ясно и използва все повече думи с осъзнато значение, затова комуникацията е по-лесна.</p>",,,,,bg-bg,review_after_translation
2881,"Познава животните и звуците, които издават","<p>Свързва животните със звуците, които издават.</p>",,6616,6616,,bg-bg,review_after_translation
2886,"Плаче, когато е отделено от родителите си",<p>Показва признаци на значително безпокойство непосредствено след раздяла с родителите.</p>,,,,7251,bg-bg,review_after_translation
2891,"Използва комбинация от думи и жестове, за да общува с другите","<p>Казва изречения от 2-4 думи и говори за себе си в трето лице „Иска мие“, „Ема сяда“. </p>",,6621,6621,,bg-bg,review_after_translation
2896,Има любима играчка,"<p>Предпочита определена играчка, търси я, носи я със себе си.</p>",,,,,bg-bg,review_after_translation
2901,Споделя спонтанно интересни и приятни за него неща с възрастните,"<p>Обича двупосочни (реципрочни) игри, „аз давам на теб - ти даваш на мен“, „аз правя - ти правиш“ и други подобни.</p>",,6551,6551,,bg-bg,review_after_translation
2906,"Знае името си, имената на познатите хора, имената на предмети от обкръжението му, на ежедневни действия и думата „не“","<p>Реагира подходящо, когато го повикат по име и когато чуе „не“.</p>",,6546,6546,7256,bg-bg,review_after_translation
2911,"Повтаря срички, а някои деца вече могат да казват думи, които означават нещо","<p>Произнася много различни звуци (мааа, бааа, тааат ...) и използва някои от тях като първите разпознаваеми думи, осъзнавайки значението им (мама, тата ...).</p>",,6531,6531,,bg-bg,review_after_translation
2916,Разбира кратка молба или указание,"<p>Разбира, когато му кажете „Донеси топката“ или „Дай я на мама“.</p>",,6541,6541,,bg-bg,review_after_translation
2921,Имитира и използва жестове,"<p>Може да каже „та-та“ за поздрав, кима с глава за „не“, посочва обекта, който иска.</p>",,"3566, 6521","3566, 6521",7266,bg-bg,review_after_translation
2926,Разбира и изпълнява повече от една проста инструкция,"<p>Може да изпълни една или дори повече молби и указания като: „Донеси възглавница“, „Ела седни“, „Хвърли я в кошчето“ ...</p>",,,,,bg-bg,review_after_translation
2931,"Любопитно разглежда играчките: разклаща ги, удря ги, хвърля ги, обръща внимание на детайлите.","<p>Изследва обекти, като ги удря, включително и един в друг (удря с чаша по масата или с една играчка по друга).</p>",,"3586, 6561","3586, 6561",7271,bg-bg,review_after_translation
2936,"Хваща малки предмети с пръсти, храни се с пръсти","<p>Има по-добър „пинсетен захват“ - може да манипулира с много малки предмети, като ги хваща с палеца и показалеца си.</p>",,"3571, 6536","3571, 6536",,bg-bg,review_after_translation
2941,Поставя и иважда различни неща от кутии.,<p>Умее по-прецизно да манипулира с предметите. Дори може да сложи малки предмети в кутия или бутилка и да ги извади.</p>,,"4761, 6846","4761, 6846",,bg-bg,review_after_translation
2946,Играе заедно с други деца,"<p>Играе самостоятелно до други деца; не изпитва нужда да се присъеди към тях, но не разваля играта им; може да започне постепенно да ги включва в играта, например като им предложи играчка.</p>",,"6636, 3601","6636, 3601",,bg-bg,review_after_translation
2951,"Изправя се, като се хваща за мебелите и като се държи за тях.","<p>Може да стои прав с подкрепа или дори да остане за кратко без подкрепа. Опитва се да се придвижва, като се държи за мебелите или за ръката на възрастен.</p>",,"3346, 6556","3346, 6556",,bg-bg,review_after_translation
2956,Имитира поведението на възрастните и на по-големите деца,"<p>Имитира възрастните и прави неща, които вижда от тях, например: бута количка, чете вестник ...</p>",,"6641, 3566","6641, 3566",,bg-bg,review_after_translation
2961,Помага при обличането,"<p>Сътрудничи, когато го обличате, мушка ръцете си в ръкавите и краката си в крачолите.</p>",,,,7276,bg-bg,review_after_translation
2966,Става все по-независимо,"<p>Понякога се съпротивлява на команди, ядосва се, иска да контролира другите, кара се, нарежда, пази нещата си.</p>",,4781,4781,,bg-bg,review_after_translation
2971,Може да изразява чувства,"<p>Може да изразява и показва най-различни чувства: страх, гняв, състрадание, вина, радост.</p>",,"3656, 4731","3656, 4731",,bg-bg,review_after_translation
2976,"Стои, движи се и ходи самостоятелно.","<p>Може да се придвижва самостоятелно в различни посоки, с различна скорост или да комбинира различни движения (да спре да се движи и да помаха).</p>",,"4841, 4771, 6591","4841, 4771, 6591",,bg-bg,review_after_translation
2981,Разбира и изпълнява прости инструкции,"<p>Следва просто формулирани указания без да му се показва; може да изпълни това, което се очаква от него.</p>",,"6571, 4776","6571, 4776",,bg-bg,review_after_translation
2986,Произнася смислени думи.,"<p>Казва поне една или няколко отделни думи, когато се обръща към родителите си.</p>",,6851,6851,,bg-bg,review_after_translation
2991,Все още се страхува от непознати и от някои ситуации,"<p>Реагира със страх, когато контактува с непознат - търси познат човек, вкопчва се в родителя.</p>",,"3601, 3646, 346","3601, 3646, 346",,bg-bg,review_after_translation
2996,"Обича да играе ""наужким""","<p>Играе игри „наужким“. Прави се, че пие чай, храни куклата и т.н.</p>",,"6576, 2161, 2141, 4786","6576, 2161, 2141, 4786",,bg-bg,review_after_translation
3001,Драска самостоятелно с моливи или пастели по лист хартия,"<p>Обича да драска, независимо дали с молив върху лист хартия, с ръка по пясъка, с пръчка по калта или с вода върху бетон. </p>",,"3571, 6606","3571, 6606",,bg-bg,review_after_translation
3006,Знае как да използва предмети в ежедневието,"<p>Потазва, че знае как да използва предмети като лъжица, четка за зъби, телефон.</p>",,"3991, 6601","3991, 6601",,bg-bg,review_after_translation
3011,Поставя предмети един в друг,<p>Слага неща в купа или чаша и ги вади от нея. </p>,,"2116, 1986, 6586","2116, 1986, 6586",,bg-bg,published
3016,"Когато общува, използва жестове, за да има взаимно разбиране",<p>Опитва се да имитира жестовете и думите на възрастните. Адекватно използва жестове в отговор („чао-чао“ или „не“).</p>,,"6596, 4776","6596, 4776",,bg-bg,review_after_translation
3021,Очаква с нетърпение съвместни дейности,"<p>Имитира израженията на лицето, жестовете и някои действия на близките си, посочва с показалец това, което го интересува или предлага неща на другите, за да ги заинтригува и да ги включи в играта.</p>",,"3646, 6581","3646, 6581",,bg-bg,review_after_translation
5861,Проявява по-голям интерес към книгите,"<p>Проявява интерес към книжките с картинки, може само да прелиства страниците на книжка с твърди корици.</p>",,6806,6806,,bg-bg,review_after_translation
6971,Проявява интерес към игра с други деца и с възрастни,"<p>Търси другите, за да играе, знае как да се включи в играта и се учи от другите деца и възрастните, когато играе.</p>",,,,7421,bg-bg,review_after_translation
6976,Обича да се харесва на другите и да си сътрудничи,<p>Разпознава чувствата на другите; често се радва да споделя с другите; умее да участва в дейности с редуване. </p>,,,,7426,bg-bg,review_after_translation
6981,Използва изречения от 4-5 думи,"<p>Детето комбинира думите по начин, които им придава смисъл и представя идеите му.</p>",,,,7431,bg-bg,review_after_translation
6986,Разбира смисъла на числата 2 и 3,"<p>Ако бъдете помолено, може да избере две или три от няколко предмета (играчки, лъжици и т.н.) или да погледне няколко неща и да каже, че са две или три.</p>",,,,7436,bg-bg,review_after_translation
6991,Разбира термините „подобно“ или „еднакво“ и „различно“ и може да групира неща по различни признаци (като цвят или размер),"<p>Например, детето може да говори за животни, които имат козина и животни, които имат пера; може да посочи едно нещо, което се различава от другите в една книга (например единственото момче, което държи топка).</p>",,,,7831,bg-bg,review_after_translation
6996,"Прави разлика между неща, които са реални, ""наужким"" или въображаеми","<p>Измисля история за герой, който не съществува и знае, че животните не могат да говорят в реалния живот.</p>",,,,7441,bg-bg,review_after_translation
7001,"Говори за нещата, които се случват в неговия живот","<p>Може да разкаже за рожден ден, който е бил миналата седмица, или да опише пътуване със семейството.</p>",,,,7446,bg-bg,review_after_translation
7006,"Пее песнички или разказва истории, които е запомнило","<p>Мисли за история или песен, чута по-рано и се опитва да си припомни думите.</p>",,,,7451,bg-bg,review_after_translation
7011,"Може да пише някои букви от азбуката и се опитва да копира други изображения, когато са му показани","<p>Разглежда букви или снимки на предмети и се опитва да ги копира, макар и неточно.</p>",,,,7456,bg-bg,review_after_translation
7016,Използва по-прецизно пръстите и ръцете си,<p>По-умело използва ножици; строи кули (например от 8 или повече големи блокчета). </p>,,,,7461,bg-bg,review_after_translation
7021,Играе прости игри с правила,"<p>Следва прости правила в игрите, изчаква реда си. </p>",,,,7466,bg-bg,review_after_translation
7026,"Ходи, тича, скача, хвърля и рита големи и малки топки лесно и по-умело","<p>Използва умело тялото си (например, ако разполага с такива — кара скутер или велосипед, ролкови кънки и др.).</p>",,,,7471,bg-bg,review_after_translation
7031,Използва по-умело тялото си за много дейности,"<p>Стои на един крак, скача, люлее се, катери се. Ако има възможност, кара велосипед или скутер и умело борави с топка, като използва само ръцете си или само краката си.</p>",,,,7476,bg-bg,review_after_translation
7036,Рисува правилно човешка фигура и прости геометрични форми,"<p>Рисува човешка фигура, в която се разпознават частите на тялото; може да рисува кръг, триъгълник и други геометрични фигури. </p>",,,,7481,bg-bg,review_after_translation
7041,"Говори с изречения от пет или повече думи; говори за бъдещето като използва частицата ""ще""","<p>Съчетава няколко думи заедно, за да изрази идеите си; може да каже какво „ще” или „може” да се случи в бъдеще.</p>",,,,7486,bg-bg,review_after_translation
7046,Може да разкаже история или да преразкаже част от нея,"<p>Когато го помоли някой възрастен, може самостоятелно да преразкаже основните идеи от история или любима част от история.</p>",,,,7491,bg-bg,review_after_translation
7051,Може да каже името и адреса си,"<p>Когато го попитат, може да даде основна информация за себе си. </p>",,,,7496,bg-bg,review_after_translation
7056,Може да брои до десет и да назове десет предмета без грешка,"<p>Също така може да използва „първо, второ“ до десето, да изброи дните на седмицата и месеците.</p>",,,,7501,bg-bg,review_after_translation
7061,Назовава правилно най-малко четири цвята,"<p>Може да разпознае и цветове като като виолетово и оранжево (не само червено, жълто, синьо). </p>",,,,7511,bg-bg,review_after_translation
7066,"Разбира понятия за време като ""преди"" и ""след""",<p>Обяснява какво се е случило преди и след дадено събитие; може правилно да подреди сезоните (например лято след пролет). </p>,,,,7506,bg-bg,review_after_translation
7071,Може да обясни как се използват предмети от ежедневието,<p>Обяснява как се използват такива неща като телефон или пари в ежедневието.</p>,,,,7516,bg-bg,review_after_translation
7076,Включва се по свое желание в творчески дейности,"<p>Включва се в дейности като пеене и танци, рисуване с молив, пастели и бои, моделиране с глина или други материали и творчески дейности.</p>",,,,7521,bg-bg,review_after_translation
7081,Умее самостоятелно да изпълнява обичайни ежедневни дейности и да се включва в социални дейности,"<p>Може да се облича и съблича самостоятелно, използва лъжица и вилица, използва самостоятелно тоалетната и си мие ръцете. Може да се отдели от родителите си и да участва в самостоятелни социални дейности. </p>",,,,7526,bg-bg,review_after_translation
7086,"Изпълнява успешно различни дейности, които изискват по-добре развити физически умения","<p>Може да стои на един крак, да ритне топка, да уцели обект с топка и т.н. </p>",,,,7531,bg-bg,review_after_translation
7091,"Може да чертае сложни форми, да пише букви и да прави подробни рисунки","<p>Може да включва реалистични детайли в рисунка, прави по-сложни рисунки, използва умело моливи, пастели и бои за рисуване, ако има на разположение такива. </p>",,,,7536,bg-bg,review_after_translation
7096,Говори със сложни изречения,"<p>Изреченията стават все по-сложни. Например, използва правилно настояще, минало и бъдеще време.</p>",,,,7541,bg-bg,review_after_translation
7101,Познава доста букви от азбуката и има известни умения за четене,"<p>Може да разпознава повечето букви от азбуката и да чете основни думи и срички от ежедневието като маса, коте, ма-ма, та-та и т.н. </p>",,,,7546,bg-bg,review_after_translation
7106,Разказва цяла история,"<p>Детето съвсем самостоятелно и точно успява да преразкаже сюжета на дадена история, като правилно подрежда събитията в хронологичен ред, да разкаже за събитие, в което е участвало, или за телевизионно шоу.</p>",,,,7826,bg-bg,review_after_translation
7111,"Знае своето име и фамилия, възрастта си и домашния си адрес","<p>Детето знае основна информация за себе си и може да я съобщи, когато някой го попита. </p>",,,,7551,bg-bg,review_after_translation
7116,Разбира какво се случва по различно време и как протича времето,"<p>Разбира как протича времето, разбира какво се случва сутрин, обед и вечер, може да планира някои дейности.</p>",,,,7851,bg-bg,review_after_translation
7121,Спазва правилата на игрите и понякога има идеи за нови правила,"<p>Разбира установените правила (например правилата на играта), но понякога иска да добави и някои нови, различни. </p>",,,,7561,bg-bg,review_after_translation
7126,Показва готовност за поемане на отговорност,"<p>Например, започва да се грижи за собствените си неща.</p>",,,,7566,bg-bg,review_after_translation
7131,"Показва, че разбира разликата между реално и ""наужким"" или въображаемо","<p>Измисля въображаеми истории, събития, герои; артистично ги представя, описва ги и им приписва качества, които не са реалистични. Забавлява се, докато го прави, като знае, че в света на въображението всичко е възможно. </p>",,,,7571,bg-bg,review_after_translation
7136,Проявява разбиране за идеите и нуждите на другите хора,"<p>Ето защо обръща повече внимание на това, което желаят или предлагат другите и иска да бъде с тях – сътрудничи по-добре с приятелите и работи добре в екип.</p>",,,,7576,bg-bg,review_after_translation
