ID,Title,Body,Child_age,Related_articles,Related_video_articles,Related_activities,Translation_language,Moderation_state
2591,"Povremeno drži šake otvorene, pokušava da upravlja njima","<p>Šake uglavnom i dalje drži stisnute u pesnice, ali ih povremeno otvara i neko vrijeme drži otvorenim. Posmatra svoje ruke kako se pokreću, prinosi ih ustima.</p>

<p> </p>",,6356,6356,,me-cnr,published
2596,"Okreće glavu na jednu, pa na drugu stranu",<p>Beba pravi mnoštvo različitih pokreta vratom i glavom.</p>,,6351,6351,,me-cnr,published
2601,Pravi fine pokrete rukama i nogama,"<p>Kad je slobodna, možete vidjeti mnoštvo finih, nasumičnih pokreta bebinih ruku i nogu.</p>",,6341,6341,,me-cnr,published
2606,U položaju na stomaku oslanja se podlakticama na podlogu,"<p>Kad je položite na stomak, beba se odupire podlakticama o podlogu i podiže glavicu.</p>",,6346,6346,,me-cnr,published
2611,Osmjehuje se kad ugleda nečije lice,"<p>Često, lako i spontano se osmjehne osobama koje je okružuju.</p>",,6401,6401,,me-cnr,published
2616,Pomno posmatra lica ljudi,"<p>Pažljivo i detaljno posmatra lica ljudi, zadržava dug kontakt očima.</p>",,6386,6386,,me-cnr,published
2621,Pokazuje da je ljuta ili srećna,<p>Ima prepoznatljive reakcije zadovoljstva i nezadovoljstva.</p>,,6381,6381,,me-cnr,published
2626,Prati očima kretanje igračke s jedne na drugu stranu,"<p>Kad se predmeti ili osobe u njenom vidnom polju pomjeraju, pogledom prati putanju kretanja.</p>",,6396,6396,,me-cnr,published
2631,Počinje da brblja,"<p>Vokalizuje, proizvodi glasove koji liče na vokale – a, e, i, o, u.</p>",,6371,6371,,me-cnr,published
2636,Penje se i silazi niz stepenice,"<p>Penje se i spušta stepenicama uz pridržavanje, stajući naizmjenično jednim po jednim stopalom na stepenik.</p>",,6811,6811,,me-cnr,published
2641,"Počinje da imitira pokrete i izraze lica, kao i zvuke u igri","<p>Kad joj se obraćate, beba pokušava da ponovi Vaš pokret ili izraz. Na govor i pričanje odgovara, proizvodeći zvuke.</p>",,6376,6376,,me-cnr,published
2646,Uspostavlja koordinaciju oko – ruka,"<p>Povaćeva se sposobnost koordinacije ruka – oko, na primjer: beba gleda objekat i pokušava da ga dohvati.</p>",,6406,6406,,me-cnr,published
2651,"Precrtava krugove koristeći olovku, drvenu ili voštanu bojicu","<p>Precrtava krugove olovkom, običnom ili voštanom bojicom.</p>",,6826,6826,,me-cnr,published
2656,"Poseže jednom rukom za igračkom, istražuje, trese je i udara njome","<p>Poseže za objektom i grabi ga cijelom šakom, bez korišćenja palca. Manipuliše objektom tresući ga i udarajući njime ili stavljajući ga u usta.</p>",,6391,6391,,me-cnr,published
2666,Stavlja ruke u usta,<p>Vrlo često stavlja ruke u usta. I druge objekte istražuje stavljajući ih u usta.</p>,,6366,6366,,me-cnr,published
2671,"Glavu drži uspravno, bez pridržavanja","<p>Kad je u polusjedećem položaju, može da održava ravnotežu glave i glavicu drži uspravno.</p>",,6841,6841,,me-cnr,published
2681,Razvija kompleksnu igru i u nju uključuje druge,"<p>Voli da se igra igara pretvaranja. Igre su maštovite, s puno izmišljenih elemenata. Ponekad nije sigurno šta je stvarno, a šta 'kobajagi'.</p>

<p> </p>",,6831,6831,,me-cnr,published
2686,Pjeva djelove jednostavnih pjesmica,<p>Pjeva djelove jednostavnih pjesmica.</p>,,,,,me-cnr,published
2691,"Okreće se sa stomaka na leđa i s leđa na stomak, na obje strane","<p>Može da se prevrne i okrene u oba pravca (i na lijevu i na desnu stranu), da se s leđa okrene na stomak i sa stomaka na leđa.</p>",,6426,6426,,me-cnr,published
2696,Može da sjedi uz podršku,"<p>Beba može da sjedi kad ima potporu ili se pridržava, a može nakratko da zadrži sjedeći položaj i samostalno.</p>",,,,,me-cnr,published
2701,Izgovara rečenicu od dvije do tri riječi,<p>Može da sastavi rečenicu od dvije ili tri riječi i da je izgovori dovoljno dobro da ga/je ukućani razumiju.</p>,,6816,6816,,me-cnr,published
2706,"Kada je držite uspravno iznad podloge, može nakratko da održi težinu oslanjajući se stopalima","<p>Kad bebu držite uspravno iznad podloge, ona se oslanja na podlogu ili izgleda kao da poskakuje.</p>",,,,,me-cnr,published
2711,"Zna da kaže svoje ime, godine, pol","<p>Može da kaže kako se zove, koliko ima godina i kojeg je roda.</p>",,,,,me-cnr,published
2716,Stvari istražuje stavljajući ih u usta,"<p>Sve što dohvati stavlja u usta, hvata svoja stopala i vrlo često ih prinosi ustima.</p>",,6436,6436,,me-cnr,published
2721,"Poseže za stvarima koje su van domašaja, prebacuje ih iz ruke u ruku","<p>Za predmetima i dalje poseže jednom rukom, ali kad ih uhvati, prebacuje ih iz jedne u drugu ruku, koristeći pritom radijalni dio dlana, palac i kažiprst, dok drugi prsti ostaju fiksirani.</p>",,6431,6431,,me-cnr,published
2726,Razumije složene riječi,"<p>Razumije pomove kao što su 'slično' i 'različito', 'lako' i 'teško', 'dobar' i 'loš', 'malo' i 'veliko'.</p>",,6801,6801,,me-cnr,published
2731,"Na zvuk glasa uzvraća oglašavanjem - spajanjem samoglasnika a,e,u...","<p>Kad joj se neko obraća, priča joj, pjevuši, čita… beba odgovara.</p>",,6421,6421,,me-cnr,published
2736,Glasno iskazuje nezadovoljstvo ili radost,"<p>Glasno plače ili protestuje da izrazi neprijatna osjećanja, a glasno se smije da izrazi prijatnost.</p>",,6411,6411,,me-cnr,published
2741,"Razumije značenje riječi kao što su „moje, tvoje, njeno“, koristi predloge i zamjenice","<p>Izgovara riječi poput „ja“, „ti“, „mi“ i zna oblike množine nekih riječi - „kuce, mace“ i sl.</p>",,,,,me-cnr,published
2746,Uzbuđena je kad shvati da je vrijeme za igru,"<p>Raduje se, izgleda srećno i uživa u igri i kontaktu, pogotovo s roditeljima i poznatim osobama.</p>",,6441,6441,,me-cnr,published
2751,Prati uputstva koja sadrže dva-tri naloga,"<p>Može da odgovori na više vezanih usmenih zahtjeva („Ostavi lutku i sjedi na stolicu“, „Skini jaknu, pa obuj papuče“).</p>",,6836,6836,,me-cnr,published
2756,"Pokazuje širok opseg emocija, prepoznaje emocije drugih","<p>Pokazuje ljutnju, strah, krivicu, stid... Počinje da pokazuje i empatiju, prepoznaje osjećanja drugih (npr. zagrljajem želi da utješi uplakanog drugara).</p>",,6821,6821,,me-cnr,published
2761,"Poznaje ukućane, razlikuje ih od nepoznatih osoba i različito reaguje","<p>Raduje se poznatim osobama, smije im se, reaguje drugačije na poznate i na nepoznate osobe.</p>",,,,,me-cnr,published
2766,Rado se igra u društvu djece,"<p>Igra više nije samo paralelna – jedni pored drugih – sad u njoj ima i složenijih elemenata, više maštovitosti i razigranosti.</p>",,6931,6931,,me-cnr,published
2771,Uznemiri se kad roditelj napusti prostoriju i opusti se kad se roditelj vrati,<p>Pokazuje znake uznemirenosti ili počinje da plače kad roditelj napusti prostoriju. Raduje se povratku roditelja i bliskih osoba.</p>,,6506,6506,,me-cnr,published
2776,Reaguje kad čuje svoje ime,"<p>Počinje da prepoznaje svoje ime, reaguje kad ga neko doziva.</p>",,6446,6446,,me-cnr,published
2781,Lakše podnosi odvajanje od roditelja,"<p>Reakcije na odvajanje manje su burne, brže se umiri i uči da se oslanja i na druge odrasle osobe u svom okruženju kad roditelji odu.</p>",,6796,6796,,me-cnr,published
2786,Počinje da razumije značenje riječi „ne“,"<p>Kad čuje riječ „ne“, zaustavlja aktivnost i prepoznaje neodobravanje.</p>",,6476,6476,,me-cnr,published
2791,"Brblja, pravi slogove i proizvodi mnogo različitih glasova","<p>Koristi više kombinacija glasova i uparuje različite suglasnike i samoglasnike, pokušava da ponovi ili imitira glasove koje odrasli izgovaraju.</p>",,6451,6451,,me-cnr,published
2796,"Može da ide uz stepenice i niz stepenice, uz pridržavanje",<p>Sposobno je da se uz malu pomoć penje uz stepenice ili silazi niz njih.</p>,,6626,6626,,me-cnr,published
2801,Počinje da komunicira pokretima.,"<blockquote>
<p>Komunicira neverbalno pokazujući željene predmete rukom ili odmahujući glavom kad nešto ne želi („ne“).</p>
</blockquote>",,6481,6481,,me-cnr,published
2806,Prati pogledom predmet koji pada i traži predmet koji je sakriven,"<p>Ukoliko je predmet sakriven ispod čaše ili ćebenceta, beba pokušava da ga otkrije. Kad predmet padne ili ga beba sama baci, traži ga pogledom. </p>",,6496,6496,,me-cnr,published
2811,"Može da stoji na prstima, trči, skače, šutira loptu i baca je preko glave","<p>Može da stoji na prstima, trči, skače, šutira loptu i baca je preko glave.</p>",,6646,6646,,me-cnr,published
2816,Više koristi jednu ruku,<p>Počinje više da koristi jednu ruku – lijevu ili desnu.</p>,,6666,6666,,me-cnr,published
2821,Šara samostalno po papiru,"<p>Može sam/sama da drži olovku i pravi šare, crta ili precrtava linije i krugove.</p>",,6661,6661,,me-cnr,published
2826,I dalje stavlja predmete u usta,<p>Predmete istražuje stavljajući ih u usta.</p>,,6456,6456,,me-cnr,published
2831,Počinje da sortira i sparuje predmete,"<p>U stanju je da upari životinju sa životinjom, čarapu sa čarapom i sl.</p>",,,,,me-cnr,published
2836,"Lako prebacuje predmete iz ruke u ruku, trese ih",<p>Manipuliše predmetima premještajući ih iz lijeve u desnu ruku i obratno.</p>,,6501,6501,,me-cnr,published
2841,Sakuplja sitne predmete,"<p>Uzima sitne predmete koristeći palac i kažiprst. I dalje drži predmet tako što koristi cijelu površinu prsta, a ne samo jagodice.</p>",,,,,me-cnr,published
2846,Svrsishodno koristi igračke,"<p>Umije da se igra igračkama, zna čemu one služe i kako da ih koristi u igri.</p>",,6656,6656,,me-cnr,published
2851,Može samo da sjedne i da sjedi bez podrške,<p>Samostalno se postavlja u sjedeći položaj. Sjedi bez dodatne potpore i podupiranja.</p>,,6466,6466,,me-cnr,published
2856,"Podiže se u položaj za puzanje, neka djeca već pužu","<p>Može da se samostalno postavi u položaj za puzanje. Pokreće se puzeći, i unaprijed i unazad.</p>",,6486,6486,,me-cnr,published
2861,Igra se jednostavnih igara pretvaranja,"<p>Igra se jednostavnih 'kobajagi' igara, pretvara se da hrani lutku, jede tortu…</p>",,"6631, 3651, 4786","6631, 3651, 4786",,me-cnr,published
2866,"Odguruje se, pokušava da ustane","<p>Beba pokušava da ustane pridržavajući se za namještaj, ali joj je u tome potrebna pomoć i podrška.</p>",,"6471, 4531","6471, 4531",,me-cnr,published
2871,Ispoljava stidljivost i nervozu u komunikaciji s nepoznatim osobama,"<p>Ponaša se drugačije u prisustvu stranaca nego kad je okružena poznatim osobama. Počinje da se stidi pred osobama koje ne poznaje (izbjegava kontakt očima, privija se uz poznate).</p>",,,,,me-cnr,published
2876,Govori tako da ga sve češće razumiju i osobe koje nisu svakodnevno s njim,"<p>Počinje razgovjetnije da izgovara glasove i koristi sve više riječi sa značenjem, pa je sporazumijevanje lakše.</p>",,,,,me-cnr,published
2881,Povezuje zvukove sa životinjama,<p>Zna kako se oglašava koja životinja.</p>,,6616,6616,,me-cnr,published
2886,Plače prilikom odvajanja od roditelja,<p>Pokazuje znake izrazite uznemirenosti neposredno nakon odvajanja od roditelja.</p>,,,,,me-cnr,published
2891,U komunikaciji koristi kombinaciju riječi i gestova,"<p>Izgovara rečenice od dvije do četiri riječi, a o sebi govori u trećem licu: „Mia hoće“, „Deki sjedi“... </p>",,6621,6621,,me-cnr,published
2896,Ima omiljenu igračku,"<p>Posebno voli i izdvaja određenu igračku, traži je, nosi sa sobom.</p>",,,,,me-cnr,published
2901,Spontano traži da dijeli interesovanja i zadovoljstva s odraslima,"<p>Uživa u recipročnim igrama dodavanja („ja tebi – ti meni“), razmjene („ja uradim – ti uradiš“) i sl.</p>",,6551,6551,,me-cnr,published
2906,"Zna svoje ime, imena poznatih osoba, nazive predmeta, razumije svakodnevne radnje i riječ „ne“","<p>Adekvatno reaguje na svoje ime, kad je neko pozove, kao i na riječ „ne“.</p>",,6546,6546,,me-cnr,published
2911,"Ponavlja slogove, a neka djeca već mogu da izgovore i riječi sa značenjem","<p>Proizvodi dosta različitih zvukova (maaa, baaa, daaad..), a neke od njih koristi kao prve prave riječi, znajući njihovo značenje (mama, tata…).</p>",,6531,6531,,me-cnr,published
2916,Razumije kratku instrukciju ili nalog,<p>Razumije kad joj kažete „donesi loptu“ ili „daj mami“.</p>,,6541,6541,,me-cnr,published
2921,Imitira i koristi gestove,"<p>Umije da kaže „pa-pa“ za pozdravljanje, odmahuje glavom za „ne“, pokazuje rukom predmet koji želi.</p>",,"6521, 3566","6521, 3566",,me-cnr,published
2926,Razumije i prati jednostavna uputstva s jednim ili više zahtjeva,"<p>Može da isprati jednostavan nalog, pa čak i više vezanih jednostavnih usmenih zahtjeva („Donesi jastuk“, „Dođi, sjedi“, „Baci u smeće“…).</p>",,,,,me-cnr,published
2931,"Znatiželjno ispituje igračke - trese ih, udara njima, baca, obraća pažnju na detalje",<p>Istražuje predmete tako što njima lupa ili udara jednim o drugi (lupa čašom o sto ili jednom igračkom o drugu).</p>,,"6561, 3586","6561, 3586",,me-cnr,published
2936,"Prstima uzima male predmete, hrani se prstima",<p>Ima bolju sposobnost „pinceta hvata“ – može da manipuliše veoma sitnim objektima uzimajući ih palcem i kažiprstom.</p>,,"6536, 3571","6536, 3571",,me-cnr,published
2941,Stavlja predmete u kutiju i vadi ih iz nje,"<p>Ima sposobnost preciznije manipulacije predmetima. Može da stavlja predmete u kutiju, čak i one sitne, i da ih vadi iz nje.</p>",,4761,4761,,me-cnr,published
2946,Igra se pored druge djece,"<p>Igra se samostalno pored druge djece, obično im se ne pridružuje, ali im ne kvari igru. Može početi da ih postepeno uključuje u igru, npr. nudeći im igračku.</p>",,"6636, 3601","6636, 3601",,me-cnr,published
2951,Uspravlja se i počinje da hoda pridržavajući se za namještaj,"<p>Možda već može da stoji uz pridržavanje, ili čak samostalno, bez potpore, i da nakratko ostane u stojećem položaju. Pokušava da se kreće pridržavajući se za namještaj ili držeći se za ruku odrasle osobe.</p>

<p> </p>

<p> </p>",,"6556, 3346","6556, 3346",,me-cnr,published
2956,Imitira ponašanje odraslih osoba i starije djece,"<p>Oponaša starije i radi stvari koje vidi od drugih, na primjer, gura kolica, čita novine…</p>",,"6641, 3566","6641, 3566",,me-cnr,published
2961,Pomaže pri oblačenju,"<p>Sarađuje kad ga oblačite, gura ruke i noge dok mu navlačite rukave i nogavice. </p>",,,,,me-cnr,published
2966,Sve više se osamostaljuje,"<p>Ponekad se opire nalozima, ljuti se, želi da kontroliše druge, svađa se, naređuje, brani svoje stvari.</p>",,4781,4781,,me-cnr,published
2971,Pokazuje širi spektar različitih osjećanja,"<p>Ispoljava različita osjećanja: strah, ljutnju, saosjećanje, krivicu, radost.</p>",,"4731, 3656","4731, 3656",,me-cnr,published
2976,"Stoji, kreće se i hoda samostalno","<p>Može samostalno da se kreće i to u različitim pravcima, različitom brzinom ili da kombinuje različite pokrete (npr. da zaustavi kretanje i maše).</p>",,"6591, 4771","6591, 4771",,me-cnr,published
2981,Razumije i izvršava jednostavne naloge,"<p>U stanju je da prati jednostavno verbalno uputstvo, bez pokazivanja, i može da izvrši očekivano.</p>",,"6571, 4776","6571, 4776",,me-cnr,published
2986,Izgovara riječi sa značanjem,<p>Izgovara riječi sa značenjem – koristi bar jednu ili nekoliko pojedinačnih 'pravih' riječi u obraćanju roditeljima. </p>,,6851,6851,,me-cnr,published
2991,I dalje pokazuje strah od nepoznatih ljudi i situacija,"<p>U kontaktu s nepoznatima često pokazuje strah, traži poznate osobe, privija se uz roditelja.</p>",,"3601, 3646","3601, 3646",,me-cnr,published
2996,Igra se igara pretvaranja,"<p>Igra se 'kobajagi igara', pretvara se da pije čaj, hrani lutku i sl.</p>",,"6576, 4786","6576, 4786",,me-cnr,published
3001,Žvrlja samostalno olovkom ili bojicom po papiru,"<p>Voli da žvrlja i često to čini – olovkom po papiru, rukom po pijesku, štapićem po blatu, vodom po betonu...</p>",,"6606, 3571","6606, 3571",,me-cnr,published
3006,Zna kako se koriste predmeti za svakodnevnu upotrebu,"<p>Pokazuje da zna kako se koriste predmeti kao što su kašika, četkica za zube, telefon…</p>",,"6601, 3991","6601, 3991",,me-cnr,published
3011,Stavlja jedan predmet u drugi,<p>Stavlja stvari u posudu ili čašu i vadi ih iz nje.</p>,,"6586, 4841, 4766","6586, 4841, 4766",,me-cnr,published
3016,"U komunikaciji, koristi gestove radi boljeg sporazumijevanja",<p>Pokušava da imitira gestove koje odrasli prave i riječi koje izgovaraju. Adekvatno koristi gestove kao odgovor na zahtjeve („pa-pa“ ili „ne“).</p>,,"6596, 4776","6596, 4776",,me-cnr,published
3021,Raduje se zajedničkim aktivnostima,"<p>Oponaša mimiku, gestove i neke aktivnosti bliskih osoba, pokazuje kažiprstom ono što ga zanima, nudi drugima stvari kako bi ih zainteresovalo i uključilo u igru.</p>",,"6581, 3646","6581, 3646",,me-cnr,published
5861,Samostalno lista slikovnice,"<p>Pokazuje interesovanje za slikovnice, može samostalno da okreće listove knjižice tvrdih korica.</p>",,6806,6806,,me-cnr,published
