ID,Title,Body,Child_age,Related_articles,Related_video_articles,Related_activities,Translation_language,Moderation_state
2596,Поворачивает голову в разные стороны,<p>Малыш может свободно поворачивать голову в разные стороны.</p>,,6351,6351,7626,by-ru,published
2601,Делает тонкие движения руками и ногами,"<p>Когда руки и ноги малыша свободны, он совершает множество тонких случайных движений.</p>",,6341,6341,,by-ru,published
2606,В положении на животе ребенок опирается предплечьями на коврик.,"<p>Находясь в положении лежа на животе ребенок может поднять голову, опираясь на предплечья.</p>",,6346,6346,,by-ru,published
2611,"Улыбается, глядя на лица людей","<p>Часто, спокойно и спонтанно улыбается находящимся рядом людям.</p>",,6401,6401,,by-ru,published
2616,Внимательно разглядывает лица людей,"<p>Внимательно и детально рассматривает лица людей, поддерживает зрительный контакт в течение долгого времени.</p>",,6386,6386,,by-ru,published
2621,Демонстрирует радость или недовольство,<p>Ребенок выражает понятные и узнаваемые реакции — радость или недовольство.</p>,,6381,6381,,by-ru,published
2626,Следит глазами за перемещаемой из стороны в сторону игрушкой,"<p>Когда предметы или люди в поле зрения ребенка движутся, он прослеживает за их перемещением глазами.</p>",,6396,6396,,by-ru,published
2631,Начинает издавать звуки,"<p>Малыш активно подает голос и издает звуки, напоминающие гласные - a, e, и, o, у</p>",,6371,6371,,by-ru,published
2636,Поднимается и спускается по ступенькам,"<p>Поднимается по ступенькам с поддержкой, попеременно шагая то одной ногой, то другой.</p>",,6811,6811,,by-ru,published
2641,"Начинает имитировать движения и выражения лица, а также звуки во время игры","<p>Когда вы обращаетесь к ребенку, ваш малыш пытается повторить движения или выражения лица. Он реагирует на разговор и речь, произнося звуки.</p>",,"3626, 6376","3626, 6376",,by-ru,published
2646,Устанавливает зрительно-моторную координацию,"<p>У ребенка заметно улучшается зрительно-моторная координация, например: он смотрит на предмет и пытается дотянуться до него.</p>",,6406,6406,,by-ru,published
2651,Рисует по образцу круги карандашом или мелком,<p>Ребенок копирует круги карандашом или мелком. </p>,,6826,6826,,by-ru,published
2656,"Одной рукой тянется к игрушке, изучает ее, трясет и стучит.","<p>Малыш тянется к предмету и захватывает его всей ладонью, не используя большой палец. Перемещает предмет, трясет, стучит, тянет в рот.</p>",,6391,6391,,by-ru,published
2666,Засовывает руки в рот,<p>Малыш часто засовывает руки в рот. Таким же образом он изучает и другие предметы — тянет их в рот.</p>,,6366,6366,,by-ru,published
2671,"Держит голову ровно, без поддержки",<p>В полусидячем положении ребенок может устойчиво удерживать голову в вертикальном положении.</p>,,6841,6841,,by-ru,published
2676,"В положении лежа, устойчиво опирается на предплечья и приподнимается на локтях","<p>Лежа на животе, ребенок высоко поднимает голову и плечи, опираясь на локти.</p>",,,,,by-ru,published
2686,Поет строчки простых песен,<p>Поет строчки простых песен.</p>,,,,,by-ru,published
2691,Переворачивается с живота на спину и со спины на живот в обе стороны,"<p>Ребенок может перевернуться и переворачивается в любом направлении (как на левую, так и на правую стороны) как со спины на живот, так и с живота на спину.</p>",,6426,6426,,by-ru,published
2696,Может сидеть с поддержкой,"<p>Когда ребенок опирается или держится за что-то, то может сидеть в течение недолгого времени, он также может непродолжительно самостоятельно сохранять сидячее положение.</p>",,,,,by-ru,published
2701,Может сказать предложение из 2–3 слов,"<p>Ребенок может составлять и произносить предложения из 2–3 слов достаточно хорошо, чтобы члены семьи могли его понять.</p>",,6816,6816,,by-ru,published
2706,В вертикальном положении при поддержке может некоторое время опираться всем весом на ноги.,"<p>Когда вы держите ребенка вертикально над полом, он опирается ногами о него и начинает пружинить, подпрыгивая и отталкиваясь ногами от пола.</p>",,,,,by-ru,published
2711,"Может назвать свое имя, возраст и пол","<p>Ребенок может назвать свое имя, возраст и пол.</p>",,,,,by-ru,published
2716,"Изучает предметы, пытаясь засунуть их в рот.","<p>Ребенок активно изучает предметы дотягиваясь до них, захватывая и тянет их в рот, часто подносит ноги ко рту.</p>",,6436,6436,,by-ru,published
2721,"Тянется одной руку к вещам, которые находятся в отдалении, захватывает, берет их в руку, может перекладывать из одной руки в другую.","<p>Ребенок все еще тянется к предметам одной рукой, захватывает, удерживает, может перемещает их, перекладывая из одной руки в другую. При манипуляции с предметами малыш использует тыльную часть ладони, большой и указательный пальцы, в то время как другие пальцы остаются неподвижными.</p>",,6431,6431,,by-ru,published
2726,Понимает сложные слова,"<p>Ребенок понимает значения слов «такой же» и «другой», «легко» и «сложно», «хороший» и «плохой», «маленький» и «большой».</p>",,6801,6801,,by-ru,published
2731,"Отзывается на звук голоса, издавая звуки - протяжными гласными: а, э, у ...","<p>Когда кто-то обращается к ребенку, разговаривает, поет или читает… ребенок ""отвечает"".</p>",,6421,6421,,by-ru,published
2736,Громко выражает недовольство или радость,"<p>Малыш плачет или громко протестует, выражая свое недовольство, и громко смеется, выражая радость.</p>",,6411,6411,,by-ru,published
2741,"Понимает значение таких слов, как «мой, твой, ее», использует предлоги и местоимения.","<p>Ребенок произносит такие слова, как «я», «ты», «мы», знает и использует формы множественного числа некоторых слов - «собаки», «кошки».</p>",,,,,by-ru,published
2746,"Малыш в восторге, когда понимает, что пора играть","<p>Ребенок радуется, выглядит счастливым, и получает удовольствие от игры и общения с родителями и знакомыми людьми.</p>",,6441,6441,,by-ru,published
2751,"Выполняет инструкции, включающие два или три действия.","<p>Ребенок может выполнить несколько связанных между собой устных указаний («положи куклу и сядь на стул», «сними куртку и надень тапочки»). </p>",,6836,6836,,by-ru,published
2756,"Проявляет широкий спектр эмоций, понимает проявление эмоций у других людей","<p>Ребенок проявляет гнев, страх, вину, стыд и начинает проявлять сочувствие — понимает, что чувствуют другие (например, хочет обнять плачущего ребенка, чтобы утешить).</p>",,6821,6821,,by-ru,published
2761,Узнает членов семьи и отличает их от посторонних. Малыш может бояться незнакомых людей.,"<p>Малыш узнает близких членов семьи и отличает их от посторонних, может бояться незнакомых людей.  Ребенок рад видеть знакомые лица, улыбается и смеется, по-разному реагирует на знакомых и незнакомых людей.</p>",,,,,by-ru,published
2766,Любит играть в компании детей,"<p>Ребенок играет не просто сам по себе, но и вместе с кем-то. Теперь игра приобретает более сложные элементы, ребенок проявляется воображение и желание играть вместе.</p>",,6931,6931,,by-ru,published
2771,"Расстраивается, когда родитель выходит из комнаты, и успокаивается, когда родитель возвращается..","<p>Ребенок может расстраиваться, когда родитель выходит из комнаты, и успокаивается, когда он возвращается. Малыш проявляет признаки беспокойства или начинает плакать, когда близкий человек уходит, и радуется, когда родитель или родные люди вернулись.</p>",,6506,6506,,by-ru,published
2776,"Реагирует, когда слышит свое имя.","<p>Ребенок реагирует, когда слышит свое имя. Начинает узнавать свое имя, когда к малышу обращаются или зовут.</p>",,6446,6446,,by-ru,published
2781,Легче расстается с родителями,"<p>Реакция на разлуку менее резкая, ребенок быстрее успокаивается и учиться взаимодействовать с другими взрослыми, которые находятся рядом, когда родители уходят.</p>",,6796,6796,,by-ru,published
2786,Начинает понимать значение слова «нет».,"<p>Ребенок начинает понимать значение слова «нет». Когда слышит «нет», малыш перестает делать то, что делал, и понимает, что вы выражаете неодобрение.</p>",,6476,6476,,by-ru,published
2791,"Лепечет, произносит слоги и издает много разных звуков","<p> Малыш лепечет, может повторять слоги и издает много разнообразных звуков.  Ребенок использует различные сочетания звуков и пар разных согласных и гласных, пытается повторять или подражать звукам, которые произносят взрослые.</p>",,6451,6451,,by-ru,published
2796,Может подняться и спуститься по ступенькам,<p>Ребенок может подняться и спуститься по ступенькам с поддержкой. Поднимается и спускается по лестнице с небольшой помощью.</p>,,6626,6626,,by-ru,published
2801,Начинает общаться жестами.,"<p>Начинает общаться жестами. Малыш может общаться невербально, указывая рукой на желаемый предмет, или качает головой, говоря «нет».</p>",,6481,6481,,by-ru,published
2806,Следит глазами за падающим предметом и ищет спрятанные вещи,"<p>Прослеживает за падающим предметом глазами и ищет спрятанные вещи. Если спрятать что-то под чашкой или одеялом, ребенок пытается это найти. Когда предмет падает или вы что-то бросили, ребенок наблюдает за падающим предметом и ищет его.</p>",,6496,6496,,by-ru,published
2811,"Умеет вставать на цыпочки, бегать, прыгать, пинать мяч","<p>Ребенок умеет вставать на цыпочки, бегать, прыгать, пинать мяч и подбрасывать его над головой.</p>",,6646,6646,,by-ru,published
2816,"Использует одну руку больше, чем другую",<p>Начинает чаще пользоваться одной рукой больше - левой или правой.</p>,,6666,6666,,by-ru,published
2821,Самостоятельно рисует каракули на бумаге,"<p>Ребенок умеет держать карандаш, рисовать каракули или круги, проводить линии.</p>",,6661,6661,,by-ru,published
2826,По-прежнему тянет предметы в рот,"<p>По-прежнему тянет предметы в рот. Малыш изучает предметы, беря их в рот. </p>",,6456,6456,,by-ru,published
2831,Начинает сортировать и сопоставлять предметы,"<p> Ребенок может сортировать предметы, например, положить животное к животным или носок с носком.</p>",,,,,by-ru,published
2836,"Ловко перекладывает предметы из руки в руку, трясет ими.","<p>Ловко перекладывает предметы из руки в руку, трясет ими.  Малыш с легкостью манипулирует предметами перемещая их из левой руки в правую и наоборот.</p>",,6501,6501,,by-ru,published
2841,Берет в руку мелкие предметы,"<p>Берет в руку мелкие предметы. Ребенок берет маленькие предметы большим и указательным пальцами. Может использовать всю поверхность пальца, а не только кончики пальцев, чтобы удержать нужный предмет.</p>",,,,,by-ru,published
2846,Целенаправленно играет с игрушками,"<p> Малыш умеет играть с игрушками, знает, для чего они предназначены и как их использовать в игре.</p>",,6656,6656,,by-ru,published
2851,Может самостоятельно сесть и сидеть без поддержки.,<p>Может самостоятельно садится и сидеть без поддержки. Ребенок может самостоятельно принимать сидячее положение и сидеть без дополнительной поддержки и помощи.</p>,,6466,6466,,by-ru,published
2856,"Поднимается, чтобы ползти. Некоторые дети уже ползают.","<p>Поднимается в положение ""стоя на четвереньках"". Некоторые дети уже ползают. Ребенок может самостоятельно подниматься на четвереньки и ползать вперед или назад.</p>",,6486,6486,,by-ru,published
2861,"Играет в простые игры — ""Понарошку""","<p>Делает что-то ""понарошку"". Например, кормит куклу, притворяется, что ест торт.</p>",,"6631, 3651, 4786","6631, 3651, 4786",,by-ru,published
2866,"Отталкивается, пытается встать","<p>Отталкивается, пытается встать. Ребенок пытается подняться, держась за мебель, но ему все еще нужна помощь и поддержка.</p>",,"4531, 6471","4531, 6471",,by-ru,published
2871,Смущается или нервничает при общении с незнакомыми людьми,"<p>В присутствии незнакомых людей ведет себя не так, как с теми, кого знает. Начинает стесняться незнакомых людей (избегает зрительного контакта, прижимается к близким людям).</p>",,6526,6526,,by-ru,published
2876,"При общении с ребенком его частично понимают те, кто не находится рядом с ним каждый день","<p>Ребенок начинает более осмысленно пользоваться своим голосом и использует все больше и больше слов со смыслом, поэтому общение становится проще.</p>",,,,,by-ru,published
2881,"Знает животных и звуки, которые они издают",<p>Ассоциирует звуки с животными</p>,,6616,6616,,by-ru,published
2886,Плачет при разлуке с родителями,"<p>Как только родители уходят, проявляет признаки выраженного беспокойства</p>",,,,,by-ru,published
2891,При общении с людьми использует сочетание слов и жестов,"<p>Произносит предложение, состоящее из 2–4 слов, и говорит о себе в третьем лице: «Саша хочет», «Оля сидит». </p>",,6621,6621,,by-ru,published
2896,Есть любимая игрушка,"<p>Отдает предпочтение одной из игрушек, ищет ее, носит с собой.</p>",,,,,by-ru,published
2901,"Самостоятельно привлекает внимание взрослых, чтобы чем-то заняться или поиграть","<p>Любит совместные игры: «Ты мне — я тебе», «Делай как я» и т.д.</p>",,6551,6551,,by-ru,published
2906,"Понимает свое имя, имена знакомых людей, названия окружающих предметов, повседневные действия и слово «нет»",<p>Понимает и адекватно реагирует на обращение по имени или слово «нет».</p>,,6546,6546,,by-ru,published
2911,"Повторяет слоги, а некоторые дети даже могут произносить полноценные слова","<p>Издает множество разных звуков (мааа, бааа, дааа ...) и использует сочетания некоторых из них в качестве  первых различимых слов, зная их значение (мама, папа ...).</p>",,6531,6531,,by-ru,published
2916,Понимает простое обращение или указание,"<p>Понимает, когда вы говорите «принеси мяч» или «отдай маме».</p>",,6541,6541,,by-ru,published
2921,Повторяет за вами и использует жесты,"<p>Может сказать что-то односложное в качестве приветствия, качает головой, чтобы сказать «нет», указывает на желаемый предмет.</p>",,"3566, 6521","3566, 6521",,by-ru,published
2926,Понимает и выполняет разные простые указания,"<p>Может выполнить одно или несколько связанных простых устных просьб или указаний, например: «Принеси игрушку», «Сядь», «Выбрось в мусор»…</p>",,,,,by-ru,published
2931,"С любопытством изучает игрушки: трясет, стучит, бросает, внимательно рассматривает.","<p>Изучает предметы, стуча ими или ударяя их друг о друга (ударяя чашкой о стол или игрушкой по другой игрушке).</p>",,"3586, 6561","3586, 6561",,by-ru,published
2936,"Берет мелкие предметы пальцами, ест руками","<p>Более ловко пользуется пальцами — освоил ""пинцетный захват"". Ребенок может манипулировать очень маленькими объектами, беря их большим и указательным пальцами.</p>",,"3571, 6536","3571, 6536",,by-ru,published
2941,Складывает предметы в коробку и достает их из нее,<p>Может уверенно обращаться с предметами. Может даже складывать небольшие предметы в коробку или банку и вынимать их.</p>,,"4761, 6846","4761, 6846",,by-ru,published
2946,Играет рядом с другими детьми,"<p>Самостоятельно играет рядом с другими детьми, не обязательно присоединяясь к ним, но и не мешая им. Может постепенно вовлекать их в свои игры, например, предлагая им игрушку.</p>",,"6636, 3601","6636, 3601",,by-ru,published
2951,"Встает, держась за мебель, и ходит вдоль опоры.","<p>Может стоять с поддержкой или даже какое-то время стоять самостоятельно. Ребенок пытается передвигаться, держась за мебель или за руку взрослого.</p>",,"3346, 6556","3346, 6556",,by-ru,published
2956,Имитирует поведение взрослых и детей постарше,"<p>Подражает взрослым и повторяет за ними, например: толкает детскую коляску, ""читает"" газету ...</p>",,"6641, 3566","6641, 3566",,by-ru,published
2961,Помогает себя одевать,"<p>Помогает, когда вы его одеваете: самостоятельно просовывает руки в рукава и ноги в штанины.</p>",,,,,by-ru,published
2966,Становится независимым,"<p>Иногда противится указаниям, злится, пытается командовать другими, спорит, приказывает, не дает свои вещи.</p>",,4781,4781,,by-ru,published
2971,Может выражать чувства,"<p>Может выражать и демонстрировать разные чувства: страх, гнев, сострадание, вину, радость.</p>",,"3656, 4731","3656, 4731",,by-ru,published
2976,"Стоит, передвигается и ходит самостоятельно.","<p>Ребенок может самостоятельно перемещаться в разных направлениях, с разной скоростью или выполнять одновременно разные движения (останавливаться и махать).</p>",,"4841, 4771, 6591","4841, 4771, 6591",,by-ru,published
2981,Понимает и выполняет простые указания,"<p>Выполняет простые просьбы и указания самостоятельно. Вам не нужно показывать что нужно сделать — может сам выполнить то, что требуется воспринимая информацию на слух.</p>",,"6571, 4776","6571, 4776",,by-ru,published
2986,Произносит слова,"<p>Обращаясь к родителям, произносит хотя бы одно или несколько отдельных слов.</p>",,6851,6851,,by-ru,published
2991,Все еще пугается незнакомых людей и ситуаций,"<p>При встрече с незнакомым человеком пугается, ищет знакомого человека или прижимается к родителям.</p>",,"3601, 3646, 346","3601, 3646, 346",,by-ru,published
2996,"Любит играть ""понарошку""","<p>Играет в ролевые игры. Появляется игра во что-то ""понарошку"" — делает вид, что пьет чай, кормит куклу и т.д.</p>",,"6576, 2161, 2141, 4786","6576, 2161, 2141, 4786",,by-ru,published
3001,Самостоятельно рисует карандашом или мелками на бумаге,"<p>Любит рисовать — карандашом на бумаге, рукой на песке, палкой по земле или водой на бетоне. </p>",,"3571, 6606","3571, 6606",,by-ru,published
3006,Использует простые бытовые предметы,"<p>Может пользоваться такими предметами, как ложка, зубная щетка, телефон.</p>",,"3991, 6601","3991, 6601",,by-ru,published
3011,Кладет предметы друг в друга,"<p>Кладет предметы друг в друга, например в миску или чашку, и вынимает их из нее. </p>",,"2116, 1986, 6586","2116, 1986, 6586",,by-ru,published
3016,При общении использует жесты для большей выразительности и лучшего понимания,<p>Пытается имитировать жесты и слова взрослых. Адекватно использует жесты в ответ на вопросы и обращение («до свидания» или «нет»).</p>,,"6596, 4776","6596, 4776",,by-ru,published
3021,Привлекает внимание и хочет играть вместе,"<p>Имитирует мимику, жесты и некоторые действия близких людей. Показывает указательным пальцем на интересующий предмет, или предлагает вещи другим людям, чтобы заинтересовать их и вовлечь в игру.</p>",,"3646, 6581","3646, 6581",,by-ru,published
5861,Больше интересуется книгами,"<p>Интересуется книжками с картинками, может самостоятельно перелистывать страницы книги в твердом переплете.</p>",,6806,6806,,by-ru,published
6971,Проявляет интерес к играм с другими детьми и взрослыми.,"<p>Ищет, с кем можно поиграть, участвует в игре согласно правилам и учится во время игры у других детей и взрослых.</p>",,,,,by-ru,published
6976,"Любит помогать и делать так, чтобы другим было приятно",<p>Понимает чувства других людей; любит делиться с другими; умеет ждать своей очереди. </p>,,,,,by-ru,published
6981,Разговаривает предложениями по 4-5 слов,"<p>Составляет предложения, со смыслом сочетая слова, передающие его мысль.</p>",,,,,by-ru,published
6986,Понимает значение чисел 2 и 3,"<p>Если его попросить, может взять два или три предмета (игрушки, ложки и т.д.). Может посмотреть на группу предметов и сказать, два их или три.</p>",,,,,by-ru,published
6991,"Понимает, что значит «похожие», «такие же» или «не такие», и может сортировать предметы по признаку (например, по цвету или размеру).","<p>Может рассказать, какие существа покрыты шерстью, а какие перьями. Рассматривая книгу, может указать на выделяющийся из общей группы предмет (например, единственный мальчик с мячом в руках).</p>",,,,,by-ru,published
6996,Знает основные различия между реальным и воображаемым,"<p>Сочиняет истории о несуществующих персонажах и знает, что животные не могут разговаривать в реальной жизни.</p>",,,,,by-ru,published
7001,Рассказывает о событиях из своей жизни,"<p>Может рассказать о дне рождения, который был на прошлой неделе, или описать недавнюю семейную поездку.</p>",,,,,by-ru,published
7006,По памяти поет песни или рассказывает истории,"<p>Запоминает слова. Вспоминает по памяти сказки или песни, которые слышал раньше.</p>",,,,,by-ru,published
7011,Может написать некоторые буквы алфавита или попытаться срисовать что ему показали,"<p>Глядя на буквы или изображения предметов пытается их скопировать, нарисовать, даже если при этом соответствие будет неточным.</p>",,,,,by-ru,published
7016,Ловко пользуется пальцами и руками,"<p>Может уверенно пользоваться ножницами. Строит башни (например, из 8 и более крупных кубиков). </p>",,,,,by-ru,published
7021,Играет в простые игры по правилам,"<p>Соблюдает простые правила игры, ждет своей очереди. </p>",,,,,by-ru,published
7031,Увереннее владеет телом,"<p>Стоит на одной ноге, прыгает, качается, лазает. Если есть возможность, ездит на велосипеде или самокате. Умело обращается с мячом.</p>",,,,,by-ru,published
7036,Может правильно нарисовать человека и простые фигуры,"<p>Рисует человека со всеми частями тела. Может нарисовать круг, треугольник и другие геометрические фигуры. </p>",,,,,by-ru,published
7041,Составляет предложения из пяти или более слов; в разговоре использует будущее время,"<p>Составляет слова вместе, для выражения своих мыслей. Может сказать, что «будет» или «может произойти».</p>",,,,,by-ru,published
7046,Может рассказать историю или пересказать часть истории,<p>По просьбе взрослого без подсказок пересказывает основные моменты рассказа или любимую часть сказки.</p>,,,,,by-ru,published
7051,Может назвать свое имя и адрес,"<p>Отвечает, если попросить рассказать о себе. </p>",,,,,by-ru,published
7056,Может считать до десяти и без ошибок сосчитать десять предметов,"<p>Может также назвать порядковые числительные «первый, второй» до десяти, считать дни недели и месяцы.</p>",,,,,by-ru,published
7061,Знает не менее четырех цветов,"<p>Знает такие цвета, такие как оранжевый и фиолетовый, а не только красный, желтый, синий.</p>",,,,,by-ru,published
7066,"Понимает такие понятия времени, как до и после","<p>Объясняет, что произошло до и после чего-либо; может сказать сменяемость времен года (например, после весны будет лето). </p>",,,,,by-ru,published
7071,Может объяснить предназначение бытовых предметов,"<p>Может объяснить, как в повседневной жизни используются такие вещи, как телефон или деньги.</p>",,,,,by-ru,published
7076,Нравится участвовать в творческих занятиях,"<p>С удовольствием участвует в таких творческих видах деятельности, как пение и танцы, рисование, лепка и другие творческие занятия.</p>",,,,,by-ru,published
7081,Самостоятельно участвует в повседневных делах и взаимодействует с разными людьми,"<p>Умеет самостоятельно одеваться и раздеваться, пользовать ложкой и вилкой, самостоятельно пользуется туалетом и моет руки. Может остаться где-то без родителей и участвовать играх или занятиях. </p>",,,,,by-ru,published
7086,"Ловко выполняет разные действия, требующие развитых физических навыков","<p>Умеет стоять на одной ноге, попадать ногой по мячу, попадать мячом в цель и т. п. </p>",,,,,by-ru,published
7091,"Умеет рисовать сложные фигуры, буквы и рисунки со множеством элементов","<p>Добавляет в рисунки реалистичные детали, создает более сложные картинки, умело использует доступные материалы для рисования и раскрашивания.</p>",,,,,by-ru,published
7096,Говорит сложными предложениями,"<p>Предложения становятся все более сложными. Например, правильно использует настоящее, прошедшее и будущее время.</p>",,,,,by-ru,published
7101,Распознает буквы алфавита и начинает читать,"<p>Знает большинство букв алфавита и может прочесть простые слова и слоги, такие как мама, папа, дядя, книга и т.д. </p>",,,,,by-ru,published
7106,Полностью пересказывает историю,"<p>В состоянии самостоятельно и точно пересказать сюжет, правильно расположив события в хронологическом порядке — это может быть сказка, рассказ, сюжет мультфильма или история, которая с ним произошла.</p>",,,,,by-ru,published
7111,"Знает свое имя и фамилию, возраст и домашний адрес","<p>Знает о себе и может рассказать, если спрашивают.</p>",,,,,by-ru,published
7116,"Понимает, что происходит в разное время и его последовательность","<p>Понимает течение времени, понимает, что происходит утром, днем и вечером, может спланировать некоторые действия.</p>",,,,,by-ru,published
7121,Соблюдает правила игры и может придумывать новые правила,"<p>Понимает установленные правила (например, правила игры), но иногда хочет добавить что-то новое, что-то свое. </p>",,,,,by-ru,published
7126,Демонстрирует признаки ответственного поведения,"<p>Например, начинает следить за своими вещами.</p>",,,,,by-ru,published
7131,Понимает разницу между вымыслом и реальностью,"<p>Придумывает истории, события, персонажей, все это артистично преподносит, описывает и приписывает им вымышленные свойства. Получает от этого удовольствие, понимая, что в мире фантазии возможно все. </p>",,,,,by-ru,published
7136,Понимает потребности других людей,"<p>Начинает более внимательно относиться к тому, чего хотя или что предлагают другие. Делает что-то вместе с другими — помогает в делах или участвует в совместных играх.</p>",,,,,by-ru,published
