ID,Title,Body,Child_age,Related_articles,Related_video_articles,Related_activities,Translation_language,Moderation_state
2931,"Любопытно разглядывает игрушки: трясет, стучит, бросает, обращает внимание на детали.","<p>Исследует предметы, стуча или ударяя друг о друга (ударяя чашкой о стол или игрушкой о другую игрушку).</p>",,"3586, 6561","3586, 6561",,tj-ru,published
2936,"Собирает мелкие предметы пальцами, есть пальцами","<p>Имеет лучший ""пинцетный захват "" - может манипулировать очень маленькими предметами, захватывая их большим и указательным пальцами.</p>",,"3571, 6536","3571, 6536",,tj-ru,published
2941,Складывает вещи в коробку и достает из нее.,<p>Имеет возможность более точно манипулировать объектами. Он может даже положить небольшие предметы в коробку или бутылку и вынуть их.</p>,,"4761, 6846","4761, 6846",,tj-ru,published
2946,Играет бок о бок с другими детьми,"<p>Самостоятельно играет рядом с другими детьми, не обязательно присоединяясь к ним, но не портит им игру, может постепенно вовлечь их в игру, например, предлагая им игрушку.</p>",,"6636, 3601","6636, 3601",,tj-ru,published
2951,"Встает, держась за мебель, и идет рядом с ней.","<p>Ребенок может стоять с поддержкой или даже какое-то время стоять самостоятельно без поддержки. Он пытается двигаться, держась за мебель или за руку взрослого.</p>",,"3346, 6556","3346, 6556",,tj-ru,published
2956,Имитирует поведение взрослых и детей постарше,"<p>Подражает взрослым и делает то, что видит у них, например: толкает детскую коляску, читает газету ...</p>",,"6641, 3566","6641, 3566",,tj-ru,published
2961,Помогает при одевании,"<p>Сотрудничает, когда вы его одеваете, просовывает руку через рукава и ноги через штанины.</p>",,,,,tj-ru,published
2966,Становится все более независимым,"<p>Иногда сопротивляется указаниям, злится, хочет контролировать других, ссорится, приказывает, оберегает свои вещи.</p>",,4781,4781,,tj-ru,published
2971,Может выражать чувства,"<p>Может выражать и показывать самые разные чувства: страх, гнев, сострадание, вину, радость.</p>",,"3656, 4731","3656, 4731",,tj-ru,published
2976,"Стоит, передвигается и ходит самостоятельно.","<p>Он может независимо двигаться в разных направлениях, с разной скоростью или сочетать разные движения (останавливаться и махать).</p>",,"4841, 4771, 6591","4841, 4771, 6591",,tj-ru,published
2981,Понимает и выполняет простые указания,"<p>Следует просто изложенным инструкциям без демонстрации, может выполнять то, что от него ожидается.</p>",,"6571, 4776","6571, 4776",,tj-ru,published
2986,Произносит слова со смыслом.,"<p>Обращаясь к родителям, ребёнок произносит хотя бы одно или несколько отдельных слов.</p>",,6851,6851,,tj-ru,published
2991,По-прежнему проявляет страх перед незнакомцами и ситуациями,"<p>На контакт с незнакомцем реагирует страхом, ищет знакомого человека или цепляется за родителя.</p>",,"3601, 3646, 346","3601, 3646, 346",,tj-ru,published
2996,Любит играть в ролевые игры,"<p>Играет в ""ролевые игры"". Появляется ""подражательная игра"", ребенок делает вид, что пьет чай, кормит куклу и т.д.</p>",,"6576, 2161, 2141, 4786","6576, 2161, 2141, 4786",,tj-ru,published
3001,Самостоятельно пишет карандашом или мелками на бумаге,"<p>Любит рисовать карандашом на бумаге, рукой на песке, палкой на грязи или водой на бетоне. </p>",,"3571, 6606","3571, 6606",,tj-ru,published
3006,Умеет использовать предметы повседневного обихода,"<p>Демонстрирует знание использования таких предметов, как ложка, зубная щетка, телефон.</p>",,"3991, 6601","3991, 6601",,tj-ru,published
3011,Помещает один предмет в другой,<p>Кладет вещи в миску или чашку и вынимает их из нее. </p>,,"2116, 1986, 6586","2116, 1986, 6586",,tj-ru,published
3016,В общении использует жесты для лучшего взаимопонимания.,<p>Ребенок пытается имитировать жесты взрослых и их слова. Адекватно использует жесты в ответ на запросы («до свидания» или «нет»).</p>,,"6596, 4776","6596, 4776",,tj-ru,published
3021,Надеется на совместную деятельность,"<p>Ребенок имитирует мимику, жесты и некоторые действия близких людей, указывает указательным пальцем на то, что его интересует, или предлагает вещи другим людям, чтобы заинтересовать их и вовлечь в игру.</p>",,"3646, 6581","3646, 6581",,tj-ru,published
5861,Больше интересуется книгами,"<p>Интересуется книжками с картинками, может самостоятельно перелистывать страницы книжки в твердом переплете. </p>",,6806,6806,,tj-ru,published
6971,Проявляет интерес к игре с другими детьми и взрослыми.,"<p>Ищет тех, с кем можно поиграть, умеет участвовать в игре и учиться во время игры у других детей и взрослых.</p>",,,,,tj-ru,published
6976,Любит угождать другим и сотрудничать,<p>Признает чувства других; часто любит делиться с другими; может соблюдать очередь. </p>,,,,,tj-ru,published
6981,Пользуется предложениями от 4 до 5 слов,"<p>Составляет предложения, собирая слова вместе так, чтобы они имели смысл, и передавали ее / его идеи.</p>",,,,,tj-ru,published
6986,Понимает значение чисел 2 и 3,"<p>По просьбе может выбрать два или три предмета (игрушки, ложки и т.д.) или посмотреть на группу предметов и сказать, что их два или три.</p>",,,,,tj-ru,published
6991,"Понимает термины «похожие» или «подобный» и «разные» и может группировать вещи разными способами (например, по цвету или размеру).","<p>Например, ребенок может рассказывать о животных, которые имеют мех и тех, у кого перья; ребенок, рассматривая книгу может указать на одну вещь, которая отличается от других (например, единственный мальчик, держащий мяч).</p>",,,,,tj-ru,published
6996,"Знает основные различия между реальными, придуманными и воображаемыми вещами.","<p>Придумывает историю о несуществующем персонаже или знает, что животные не могут разговаривать в реальной жизни.</p>",,,,,tj-ru,published
7001,"Рассказывает о событиях, которые происходят в ее/его жизни","<p>Может рассказать о дне рождения, который прошел на прошлой неделе, или описать поездку с семьей.</p>",,,,,tj-ru,published
7006,"Поет песни или рассказывает истории, которые выучил наизусть","<p>Думает о сказке или песне, которую слышал в прошлом, и пытается запомнить слова.</p>",,,,,tj-ru,published
7011,"Может написать некоторые буквы алфавита или же после показа ребенку другого изображения, может попытаться копировать его.","<p>Глядя на буквы или изображения предметов пытается скопировать их, нарисовать, даже если они могут выглядеть неточно.</p>",,,,,tj-ru,published
7016,Точнее использует пальцы и руки,"<p>Обладает хорошими навыками пользования ножницами; строит башни (например, из 8 и более больших блоков). </p>",,,,,tj-ru,published
7021,Играет в игры с простыми правилами,"<p>Соблюдает простые правила игры, ждет своей очереди. </p>",,,,,tj-ru,published
7026,"Легко и умело ходит, бегает, прыгает, бросает и отбивает большие и маленькие мячи.","<p>Умело владеет телом (например, при наличии - катается на самокате или велосипеде, на роликовых коньках и т.д.).</p>",,,,,tj-ru,published
7031,Более умело управляет телом во многих видах активности,"<p>Стоит на одной ноге, прыгает, качается, лазает. Если есть возможность, ездит на велосипеде или самокате и умело управляет мячом, используя только свои руки и ноги.</p>",,,,,tj-ru,published
7036,Точно изображает человеческое тело и простые фигуры,"<p>Рисует человеческую фигуру с видимыми частями тела; умеет рисовать круг, треугольник и другие геометрические фигуры. </p>",,,,,tj-ru,published
7041,"Говорит предложениями из пяти или более слов; использует слова, чтобы говорить о будущем","<p>Использует слова вместе, чтобы выразить свои идеи; может сказать, что «будет» или «может» случиться в будущем.</p>",,,,,tj-ru,published
7046,Может рассказать историю или пересказать часть истории,"<p>Самостоятельно пересказывает основные идеи рассказа или любимую часть рассказа, может как взрослый предполагать.</p>",,,,,tj-ru,published
7051,Может назвать свое имя и адрес,"<p>Если спросят, то может рассказать основную информацию о себе. </p>",,,,,tj-ru,published
7056,Может считать до десяти и без ошибок посчитать десять предметов,"<p>Может также называть порядковые числительные «первый, второй» до 10, считать дни недели и месяцы.</p>",,,,,tj-ru,published
7061,Правильно называет по крайней мере четыре цвета,"<p>Распознает цвета, такие как фиолетовый и оранжевый, а не только красный, желтый, синий.</p>",,,,,tj-ru,published
7066,"Понимает такие понятия времени, как до и после","<p>Объясняет, что произошло до и после события; может расположить времена года по порядку (например, лето после весны). </p>",,,,,tj-ru,published
7071,"Может объяснить, как используются предметы повседневного обихода","<p>Объясняет, как в повседневной жизни используются такие вещи, как телефон или деньги.</p>",,,,,tj-ru,published
7076,Предпочитает принимать участие в творческих видах деятельности,"<p>Принимает участие в таких творческих видах деятельности, как пение и танцы, рисование, лепка из глины или других материалов и другие творческие занятия.</p>",,,,,tj-ru,published
7081,Использует навыки для самостоятельного участия в повседневных делах и общественной деятельности,"<p>Может самостоятельно одеваться и раздеваться, пользуется ложкой и вилкой, самостоятельно пользуется туалетом и моет руки. Может расстаться с родителями и участвовать в самостоятельной общественной деятельности. </p>",,,,,tj-ru,published
7086,"Умело участвует в разных активностях, требующих высоких физических навыков.","<p>Умеет стоять на одной ноге, точно ударяет по мячу, попадает мячом в цель и т. д. </p>",,,,,tj-ru,published
7091,"Умеет создавать сложные образы, буквы и подробные рисунки.","<p>Может добавить реалистичные детали в рисунок, создает более сложные картинки, при возможности умело использует материалы для рисования и раскрашивания. </p>",,,,,tj-ru,published
7096,Говорит сложными предложениями,"<p>Предложения становятся все более сложными. Например, ребенок правильно использует настоящее, прошедшее и будущее время.</p>",,,,,tj-ru,published
7101,Узнает буквы алфавита и владеет некоторыми навыками чтения,"<p>Может распознавать большинство букв алфавита и читать простые повседневные слова и слоги, такие как магазин, книга, ма-ма, да-да и т.д. </p>",,,,,tj-ru,published
7106,Пересказывает историю полностью,"<p>Ребенку удается совершенно самостоятельно и точно пересказать сюжет определенного рассказа, правильно расположив события в хронологическом порядке, событие, в котором он участвовал, или телешоу.</p>",,,,,tj-ru,published
7111,"Ребенок знает свое имя и фамилию, возраст и домашний адрес",<p>Ребенок знает основную информацию о себе и может рассказать если спросить его.</p>,,,,,tj-ru,published
7116,"Понимает, что происходит в разное время и как проходит время","<p>Понимает течение времени, понимает, что происходит утром, в полдень и вечером, может спланировать некоторые действия.</p>",,,,,tj-ru,published
7121,Соблюдает правила игры и иногда имеет идеи для новых правил.,"<p>Ребенок понимает установленные правила (например, правила игры), но иногда он хочет добавить что-то новое, другое. </p>",,,,,tj-ru,published
7126,Показывает признаки принятия на себя ответственности,"<p>Например, он начинает заботиться о своих вещах.</p>",,,,,tj-ru,published
7131,Демонстрирует понимание разницы между настоящим и подражанием или вымышленным,"<p>Ребенок придумывает только воображаемые истории и события, персонажей, художественно представляет, описывает и приписывает им свойства, которые не являются настоящими. Делая это, он получает удовольствие, осознавая, что в мире воображения возможно все. </p>",,,,,tj-ru,published
7136,Понимает идеи и потребности других людей,"<p>Вот почему он / она уделяет больше внимания тому, что хотят или предлагают другие, и хочет встречаться с ними - он / она больше сотрудничает с друзьями и совершает работу в команде.</p>",,,,,tj-ru,published
