ID,Title,Body,Child_age,Related_articles,Related_video_articles,Related_activities,Translation_language,Moderation_state
2831,Начинает сортировать и сопоставлять вещи,"<p>Он/она может группировать предметы, например все животные в одну группу, носки в другую.</p>",,,,,uz-ru,published
2836,"Плавно перекладывает предметы из руки в руку, встряхивает их.","<p>Плавно перекладывает предметы из руки в руку, встряхивает их. Она/он манипулирует объектами, перекладывая их из левой руки в правую и наоборот.</p>",,6501,6501,,uz-ru,published
2841,Собирает мелкие предметы,"<p>Собирает мелкие предметы. Он/она подбирает маленькие предметы большим и указательным пальцами. Он/она все еще использует всю поверхность своих пальцев, а не только кончики, чтобы удерживать предмет.</p>",,,,,uz-ru,published
2846,Целенаправленно использует игрушки в играх,"<p>Может играть с игрушками, знает их предназначение и как использовать в игре.</p>",,6656,6656,,uz-ru,published
2851,Может сидеть самостоятельно и без поддержки,<p>Может сидеть самостоятельно и без поддержки. Самостоятельно принимает сидячее положение. Сидит без дополнительной поддержки и помощи.</p>,,6466,6466,,uz-ru,published
2856,Приподнимается в положении ползания. Некоторые дети уже ползают.,<p>Приподнимает себя до положения ползания. Некоторые дети уже ползают. Он/она может самостоятельно ползать. Он/она движется ползком вперед или назад.</p>,,6486,6486,,uz-ru,published
2861,"Играйте в простые ""ролевые"" игры","<p>Например, играет в простые «ролевые игры» - кормит куклу, ест торт.</p>",,"6631, 3651, 4786","6631, 3651, 4786",,uz-ru,published
2866,"Отталкивается, пытается встать.","<p>Отталкивается, пытается встать. Она/он пытается подняться, придерживаясь за мебель, но ей/ему нужна помощь и поддержка.</p>",,"4531, 6471","4531, 6471",,uz-ru,published
2871,Проявляет застенчивость и нервозность в общении с незнакомыми людьми,"<p>В присутствии незнакомых людей он/она ведет себя иначе, чем с знакомыми людьми. Он/она начинает стесняться незнакомых людей (избегает зрительного контакта, цепляется за знакомых).</p>",,6526,6526,,uz-ru,published
2876,"Часть детского общения также понятна людям, которые не находятся рядом с ним каждый день","<p>Он\она начинает выговаривать слова понятнее и использует все больше и больше слов со смыслом, поэтому общение становится проще.</p>",,,,,uz-ru,published
2881,Знает  животных и их голоса,<p>Связывает звук с животными.</p>,,6616,6616,,uz-ru,published
2886,"Плачет, когда разлучается с родителями",<p>Проявляет признаки выраженной тревоги сразу после разлуки с родителями.</p>,,,,,uz-ru,published
2891,В общении с людьми сочетает слова и жесты,"<p>Произносит предложение, состоящее из 2–4 слов, и говорит о себе от третьего лица: «Миа хочет», «Эмма сидит».</p>",,6621,6621,,uz-ru,published
2896,Имеет любимую игрушку,"<p>Предпочитает определенную игрушку, ищет ее, носит с собой.</p>",,,,,uz-ru,published
2901,Непроизвольно стремится разделить интересы и радость со взрослыми,"<p>Наслаждается взаимными играми: ""Я даю это тебе - ты даешь это мне"", ""Я делаю - ты делаешь"" и тому подобное.</p>",,6551,6551,,uz-ru,published
2906,"Понимает свое имя, имена знакомых людей, названия предметов из своего окружения, повседневные действия и слово «нет».","<p>Соответственно реагирует на зов своего имени или слово ""нет"".</p>",,6546,6546,,uz-ru,published
2911,"Повторяет слоги, и некоторые дети уже могут говорить  слова со значением","<p>Производит множество разных звуков (мааа, бааа, дааад ...) и использует некоторые из них как первые узнаваемые слова, зная их значение (мама, папа ...).</p>",,6531,6531,,uz-ru,published
2916,Понимает краткую инструкцию или указание,"<p>Понимает, когда вы говорите ей/ему «принеси мяч» или «отдай маме».</p>",,6541,6541,,uz-ru,published
2921,Имитирует и использует жесты,"<p>Он/она может сказать «па-па» для приветствия, качает головой в знак ""нет"" , указывает на желаемый предмет.</p>",,"3566, 6521","3566, 6521",,uz-ru,published
2931,"С любопытством разглядывает игрушки: трясет их, стучит, бросает, обращает внимание на детали.","<p>Исследует предметы, стуча или ударяя друг о друга (ударяя чашкой о стол или игрушкой о другую игрушку).</p>",,"3586, 6561","3586, 6561",,uz-ru,published
2936,"Собирает мелкие предметы пальцами, кушает пальцами","<p>Обладает лучшим ""пинцетным захватом "" - может манипулировать очень маленькими объектами, беря их большим и указательным пальцами.</p>",,"3571, 6536","3571, 6536",,uz-ru,published
2941,Складывает вещи в коробку и достает из нее.,<p>Обладает способностью более точно манипулировать объектами. Он/она даже может положить небольшие предметы в коробку или бутылку и вынуть их.</p>,,"4761, 6846","4761, 6846",,uz-ru,published
2946,Играет бок о бок с другими детьми,"<p>Играет автономно рядом с другими детьми, не нуждается в присоединении к ним, но не портит их игру, может начать постепенно вовлекать их в игру, например, предлагая им игрушку.</p>",,"6636, 3601","6636, 3601",,uz-ru,published
2951,"Встает, держась за мебель, и начинает ходить  рядом с мебелью.","<p>Она/он может стоять с поддержкой или даже какое-то время стоять самостоятельно без поддержки. Она/он пытается двигаться, держась за мебель или за руку взрослого.</p>",,"3346, 6556","3346, 6556",,uz-ru,published
2956,Имитирует поведение взрослых и детей постарше,"<p>Подражает взрослым и повторяет их действия, например: толкает детскую коляску, читает газету…</p>",,"6641, 3566","6641, 3566",,uz-ru,published
2961,Помогает при одевании,"<p>Содействует вам, когда вы его одеваете, просовывает руку через рукава и ноги через штанины.</p>",,,,,uz-ru,published
2966,Становится все более независимым,"<p>Иногда сопротивляется указаниям, злится, хочет контролировать других, ссорится, приказывает, оберегает свои вещи.</p>",,4781,4781,,uz-ru,published
2971,Может выражать чувства,"<p>Может выражать и показывать самые разные чувства: страх, гнев, сострадание, вину, радость.</p>",,"3656, 4731","3656, 4731",,uz-ru,published
2976,"Стоит, передвигается и ходит самостоятельно.","<p>Он может самостоятельно двигаться в разных направлениях, с разной скоростью или сочетать разные движения (останавливаться и махать).</p>",,"4841, 4771, 6591","4841, 4771, 6591",,uz-ru,published
2981,Понимает и выполняет простые указания,"<p>Следует просто изложенным инструкциям без демонстрции, может выполнять то, что от него/неё ожидают.</p>",,"6571, 4776","6571, 4776",,uz-ru,published
2986,Произносит слова со смыслом.,"<p>Обращаясь к родителям, она/он произносит хотя бы одно или несколько отдельных слов.</p>",,6851,6851,,uz-ru,published
2991,По-прежнему проявляет страх перед незнакомцами и ситуациями,"<p>При контакте с незнакомцем реагирует страхом, ищет знакомого человека или цепляется за родителя.</p>",,"3601, 3646, 346","3601, 3646, 346",,uz-ru,published
2996,Любит играть в ролевые игры,"<p>Играет в ""ролевые игры"". Появляется ""подражательная игра"", где она/он делает вид, что пьет чай, кормит куклу и т.д.</p>",,"6576, 2161, 2141, 4786","6576, 2161, 2141, 4786",,uz-ru,published
3001,Самостоятельно пишет карандашом или мелками на бумаге,"<p>Любит делать каракули, карандашом на бумаге, рукой на песке, палкой на грязи или водой на бетоне.</p>",,"3571, 6606","3571, 6606",,uz-ru,published
3006,Умеет пользоваться предметами повседневного обихода,"<p>Демонстрирует навыки пользования такими предметами, как ложка, зубная щетка, телефон.</p>",,"3991, 6601","3991, 6601",,uz-ru,published
3016,В общении использует жесты для лучшего взаимопонимания.,<p>Он/она пытается имитировать жесты взрослых и их слова. Адекватно использует жесты в ответ на запросы («до свидания» или «нет»).</p>,,"6596, 4776","6596, 4776",,uz-ru,published
3021,Надеется на совместную деятельность,"<p>Он/она имитирует мимику, жесты и некоторые действия близких людей, указывает указательным пальцем на то, что его/ее интересует, или предлагает что-то другим людям, чтобы заинтересовать их и вовлечь в игру.</p>",,"3646, 6581","3646, 6581",,uz-ru,published
