ID,Title,Body,Child_age,Related_articles,Related_video_articles,Related_activities,Translation_language,Moderation_state
2591,"Povremeno drži šake otvorene, manipuliše njima","<p>Šake veći deo vremena i dalje drži stisnute u pesnice, ali ih povremeno otvara i drži otvorene neki vemenski period. Posmatra svoje ruke kako se pokreću, prinosi ih ustima.</p>

<p> </p>",,6356,6356,,rs-sr,published
2596,"Okreće glavu na jednu, pa na drugu stranu",<p>Beba pravi mnoštvo različitih pokreta vratom i glavom.</p>,,6351,6351,,rs-sr,published
2601,Pravi fine pokrete rukama i nogama,"<p>Kada je slobodna možete videti mnoštvo finih, nasumičnih pokreta bebinih ruku i nogu.</p>",,6341,6341,,rs-sr,published
2606,U položaju na stomaku oslanja se podlakticama na podlogu,<p>Kada se postavi u položaj na stomaku beba se podiže na podlaktice odupirući se o podlogu i podiže glavicu.</p>,,6346,6346,,rs-sr,published
2611,Smeje se na ljudski lik,"<p>Često, lako i spontano se osmehne na ljude u blizini.</p>",,6401,6401,,rs-sr,published
2616,Pomno posmatra lica ljudi,"<p>Pažljivo i detaljno posmatra lica ljudi, zadržava dug kontakt očima.</p>",,6386,6386,,rs-sr,published
2621,Pokazuje da je ljuta ili srećna,<p>Ima prepoznatljive reakcije zadovoljstva i nezadovoljstva.</p>,,6381,6381,,rs-sr,published
2626,Prati očima kretanje igračke sa jedne na drugu stranu,"<p>Kada se predmeti ili osobe u vidnom polju pomeraju, pogledom prati putanju kretanja.</p>",,6396,6396,,rs-sr,published
2631,Počinje da brblja,"<p>Vokalizuje i proizvodi glasove koji liče na vokale – a, e, i, o, u.</p>",,6371,6371,,rs-sr,published
2636,Penje se i silazi niz stepeneice,<p>Stepenicama ide uz pridržavanje stajući naizmenično jednim po jednim stopalom na stepenik.</p>,,6811,6811,,rs-sr,published
2641,"Počinje da imitira pokrete i izraze lica, kao i zvuke u igri","<p>Kada joj se obraćate beba pokušava da ponovi pokret ili izraz. Na govor i pričanje odgovara, proizvodeći zvuke.</p>",,6376,6376,,rs-sr,published
2646,Uspostavlja koordinaciju oko – ruka,"<p>Povaćeva se sposobnost koordinacije ruka – oko, na primer: beba gleda objekat i pokušava da ga dohvati.</p>",,6406,6406,,rs-sr,published
2651,"Kopira krugove olovkom, drvenom ili voštanom bojicom","<p>Precrtava krugove olovkom, običnom ili voštanom bojicom.</p>",,6826,6826,,rs-sr,published
2656,"Poseže jednom rukom za igračkom, istražuje, trese je i udara","<p> Poseže za objetkom i grabi ga koristeći spoljnu stranu dlana, bez korišćenja palca. Manipuliše objektom tresući, udarajući ili stavljajući ga u usta.</p>",,6391,6391,,rs-sr,published
2666,Stavlja ruke u usta,<p>Vrlo često stavlja ruke u usta. I druge objekte istražuje stavljanjem u usta.</p>,,6366,6366,,rs-sr,published
2671,"Glavu drži uspravno, bez pridržavanja",<p>Kada je polusedećem položaju može da održava ravnotežu glave i glavu drži uspravno.</p>,,6841,6841,,rs-sr,published
2681,Razvija kompleksnu igru i u nju uključuje druge,"<p>Voli da se igra igara pretvaranja. Igre su maštovite sa puno izmišljenih elemenata. Ponekad nije sigurno šta je stvarno, a šta ""kobajagi"".</p>

<p> </p>",,6831,6831,,rs-sr,published
2686,Peva delove jednostvanih pesmica,<p>Peva delove jednostavnih pesmica</p>,,,,,rs-sr,published
2691,"Okreće se sa stomaka na leđa i sa leđa na stomak, na obe strane",<p>Može da se prevrne i okrene u bilo kom pravcu (i preko leve i preko desne strane) i sa leđa na stomak i sa stomaka na leđa.</p>,,6426,6426,,rs-sr,published
2696,Može da sedi uz podršku,"<p>Kada ima potporu ili se pridržava beba može da sedi, a na kratko vreme može da zadrži sedeći položaj i samostalno.</p>",,,,,rs-sr,published
2701,Izgovara rečenicu od 2 do 3 reči,<p>Može da sastavi i kaže rečenice od 2 do 3 reči dovoljno dobro da ga ukućani razumeju</p>,,6816,6816,,rs-sr,published
2706,"Kada se drži uspravljeno iznad podloge, na kratko održi težinu oslanjajući se stopalima","<p>Kada bebu držite uspravno iznad podloge, ona se oslanja na podlogu ili izgleda kao da poskakuje</p>",,,,,rs-sr,published
2711,"Zna da kaže svoje ime, godine, pol","<p>Može da kaže svoje ime, uzrast i rod</p>",,,,,rs-sr,published
2716,Stvari istražuje stavljajući ih u usta,"<p>Sve što dohvati stavlja u usta, vrlo često i noge prinosi ustima.</p>",,6436,6436,,rs-sr,published
2721,"Poseže za stvarima van domašaja, prebacuje iz ruke u ruku","<p>Za predmetima i dalje poseže jednom rukom, ali manipuliše prebacujući ih iz jedne u drugu koristeći radijalni deo dlana, palac i kažiprst dok drugi prsti ostaju fiksirani.</p>",,6431,6431,,rs-sr,published
2726,Razume složene reči,"<p>Razume pomove kao što su “slično” i “različito”, “lako” i “teško”, “dobar” i “loš”,”malo” i “veliko”.</p>",,6801,6801,,rs-sr,published
2731,"Na zvuk glasa uzvraća oglašavanjem - spajanjem samoglasnika: a,e,u...","<p>Kada joj se neko obraća, priča, pevuši, čita… beba odgovara</p>",,6421,6421,,rs-sr,published
2736,Glasno iskazuje nezadovoljstvo ili radost,"<p>Glasno plače ili protestuje, da izrazi neprijatna osećanja, a glasno se smeje da izrazi prijatnost</p>",,6411,6411,,rs-sr,published
2741,"Rezume značenje reči kao što su “moje, tvoje, njeno”, koristi predloge i zamenice","<p>Izgovara reči poput ""ja"", ""ti"", ""mi"" i zna oblike množine nekih reči - ""kuce"", ""mace""</p>",,,,,rs-sr,published
2746,Uzbuđena je kada shvati da je vreme za igru,"<p>Raduje se, izgleda srećno i uživa u igri i kontaktu, pogotovo sa roditeljima i poznatima</p>",,6441,6441,,rs-sr,published
2751,Prati uputstva koja sadrže dva-tri naloga,<p>Može da odgovori na više vezanih usmenih zahteva (“ostavi lutku i sedi na stolicu” “skini jaknu pa obuj papuče”).</p>,,6836,6836,,rs-sr,published
2756,"Pokazuje širok opseg emocija, prepoznaje emocije kod drugih","<p>Pokazuje ljutnju, strah, krivicu, stid, a počinje da pokazuje empatiju pa prepoznaje i kako se drugi osećaju (na pr zagrljajem želi da uteši uplaganog drugara).</p>",,6821,6821,,rs-sr,published
2761,"Poznaje ukućane, razlikuje ih od nepoznatih osoba i različito reaguje","<p>Raduje se poznatim osobama, smeje im se, reaguje drugačije na poznate i nepoznate osobe.</p>",,,,,rs-sr,published
2766,Rado se igra u društvu dece,"<p>Igra više nije samo paralelna – jedni pored drugih, već ima složenijih elemenata, maštovitosti i razigranosti.</p>",,6931,6931,,rs-sr,published
2771,Uznemiri se kada roditelj napusti prostoriju i opusti se kada se roditelj vrati,<p>Pokazuje znake uznemirenosti ili počinje da plače kada roditelj napusti prostoriju. Raduje se povratku roditelja i bliskih osoba</p>,,6506,6506,,rs-sr,published
2776,Reaguje kada čuje svoje ime,<p>Počinje da prepoznaje svoje ime kada ga neko doziva</p>,,6446,6446,,rs-sr,published
2781,Lakše podnosi odvajanje od roditelja,"<p>Reakcije na odvajanje manje su intenzivne, brže se umiri i uči da se oslanja i na druge odrasle osobe u okolini kada roditelji odu.</p>",,6796,6796,,rs-sr,published
2786,Počinje da razume značenje reči “ne”.,<p>Kada čuje reč ne zaustavlja radnju i prepoznaje neodobravanje.</p>,,6476,6476,,rs-sr,published
2791,"Brblja, pravi slogove i proizvodi mnogo različitih glasova","<p>Koristi više kombinacija glasova i uparuje različite suglasnike i samoglasnike, pokušava da ponovi ili imitira glasove koje odrasli izgovaraju</p>",,6451,6451,,rs-sr,published
2796,"Ide uz i niz stepenice, uz pridržavanje",<p>Sposobno je da se uz malu pomoći penje uz stepenice ili silazi niz njih.</p>,,6626,6626,,rs-sr,published
2801,Počinje da komunicira pokretima.,<p>Komunicira neverbalno pokazujući željene predmete rukom ili odmahujući glavom u značenju “ne”.</p>,,6481,6481,,rs-sr,published
2806,Prati predmet koji pada i traži predmet koji je skriven,"<p>Ukoliko je predmet sakriven ispod čaše ili ćebenceta beba pokušava da ga otkrije. Kada predmet padne ili ga sama baci, beba pogledom taži odbačeni predmet.</p>",,6496,6496,,rs-sr,published
2811,"Može da stoji na prstima, trči, skače, šutira loptu i baca je preko glave","<p>Može da stoji na prstima, trči, skače, šutira loptu i baca je preko glave.</p>",,6646,6646,,rs-sr,published
2816,Više koristi jednu ruku,<p>Počinje više da koristi jednu ruku – levu ili desnu.</p>,,6666,6666,,rs-sr,published
2821,Šara samostalno po papiru,"<p>Sposobno je da drži olovku i pravi šare, crta ili precrtava linije i krugove.</p>",,6661,6661,,rs-sr,published
2826,I dalje stavlja predmete u usta,<p>Predmete istražuje stavljajući ih u usta.</p>,,6456,6456,,rs-sr,published
2831,Počinje da sortira i sparuje predmete,"<p>Ume da upari na primer životinju sa životinjom, čarapu sa čarapom.</p>",,,,,rs-sr,published
2836,"Lako prebacuje predmete iz ruke u ruku, trese ih",<p>Manipuliše predmetima premeštajući ih iz leve u desnu ruku i obratno.</p>,,6501,6501,,rs-sr,published
2841,Sakuplja sitne predmete,"<p>Uzima sitne predmete koristeći palac i kažiprst. I dalje koristi celu površinu prsta, a ne samo jagodice da drži objekat.</p>",,,,,rs-sr,published
2846,Svrsishodno koristi igračke,"<p>Ume da se igra igračkama, zna čemu one služe i kako da ih koristi u igri.</p>",,6656,6656,,rs-sr,published
2851,Može samo da sedne i da sedi bez podrške,<p>Samostalno se postavlja u sedeći položaj. Sedi bez dodatne potpore i podupiranja.</p>,,6466,6466,,rs-sr,published
2856,"Podiže se u položaj za puženje, neka djeca već pužu",<p>Može da se samostalno postavi u položaj za puženje. Pokreće se puzeći i unaprijed i unazad.</p>,,6486,6486,,rs-sr,published
2861,Igra se jednostavnih igara pretvaranja,"<p>Igra se jednostavnih “kao da” igara, na primer – hrani lutku, jede tortu…</p>",,"6631, 3651, 4786","6631, 3651, 4786",,rs-sr,published
2866,"Odguruje se, pokušava da ustane","<p>Pokušava da ustane pridržavajući se za nameštaj, ali mu je u tome potrebna pomoć i podrška.</p>",,"6471, 4531","6471, 4531",,rs-sr,published
2871,Ispoljava stidljivost i nervozu u komunikaciji sa nepoznatim osobama,"<p>U prisustvu stranaca pokazuje drugačije ponašanje nego sa poznatim osobama. Počinje da se stidi (izbegava kontakt očima, privija se uz poznate) osoba koje ne poznaje</p>",,,,,rs-sr,published
2876,Delove komunikacije deteta razumeju i osobe koje nisu svakodnevno sa njim,<p>Počinje razgovetnije da izgovara glasove i koristi sve više reči sa značenjem pa je sporazumevanje lakše.</p>,,,,,rs-sr,published
2881,Povezuje zvukove sa životinjama,<p>Zna kako se oglašava koja životinja.</p>,,6616,6616,,rs-sr,published
2886,Plače prilikom odvajanja od roditelja,<p>Pokazuje znake izrazite uznemirenosti neposredno nakon odvajanja od roditelja</p>,,,,,rs-sr,published
2891,"U komunikaciji sa ljudima, koristi kombinaciju reči i gestova","<p>Izgovara rečenicu od 2 do 4 reči, a o sebi govori u trećem licu “Mia hoće” “Deki sedi”.</p>",,6621,6621,,rs-sr,published
2896,Ima omiljenu igračku,"<p>Preferira određenu igračku, traži je, nosi sa sobom</p>",,,,,rs-sr,published
2901,Spontano traži da deli interesovanja i zadovoljstva sa odraslima,"<p>Uživa u recipročnim igrama dodavanje,  “ja tebi – ti meni” razmena, “ja uradim – ti uradiš” i sl.</p>",,6551,6551,,rs-sr,published
2906,"Zna svoje ime, imena poznatih osoba, nazive predmeta, razume svakodnevne radnje i reč “ne”",<p>Adekvatno reaguje na poziv svog imena ili reč “ne”</p>,,6546,6546,,rs-sr,published
2911,"Ponavlja slogove, a neka deca već mogu da izgovore i reči sa značenjem","<p>Proizvodi dosta različitih zvukova (maaa, baaa, daaad..) a neke od njih koristi kao prve prepoznatljive reči znajući njihovo značenje (mama, tata…)</p>",,6531,6531,,rs-sr,published
2916,Razume kratku instrukciju ili nalog,<p>Razume kada joj kažete “donesi loptu” ili “daj mami”</p>,,6541,6541,,rs-sr,published
2921,Imitira i koristi gestove,"<p>Ume da kaže “pa-pa” za pozdravljanje, odmahuje glavom za “ne”, pokazuje rukom predmet koji želi</p>",,"6521, 3566","6521, 3566",,rs-sr,published
2926,Razume i prati više od jednog jednostavnog uputsva,"<p>Može da isprati jedan pa čak i više vezanih jednostavnih usmenih zahteva kao što su: “donesi jastuk” “dođi, sedi” “baci u smeće”…</p>",,,,,rs-sr,published
2931,"Znatiželjno ispituje igračke: trese ih, udara, baca, obraća pažnju na detalje",<p>Istražuje predmete tako što njima lupa ili udara jednim o drugi (lupa čašom o sto ili jednom igračkom o drugu)</p>,,"6561, 3586","6561, 3586",,rs-sr,published
2936,"Prstima uzima male predmete, hrani se prstima",<p>Ima bolju sposobnost “pinceta hvata” – može da manipuliše veoma sitnim objektima uzimajući ih palcem i kažiprstom</p>,,"6536, 3571","6536, 3571",,rs-sr,published
2941,Stavlja predmete u kutiju i vadi ih iz nje,<p>Ima sposobnost preciznije manipulacije predmetima. Čak i sitne predmete može da stavlja u kutiju ili flašicu i vadi napolje.</p>,,4761,4761,,rs-sr,published
2946,Igra se pored druge dece,"<p>Igra se samostalno pored druge dece, ne mora da im se pridruži ali im ne kvari igru, može početi da ih postepeno uključuje u igru, na primer nudeći im igračku.</p>",,"6636, 3601","6636, 3601",,rs-sr,published
2951,Uspravlja se i počinje da hoda pridržavajući se za nameštaj,<p>Može biti sposobna da stoji uz pridržavanje ili čak samostalno bez potpore ostane na kratko u stojećem položaju. Pokušava da se kreće uz pridržavanje za nameštaj ili držeći se za ruku odraslog.</p>,,"6556, 3346","6556, 3346",,rs-sr,published
2956,Imitira ponašanje odraslih osoba i starije dece,"<p>Oponaša starije i radi stvari koje vidi od njih na primer: gura kolica, čita novine…</p>",,"6641, 3566","6641, 3566",,rs-sr,published
2961,Pomaže pri oblačenju,"<p>Sarađuje kada ga oblačite, gura prilikom oblačenja rukava ili nogavica.</p>",,,,,rs-sr,published
2966,Sve više se osamostaljuje,"<p>Ponekad se opire nalozima, ljuti se, želi da kontroliše druge, svađa se, naređuje, brani svoje stvari.</p>",,4781,4781,,rs-sr,published
2971,Ima širi spektar različitih osećanja,"<p>Može da ispolji i pokaže raznovrsna osećanja : strah, ljutnju, saosećanje, krivicu, radost.</p>",,"4731, 3656","4731, 3656",,rs-sr,published
2976,"Stoji, kreće se i hoda samostalno","<p>Može samostalno da se kreće i to u različitm pravcima, različitom brzinom ili da kombinuje različite pokrete (da zaustavi kretanje i maše)</p>",,"6591, 4771","6591, 4771",,rs-sr,published
2981,Razume i izvršava jednostavne naloge,<p>Prati jednostavno izrečeno upustvo bez pokazivanja i može da izvrši očekivano.</p>,,"6571, 4776","6571, 4776",,rs-sr,published
2986,Izgovara reči sa značanjem,<p>Govori bar jednu ili nekoliko pojedinačnih reči u obraćanju roditeljima.</p>,,6851,6851,,rs-sr,published
2991,I dalje pokazuje strah od nepoznatih ljudi i situacija,"<p>U kontaktu sa nepoznatim reaguje strahom, traženjem poznate osobe ili privijanjem uz roditelja</p>",,"3601, 3646","3601, 3646",,rs-sr,published
2996,Igra se igara pretvaranja,"<p>Pojavljuje se “kao da” igra, pretvara se da pije čaj, hrani lutku I sl.</p>",,"6576, 4786","6576, 4786",,rs-sr,published
3001,Žvrlja samostalno olovkom ili bojicama po papiru,"<p>Rado upotrebljava pokret žvrljanja bilo da je to olovkom po papiru, rukom po pesku, štapićem po blatu, ili vodom po betonu</p>",,"6606, 3571","6606, 3571",,rs-sr,published
3006,Zna kako se koriste predmeti za svakodnevnu upotrebu,"<p>Pokazuje poznavanje korišćenja predmeta kao što su kašika, četkica za zube, telefon…</p>",,"6601, 3991","6601, 3991",,rs-sr,published
3011,Stavlja jedan predmet u drugi,<p>Stavlja stvari u posudu ili čašu i vadi ih iz nje</p>,,"6586, 4841, 4766","6586, 4841, 4766",,rs-sr,published
3016,U komunikaciji koristi gestove za bolje sporazumevanje,<p>Pokušava da imitira gestove koje odrasli prave i reči koje izgovaraju. Adekvatno koristi gestove kao odgovor na zahteve (“pa- pa” ili “ne”).</p>,,"6596, 4776","6596, 4776",,rs-sr,published
3021,Raduje se zajedničkim aktivnostima,"<p>Oponaša mimiku, gestove i neke aktivnosti bliskih osoba, pokazuje kažiprstom ono što ga zanima ili nudi drugima stvari kako bi ih zainteresovao i uključio u igru.</p>",,"6581, 3646","6581, 3646",,rs-sr,published
5861,Samostalno lista slikovnice,"<p>Pokazuje interesovanje za slikovnice, može samostalno da okreće listove knjižice tvrdih korica.</p>",,6806,6806,,rs-sr,published
