ID,Title,Body,Child_age,Related_articles,Related_video_articles,Related_activities,Translation_language,Moderation_state
2636,Поднимается и спускается по лестнице,"<p>Поднимается по лестнице с поддержкой, используя попеременно то одну, то другую ногу.</p>",,6811,6811,,kg-ru,published
2641,"Начинает подражать движениям и выражениям лица, а также звукам во время игры.","<p>Когда вы обращаетесь к ребенку, он/она пытается повторить движение или выражение лица. Он/она реагирует на разговор и речь, издавая звуки.</p>",,"3626, 6376","3626, 6376",,kg-ru,published
2646,Развивается зрительно-моторная координация,"<p>Повышается способность к зрительно-моторной координации, например: ваш ребенок смотрит на предмет и пытается дотянуться до него.</p>",,6406,6406,,kg-ru,published
2651,"Рисует круги по образцу карандашом, обычным или восковым мелком","<p>Рисует круги по образцу карандашом, обычным или восковым мелком. </p>",,6826,6826,,kg-ru,published
2656,"Дотягивается до игрушки одной рукой, исследует ее, трясет и бьет по ней","<p>Он/она тянется к предмету и захватывает его нижней частью ладони, не используя большой палец. Манипулирует предметом, тряся, ударяя или кладя его в рот.</p>",,6391,6391,,kg-ru,published
2666,Засовывает руки в рот,"<p>Очень часто он/она засовывает руки себе в рот. Он/она также исследует другие предметы, кладя их в рот.</p>",,6366,6366,,kg-ru,published
2671,"Держит голову прямо, без поддержки",<p>В полусидячем положении он/она может ровно держать голову в вертикальном положении.</p>,,6841,6841,,kg-ru,published
2676,"В положении лежа, устойчиво опирается на предплечья и приподнимается на локтях","<p>Лежа на животе, он/она высоко поднимает плечи и голову, опираясь на локти.</p>",,,,,kg-ru,published
2681,Придумывает сложную игру и вовлекает в нее других,"<p>Любит ролевую игру, игра воображаемая с большим количеством вымышленных элементов. Иногда не уверен(а), что реально, а что выдумано.</p>",,6831,6831,,kg-ru,published
2686,Поет отрывки из простых песен,<p>Поет отдельные части из простых песен.</p>,,,,,kg-ru,published
2691,Перекатывается с живота на спину и со спины на живот с обеих сторон,"<p>Он/она может переворачиваться и поворачиваться в любом направлении, (как на левый, так и на правый бок), как со спины на животик, так и с животика на спинку.</p>",,6426,6426,,kg-ru,published
2696,Может сидеть с небольшой поддержкой,"<p>Когда у него/нее есть поддержка или он/она за что-то держится, ребенок может сидеть, и в течение короткого времени может самостоятельно сохранять сидячее положение.</p>",,,,,kg-ru,published
2701,Может сказать предложение из 2–3 слов,"<p>Может составлять и произносить предложения из 2–3 слов достаточно хорошо, чтобы члены семьи его/ее понимали.</p>",,6816,6816,,kg-ru,published
2706,"Когда ребенка держат в вертикальном положении, опираясь на ноги он/она может недолго выдержать свой вес.","<p>Когда вы держите ребенка вертикально над полом, он/она опирается на пол и делает пружинистые движения, как будто подпрыгивает.</p>",,,,,kg-ru,published
2711,"Может назвать свое имя, возраст и пол","<p>Может назвать свое имя, возраст и пол</p>",,,,,kg-ru,published
2716,"Изучает предметы, засовывая их себе в рот.","<p>Он/она засовывает в рот все, до чего дотягивается, очень часто он/она также тянет ко рту свои ножки .</p>",,6436,6436,,kg-ru,published
2721,"Дотягивается до недоступных предметов одной рукой, а когда схватит их, может перекладывать их из одной руки в другую.","<p>Он/она все еще тянется к предметам одной рукой, но манипулирует, перекладывая их из одной руки в другую с помощью радиальной части ладони, большого и указательного пальцев, в то время как остальные пальцы остаются неподвижными.</p>",,6431,6431,,kg-ru,published
2726,Понимает сложные слова,"<p>Понимает такие термины, как «похожий» и «непохожий», «легкий» и «трудный», «хороший» и «плохой», «маленький» и «большой».</p>",,6801,6801,,kg-ru,published
2731,"Отзывается на голоса, издавая звуки - слиянием простых гласных: а, э, у...","<p>Когда кто-то обращается к нему/ней, разговаривает, поет или читает... то ребенок ""отвечает"".</p>",,6421,6421,,kg-ru,published
2736,Громко выражает недовольство или радость,"<p>Плачет или громко протестует, выражая неприятные чувства, и громко смеется, чтобы выразить удовольствие.</p>",,6411,6411,,kg-ru,published
2741,"Понимает значение таких слов, как «мое, твое, его/ее», использует предлоги и местоимения.","<p>Произносит такие слова, как «я», «ты», «мы» и знает формы множественного числа некоторых слов, например, «собаки», «кошки».</p>",,,,,kg-ru,published
2746,"Малыш в восторге, когда понимает, что пора играть","<p>Радуется, выглядит счастливым, любит игры и общение, особенно с родителями и близкими людьми.</p>",,6441,6441,,kg-ru,published
2751,"Выполняет инструкции, содержащие два или три команды.","<p>Может выполнить несколько связанных между собой устных указаний («оставь куклу и сядь на стул», «сними куртку и надень тапочки»). </p>",,6836,6836,,kg-ru,published
2756,Показывает широкий спектр своих эмоций и распознает эмоции других,"<p>Показывает гнев, страх, вину, стыд и начинает проявлять сочувствие, поэтому понимает, что чувствуют другие (например, хочет обнять плачущего ребенка, чтобы утешить).</p>",,6821,6821,,kg-ru,published
2761,Узнает членов семьи и отличает их от посторонних. Малыш может бояться незнакомых людей.,"<p>Узнает членов семьи и отличает их от посторонних. Малыш может бояться незнакомых людей. Рад видеть знакомые лица, смеется им, по-разному реагирует на знакомых и незнакомых людей.</p>",,,,,kg-ru,published
2766,Любит играть в компании детей.,"<p>Игра теперь не просто параллельное присутствие - бок о бок, а имеет более сложные элементы, с проявлением воображения и веселья.</p>",,6931,6931,,kg-ru,published
2771,"Расстраивается, когда родитель выходит из комнаты, и успокаивается, когда возвращается.","<p>Расстраивается, когда родитель выходит из комнаты, и успокаивается, когда возвращается. Он/она проявляет признаки беспокойства или начинает плакать, когда родитель выходит из комнаты. Ребенок счастлив, когда родители или близкие люди возвращаются к нему/ней обратно. </p>",,6506,6506,,kg-ru,published
2776,"Реагирует, когда слышит свое имя.","<p>Реагирует, когда слышит свое имя. Он/она начинает узнавать свое имя, когда его/ее кто-то зовет.</p>",,6446,6446,,kg-ru,published
2781,Легче расстается с родителями,"<p>Реакция на разлуку менее интенсивная, он/она быстрее успокаивается и учится полагаться на других взрослых, которые находятся рядом, когда родители уходят.</p>",,6796,6796,,kg-ru,published
2786,Начинает понимать значение слова «нет».,"<p>Начинает понимать значение слова «нет».  Услышав это слово, он/она прекращает деятельность и замечает неодобрение.</p>",,6476,6476,,kg-ru,published
2791,"Лепечет, произносит слоги и издает много различных звуков","<p>Лепечет, произносит слоги и издает много различных звуков. Он/она использует несколько комбинаций звуков и парные сочетания различных согласных и гласных, пытается повторять или имитировать звуки, которые произносят взрослые.</p>",,6451,6451,,kg-ru,published
2796,Может подниматься и спускаться по лестнице,<p>Может подняться и спуститься по ступенькам с поддержкой. Может подниматься по лестнице или спускаться по ней с небольшой помощью.</p>,,6626,6626,,kg-ru,published
2801,Начинает общаться с помощью движений.,"<p>Начинает общаться с помощью движений. Он/она общается невербально, указывая рукой на желаемые предметы или качая головой из стороны в сторону в знак «нет».</p>",,6481,6481,,kg-ru,published
2806,Следит за падающим предметом и ищет спрятанную вещь,"<p>Следит за падающим предметом и ищет спрятанную вещь. Если вещь спрятана под чашкой или одеялом, ребенок пытается ее найти. Когда предмет падает или мама бросает его, ребенок ищет глазами, брошенный предмет.</p>",,6496,6496,,kg-ru,published
2811,"Может стоять на носочках, бегать, прыгать и пинать мяч","<p>Может стоять на носочках, бегать, прыгать, пинать мяч и перебрасывать его через голову.</p>",,6646,6646,,kg-ru,published
2816,"Одну руку использует чаще, чем другую",<p>Начинает чаще пользоваться одной рукой - левой или правой.</p>,,6666,6666,,kg-ru,published
2821,Самостоятельно рисует каракули на бумаге,"<p>Ребенок способен держать карандаш в руке и черкать каракули, рисовать или срисовывать линии и круги по образцу.</p>",,6661,6661,,kg-ru,published
2826,Все еще тянет предметы в рот,"<p>По-прежнему тянет предметы в рот. Малыш исследует предметы, засовывая их в рот. </p>",,6456,6456,,kg-ru,published
2831,Начинает сортировать и объединять предметы в пары.,"<p>Он/она может составить пару, например, животное с животным, носок с носком.</p>

<p> </p>",,,,,kg-ru,published
2836,"Плавно перекладывает предметы из руки в руку, встряхивает их.","<p>Плавно перекладывает предметы из руки в руку, встряхивает их. Манипулирует предметами, перекладывая их из левой руки в правую и наоборот.</p>",,6501,6501,,kg-ru,published
2841,Подбирает мелкие предметы,"<p>Подбирает мелкие предметы. Ребенок берет небольшие предметы, используя большой и указательный пальцы. Он/она по-прежнему использует всю поверхность пальца, а не только кончики пальцев, для того чтобы удержать предмет.</p>",,,,,kg-ru,published
2846,Целенаправленно использует игрушки в играх,"<p>Умеет играть с игрушками, знает, для чего они нужны и как их использовать в игре.</p>",,6656,6656,,kg-ru,published
2851,Может самостоятельно садиться и сидеть без поддержки,<p>Может самостоятельно садиться и сидеть без поддержки. Самостоятельно принимает сидячее положение. Сидит без дополнительной поддержки и помощи.</p>,,6466,6466,,kg-ru,published
2856,Поднимает себя до положения ползания. Некоторые дети уже ползают.,"<p>Поднимает себя до положения ползания. Некоторые дети уже ползают. Он/она может самостоятельно встать в положение ползания. Он/она передвигается ползком как вперед, так и назад.</p>",,6486,6486,,kg-ru,published
2861,"Играет в простые  игры ""понарошку""","<p>Играет в простые игры «понарошку», например, как будто кормит куклу, ест торт.</p>",,"6631, 3651, 4786","6631, 3651, 4786",,kg-ru,published
2866,"Отталкивается, пытается встать.","<p>Отталкивается, пытается встать. Пытается встать, держась за мебель, но нуждается в помощи и поддержке.</p>",,"4531, 6471","4531, 6471",,kg-ru,published
2871,Проявляет застенчивость и нервозность в общении с незнакомыми людьми,"<p>В присутствии незнакомых людей он/она ведет себя иначе, чем со знакомыми людьми. Он/она начинает стесняться незнакомых людей (избегает зрительного контакта, держится за знакомых).</p>",,6526,6526,,kg-ru,published
2876,"При общении с ребенком, его/ее частично понимают те, которые не находятся рядом с ним/ней ежедневно.","<p>Он/она начинает произносить звуки более четко и использует все больше и больше слов со смыслом, поэтому общаться становится проще.</p>",,,,,kg-ru,published
2881,Знает животных и их голоса,<p>Представляет животное по его голосу.</p>,,6616,6616,,kg-ru,published
2886,Плачет при разлуке с родителями,<p>Проявляет признаки выраженного беспокойства сразу после разлуки с родителями.</p>,,,,,kg-ru,published
2891,В общении с людьми использует сочетание слов и жестов.,"<p>Произносит предложения, состоящие из 2–4 слов, и говорит о себе в третьем лице: «Миа хочет», «Эмма сидит». </p>",,6621,6621,,kg-ru,published
2896,Есть любимая игрушка,"<p>Предпочитает определенную игрушку, ищет ее, носит с собой.</p>",,,,,kg-ru,published
2901,Спонтанно стремится разделить интересы и удовольствия со взрослыми.,"<p>Любит взаимообратные игры: «Я даю тебе - ты отдаешь мне», «Я делаю - ты делаешь» и т.п.</p>",,6551,6551,,kg-ru,published
2906,"Понимает свое имя, имена знакомых людей, названия предметов из своего окружения, повседневные действия и слово «нет».",<p>Адекватно реагирует на обращение по имени или слово «нет».</p>,,6546,6546,,kg-ru,published
2911,"Повторяет слоги, и некоторые дети уже могут произносить слова со значением.","<p>Произносит много разных звуков (мааа, бааа, дааад ...) и использует некоторые из них как первые узнаваемые слова, зная их значение (мама, папа...).</p>",,6531,6531,,kg-ru,published
2916,Понимает короткую инструкцию или указание,"<p>Понимает, когда вы говорите ему/ей «принеси мяч» или «отдай маме».</p>",,6541,6541,,kg-ru,published
2921,Подражает и пользуется жестами,"<p>Он/она может сказать «па-па» для приветствия, покачать головой для «нет», указать на предмет, который хочет.</p>",,"3566, 6521","3566, 6521",,kg-ru,published
2926,Понимает и выполняет несколько простых инструкций.,"<p>Может выполнять одну или даже несколько связанных между собой простых устных просьб, таких как: «Принеси подушку», «Иди сядь», «Брось это в мусорное ведро» …</p>",,,,,kg-ru,published
2931,"С любопытством рассматривает игрушки: трясет их, бьет, бросает, обращает внимание на детали.","<p>Исследует предметы, стуча или ударяя один о другой (стучит чашкой по столу или игрушкой по другой игрушке).</p>",,"3586, 6561","3586, 6561",,kg-ru,published
2936,Пальцами собирает мелкие предметы и кушает пальцами.,"<p>Обладает лучшим ""пинцетным захватом "" - может манипулировать очень маленькими предметами, беря их большим и указательным пальцами.</p>",,"3571, 6536","3571, 6536",,kg-ru,published
2941,Складывает предметы в коробку и достает их из нее.,<p>Обладает способностью более точно манипулировать предметами. Даже может складывать небольшие предметы в коробку или баночку и вынимать их оттуда.</p>,,"4761, 6846","4761, 6846",,kg-ru,published
2946,Играет рядом с другими детьми,"<p>Играет самостоятельно рядом с другими детьми, не обязательно присоединяется к ним, но не портит их игру. Может постепенно вовлечь их в игру, например, предлагая им игрушку.</p>",,"6636, 3601","6636, 3601",,kg-ru,published
2951,"Встает, держась за мебель, и начинает ходить рядом с ней.","<p>Может стоять с поддержкой или даже стоять самостоятельно без поддержки в течение короткого времени. Пытается передвигаться, держась за мебель или за руку взрослого.</p>",,"3346, 6556","3346, 6556",,kg-ru,published
2956,Подражает поведению взрослых и старших детей.,"<p>Подражает взрослым и делает то, что видит у них, например: толкает детскую коляску, читает газету...</p>",,"6641, 3566","6641, 3566",,kg-ru,published
2961,Помогает себя одевать,"<p>Участвует, когда вы его/ее одеваете, просовывает руки в рукава и ноги в штанины.</p>",,,,,kg-ru,published
2966,Становится все более и более независимым,"<p>Иногда противится приказам, сердится, хочет командовать другими, ссорится, приказывает, оберегает свои вещи.</p>",,4781,4781,,kg-ru,published
2971,Может выражать чувства,"<p>Может выражать и показывать самые разные чувства: страх, гнев, сострадание, вину, радость.</p>",,"3656, 4731","3656, 4731",,kg-ru,published
2976,"Самостоятельно стоит, передвигается и ходит .","<p>Может самостоятельно передвигаться в разных направлениях, с разной скоростью или выполнять одновременно разные движения (остановиться и махать руками).</p>",,"4841, 4771, 6591","4841, 4771, 6591",,kg-ru,published
2981,Понимает и выполняет простые указания,"<p>Следует просто изложенным инструкциям без демонстрации, может выполнять то, что от него ожидают.</p>",,"6571, 4776","6571, 4776",,kg-ru,published
2986,Произносит слова со смыслом.,"<p>Обращаясь к родителям, произносит хотя бы одно или несколько отдельных слов.</p>",,6851,6851,,kg-ru,published
2991,По-прежнему испытывает страх перед незнакомыми людьми и ситуациями,"<p>Ребенок при контакте с незнакомцем пугается, ищет знакомого человека или прижимается к родителю.</p>",,"3601, 3646, 346","3601, 3646, 346",,kg-ru,published
2996,Любит играть в ролевые игры,"<p>Играет в ""подражательные игры"", появляется ""игра понарошку"", он/она делает вид, что пьет чай, кормит куклу и т.д.</p>",,"6576, 2161, 2141, 4786","6576, 2161, 2141, 4786",,kg-ru,published
3001,Самостоятельно рисует каракули карандашом или мелками на бумаге,"<p>Любит рисовать каракули, будь то карандашом на бумаге, рукой на песке, палкой на грязи или водой на бетоне. </p>",,"3571, 6606","3571, 6606",,kg-ru,published
3006,Знает как пользоваться предметами повседневного пользования.,"<p>Демонстрирует знание использования таких предметов, как ложка, зубная щетка, телефон.</p>",,"3991, 6601","3991, 6601",,kg-ru,published
3011,Кладет один предмет в другой,<p>Кладет предметы в миску или чашку и достает их из нее. </p>,,"2116, 1986, 6586","2116, 1986, 6586",,kg-ru,published
3016,В общении использует жесты для лучшего взаимопонимания,"<p>Пытается подражать жестам взрослых и словам, которые они произносят. Адекватно использует жесты в ответ на просьбы («пока-пока» или «нет»).</p>",,"6596, 4776","6596, 4776",,kg-ru,published
3021,С нетерпением ждет совместной деятельности,"<p>Он/она имитирует мимику, жесты и некоторые действия близких людей, показывает указательным пальцем на то, что интересует, или предлагает что-то другим людям, чтобы заинтересовать их и вовлечь в игру.</p>",,"3646, 6581","3646, 6581",,kg-ru,published
5861,Больше интересуется книгами,"<p>Интересуется книжками с картинками, может самостоятельно перелистывать страницы книжки в твердом переплете.</p>",,6806,6806,,kg-ru,published
6971,Проявляет интерес к играм с другими детьми и взрослыми.,"<p>Ищет других для игры, знает, как включиться в игру, и учится у других детей и взрослых во время игры.</p>",,,,,kg-ru,published
6976,Любит угождать другим и сотрудничать,<p>Распознает чувства других; часто с удовольствием делиться с другими; умеет действовать по очереди. </p>,,,,,kg-ru,published
6981,Пользуется предложениями из 4-5 слов.,"<p>Соединяет слова между собой, чтобы они имели смысл и доносили его/ее идеи. </p>",,,,,kg-ru,published
6986,Понимает значение чисел 2 и 3,"<p>Если попросить, может выбрать два или три предмета (игрушки, ложки и т.д.) или посмотреть на группу предметов и сказать, что их два или три.</p>",,,,,kg-ru,published
6991,"Понимает понятия «похожий» или «одинаковый» и «разный» и может группировать предметы по разным признакам (например, по цвету или размеру).","<p>Например, ребенок может говорить о животных с шерстью и тех, у которых есть перья; в книге ребенок может указать на одну вещь, которая отличается от других (например, единственный мальчик, который держит мяч).</p>",,,,,kg-ru,published
6996,"Знает основные различия между реальными, придуманными и воображаемыми вещами.","<p>Придумывает историю о несуществующем персонаже, или знает, что животные не могут разговаривать в реальной жизни.</p>",,,,,kg-ru,published
7001,"Рассказывает о событиях, которые происходят в его/ее жизни","<p>Может рассказать о дне рождения, который прошел на прошлой неделе, или описать поездку с семьей.</p>",,,,,kg-ru,published
7006,"Поет песни или рассказывает истории, выученные наизусть.",<p>Думает об услышанной в прошлом истории или песни и пытается вспомнить слова.</p>,,,,,kg-ru,published
7011,"Может написать некоторые буквы алфавита или попытаться копировать другие изображения, если их предварительно показать ему/ей.","<p>Рассматривает буквы или изображения предметов и пытается их скопировать, хотя они могут выглядеть не совсем точно.</p>",,,,,kg-ru,published
7016,Более точно использует пальцы и кисти рук.,"<p>Проявляет больше навыков в использовании ножниц; строит башни (например, из 8 или более больших блоков). </p>",,,,,kg-ru,published
7021,Играет в простые игры с правилами,"<p>Соблюдает простые правила игр, ждет своей очереди. </p>",,,,,kg-ru,published
7026,"Ходит, бегает, прыгает, бросает и пинает большие и маленькие мячи легко и более умело.","<p>Умело владеет телом (например, если есть возможность - ездит на самокате или велосипеде, катается на роликовых коньках и т.д.).</p>",,,,,kg-ru,published
7031,Более умело управляет телом во многих видах деятельности,"<p>Стоит на одной ноге, прыгает, качается, лазает. Если есть возможность, катается на велосипеде или самокате и ловко управляет мячом, используя только руки и ноги.</p>",,,,,kg-ru,published
7036,Точно изображает человеческое тело и простые фигуры,"<p>Рисует фигуру человека с видимыми частями; может нарисовать круг, треугольник и другие геометрические фигуры. </p>",,,,,kg-ru,published
7041,Говорит предложениями из пяти и более слов; использует слова для разговора о будущем.,"<p>Подбирает слова для выражения своих идей; может сказать, что «произойдет» или «может произойти» в будущем.</p>",,,,,kg-ru,published
7046,Может рассказать историю или пересказать часть истории,<p>Самостоятельно пересказывает основные идеи рассказа или любимую часть рассказа по предложению взрослого.</p>,,,,,kg-ru,published
7051,Может назвать свое имя и адрес,"<p>Если его/ее спросят, может рассказать основную информацию о себе. </p>",,,,,kg-ru,published
7056,Может считать до десяти и назвать десять предметов без ошибок.,"<p>Может также назвать порядковые числители «первый, второй» до 10, считать дни недели и месяцы.</p>",,,,,kg-ru,published
7061,Правильно называет не менее четырех цветов,"<p>Распознавание цветов включает некоторые цвета, такие как фиолетовый и оранжевый (не только красный, желтый, синий).</p>",,,,,kg-ru,published
7066,"Понимает временные понятия, такие как ""до"" и ""после""","<p>Объясняет, что произошло до и после события; может расположить времена года по порядку (например, лето после весны). </p>",,,,,kg-ru,published
7071,"Может объяснить, как используются предметы повседневного пользования","<p>Объясняет, как такие вещи, как телефон или деньги, используются в повседневной жизни.</p>",,,,,kg-ru,published
7076,Выбирает участие в творческих видах деятельности,"<p>Вовлекается в такие занятия, как пение и танцы, рисование и раскрашивание, лепка из глины или других материалов и другие творческие занятия.</p>",,,,,kg-ru,published
7081,Использует навыки для самостоятельного участия в повседневных делах и общественной деятельности,"<p>Может самостоятельно одеваться и раздеваться, пользоваться ложкой и вилкой, ходить в туалет и мыть руки. Может расстаться с родителями и участвовать в самостоятельной общественной деятельности. </p>",,,,,kg-ru,published
7086,"Умело участвует в различных видах деятельности, требующих развитых физических навыков.","<p>Умеет стоять на одной ноге, точно бить по мячу, попадать мячом в цель и т. д. </p>",,,,,kg-ru,published
7091,"Умеет создавать сложные формы, буквы и детальные рисунки.","<p>Может изобразить реалистичные детали в рисунок, создает более сложные картинки, умело использует материалы для рисования и раскрашивания, если есть возможность. </p>",,,,,kg-ru,published
7096,Говорит сложными предложениями,"<p>Предложения становятся все более сложными. Например, ребенок правильно использует настоящее, прошедшее и будущее время.</p>",,,,,kg-ru,published
7101,Узнает буквы алфавита и владеет некоторыми навыками чтения,"<p>Узнает большинство букв алфавита и может читать основные повседневные слова и слоги, такие как магазин, книга, ма-ма, па-па и т.д. </p>",,,,,kg-ru,published
7106,Рассказывает историю полностью,"<p>Ребенку удается полностью самостоятельно и точно пересказать сюжет определенной истории, правильно расположив события в хронологическом порядке, событие, в котором он/она участвовал(а), или телепередачу.</p>",,,,,kg-ru,published
7111,"Знает свое имя и фамилию, возраст и домашний адрес",<p>Он / она знает основную информацию о себе и может воспроизвести ее по просьбе.</p>,,,,,kg-ru,published
7116,"Понимает, что происходит в разное время и как протекает время","<p>Понимает течение времени, понимает, что происходит утром, в полдень и вечером, может планировать некоторые действия.</p>",,,,,kg-ru,published
7121,Соблюдает правила игры и иногда имеет идеи для новых правил.,"<p>Он / она понимает установленные правила (например, Правила игры), но иногда ему/ ей хочется добавить какие-то новые, другие. </p>",,,,,kg-ru,published
7126,Проявляет признаки принятия на себя ответственности,"<p>Например, он / она начинает сам/сама заботиться о своих вещах.</p>",,,,,kg-ru,published
7131,Демонстрирует понимание разницы между реальным и вымышленным или воображаемым.,"<p>Он / она только придумывает истории, события, персонажей из своего воображения, художественно представляет, описывает и наделяет их свойствами, которые не соответствуют реальности. При этом он / она получает удовольствие, осознавая, что в мире воображения возможно все. </p>",,,,,kg-ru,published
7136,Понимает идеи и потребности других людей,"<p>Поэтому он / она уделяет больше внимания тому, что хотят или предлагают другие, и стремится идти им навстречу - он / она более сговорчив(а) в сотрудничестве с друзьями и в совместной работе в команде.</p>",,,,,kg-ru,published
