ID,ID_C,Title,Body,Moderation_state
3076,23011,Бештар дар бораи афзоиш дар 6 моҳи аввал - камғизоии шадид,"Таваҷҷуҳ! Вазни кӯдаки Шумо нисбат ба қадкашиаш  хело кам мебошад. Ин вазъият метавонист дар давоми якчанд ҳафта ба амал омада бошад, бинобар ин  сабабҳои асосии ба миён омадани ин ҳолатро фикр карда бароед, сабабҳо чунин шуда метавонанд: бемории ба наздикӣ аз сар гузаронда, бемориҳои метаболикӣ ва музмин, ғизои нокифоя ва ё нодуруст, тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол барои муайян намудани сабаб ва тарзи барқарор намудани вазн муроҷиат намоед. ",archive
3081,23012,Бештар дар бораи афзоиш дар 7- 9 моҳагӣ - камғизоии шадид,"Таваҷҷуҳ! Вазни кӯдаки Шумо нисбат ба қадкашиаш  хело кам мебошад. Ин вазъият метавонист дар давоми якчанд ҳафта ба амал омада бошад, бинобар ин  сабабҳои асосии ба миён омадани ин ҳолатро фикр карда бароед, сабабҳо чунин шуда метавонанд: бемории ба наздикӣ аз сар гузаронда, бемориҳои метаболикӣ ва музмин, ғизои нокифоя ва ё нодуруст, тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол барои муайян намудани сабаб ва тарзи барқарор намудани вазн муроҷиат намоед. ",archive
3086,23013,Бештар дар бораи афзоиш дар 10- 12 моҳагӣ -  камғизоии шадид,"Таваҷҷуҳ! Вазни кӯдаки Шумо нисбат ба қадкашиаш  хело кам мебошад. Ин вазъият метавонист дар давоми якчанд ҳафта ба амал омада бошад, бинобар ин  сабабҳои асосии ба миён омадани ин ҳолатро фикр карда бароед, сабабҳо чунин шуда метавонанд: бемории ба наздикӣ аз сар гузаронда, бемориҳои метаболикӣ ва музмин, ғизои нокифоя ва ё нодуруст, тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол барои муайян намудани сабаб ва тарзи барқарор намудани вазн муроҷиат намоед. ",archive
3091,23014,Бештар дар бораи афзоиш дар 13 - 24 моҳагӣ - камғизоии шадид,"Таваҷҷуҳ! Вазни кӯдаки шумо нисбат ба қадкашиаш  хело кам мебошад. Ин вазъият метавонист дар давоми якчанд ҳафта ба амал омада бошад, бинобар ин  сабабҳои асосии ба миён омадани ин ҳолатро фикр карда бароед, сабабҳо чунин шуда метавонанд: бемории ба наздикӣ аз сар гузаронда, бемориҳои метаболикӣ ва музмин, ғизои нокифоя ва ё нодуруст, тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол барои муайян намудани сабаб ва тарзи барқарор намудани вазн муроҷиат намоед. ",archive
3096,23015,Бештар дар бораи афзоиш дар 25-60 моҳ - камғизоии шадид,"Таваҷҷуҳ! Вазни кӯдаки шумо нисбат ба қадкашиаш  хело кам мебошад. Ин вазъият метавонист дар давоми якчанд ҳафта ба амал омада бошад, бинобар ин  сабабҳои асосии ба миён омадани ин ҳолатро фикр карда бароед, сабабҳо чунин шуда метавонанд: бемории ба наздикӣ аз сар гузаронда, бемориҳои метаболикӣ ва музмин, ғизои нокифоя ва ё нодуруст, тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол барои муайян намудани сабаб ва тарзи барқарор намудани вазн муроҷиат намоед. ",archive
3101,23016,Бештар дар бораи афзоиши 6 моҳи аввал - вазни зиёдатӣ,"Таваҷҷуҳ! Кӯдаки шумо нисбат ба қадаш вазни зиёдатии мӯътадил дорад. Вазни зиёдатӣ метавонад саломатии кӯдаки шуморо зери хатар гузорад, бинобар ин фикр кунед, ки кадом омил ба ин ҳолат мусоидат намудааст: аз ҳад зиёд истеъмол намудани хӯроки ғизонокиаш баланд (масалан, ширинӣ ё маҳсулоти  равғанин), истеъмоли хӯроки носолим, паст шудани фаъолияти ҷисмонӣ, зиёд гузаронидани вақт дар назди экран ва ё тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол муроҷиат намоед, то ин ки тавсияҳои иловагӣ гиред ва ҷараёни инкишофи афзоиши кӯдакатонро назорат намоед.",archive
3106,23017,Бештар дар бораи афзоиш дар 7-9 моҳагӣ - вазни зиёдатӣ,"Таваҷҷуҳ! Кӯдаки шумо нисбат ба қадаш вазни зиёдатии мӯътадил дорад. Вазни зиёдатӣ метавонад саломатии кӯдаки шуморо зери хатар гузорад, бинобар ин фикр кунед, ки кадом омил ба ин ҳолат мусоидат намудааст: аз ҳад зиёд истеъмол намудани хӯроки ғизонокиаш баланд (масалан, ширинӣ ё маҳсулоти  равғанин), истеъмоли хӯроки носолим, паст шудани фаъолияти ҷисмонӣ, зиёд гузаронидани вақт дар назди экран ва ё тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол муроҷиат намоед, то ин ки тавсияҳои иловагӣ гиред ва ҷараёни инкишофи афзоиши кӯдакатонро назорат намоед.",archive
3111,23018,Бештар дар бораи афзоиш дар 10 - 12 моҳ - вазни зиёдатӣ,"Таваҷҷуҳ! Кӯдаки шумо нисбат ба қадаш вазни зиёдатии мӯътадил дорад. Вазни зиёдатӣ метавонад саломатии кӯдаки шуморо зери хатар гузорад, бинобар ин фикр кунед, ки кадом омил ба ин ҳолат мусоидат намудааст: аз ҳад зиёд истеъмол намудани хӯроки ғизонокиаш баланд (масалан, ширинӣ ё маҳсулоти равғанин), истеъмоли хӯроки носолим, паст шудани фаъолияти ҷисмонӣ, зиёд гузаронидани вақт дар назди экран ва ё тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол муроҷиат намоед, то ин ки тавсияҳои иловагӣ гиред ва ҷараёни инкишофи афзоиши кӯдакатонро назорат намоед.",archive
3116,23019,Бештар дар бораи афзоиш дар 13 - 24 моҳ - вазни зиёдатӣ,"Таваҷҷуҳ! Кӯдаки шумо нисбат ба қадаш вазни зиёдатии мӯътадил дорад. Вазни зиёдатӣ метавонад саломатии кӯдаки шуморо зери хатар гузорад, бинобар ин фикр кунед, ки кадом омил ба ин ҳолат мусоидат намудааст: аз ҳад зиёд истеъмол намудани хӯроки ғизонокиаш баланд (масалан, ширинӣ ё маҳсулоти  равғанин), истеъмоли хӯроки носолим, паст шудани фаъолияти ҷисмонӣ, зиёд гузаронидани вақт дар назди экран ва ё тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол муроҷиат намоед, то ин ки тавсияҳои иловагӣ гиред ва ҷараёни инкишофи афзоиши кӯдакатонро назорат намоед.",archive
3121,23020,Бештар дар бораи афзоиш дар 25 - 60 моҳагӣ - вазни зиёдатӣ,"Таваҷҷуҳ! Кӯдаки шумо нисбат ба қадаш вазни зиёдатии мӯътадил дорад. Вазни зиёдатӣ метавонад саломатии кӯдаки шуморо зери хатар гузорад, бинобар ин фикр кунед, ки кадом омил ба ин ҳолат мусоидат намудааст: аз ҳад зиёд истеъмол намудани хӯроки ғизонокиаш баланд (масалан, ширинӣ ё маҳсулоти  равғанин), истеъмоли хӯроки носолим, паст шудани фаъолияти ҷисмонӣ, зиёд гузаронидани вақт дар назди экран ва ё тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол муроҷиат намоед, то ин ки тавсияҳои иловагӣ гиред ва ҷараёни инкишофи афзоиши кӯдакатонро назорат намоед. 

 ",archive
3126,23021,Бештар дар бораи афзоиш дар 6 моҳи аввал- фарбеҳӣ,"Таваҷҷуҳи фаврӣ! Кӯдаки Шумо гирфтори фарбеҳшавӣ аст, яъне вазни ҷиддии зиёдатӣ нисбат ба қад дорад. Ин вазн метавонад ба саломатии кӯдаки Шумо зарари ҷиддӣ расонад. Фикр намоед, ки кадом омил ба ин мусоидат намудааст: аз ҳад зиёд истеъмол намудани хӯроки ғизонокиаш зиёд, масалан маҳсулоти ширин ва равғанӣ), истеъмоли ғизои носолим, паст шудани фаъолияти ҷисмонӣ, зиёд шудани гузаронидани вақт дар назди экран  ва ё тағйир ёфтани муҳити гирду атрофи кӯдак ва ғ. Ҳатман ташрифро ба духтури атфол барои муоина ва ташхиси иловагӣ, инчунин муайян кардани динамикаи назорати минбаъдаи афзоиши кӯдак ба нақша гиред!

 ",archive
3131,23022,Бештар дар бораи афзоиш дар 7 - 9 моҳагӣ - фарбеҳӣ,"Таваҷҷуҳи фаврӣ! Кӯдаки Шумо гирфтори фарбеҳшавӣ аст, яъне вазни ҷиддии зиёдатӣ нисбат ба қад дорад. Ин вазн метавонад ба саломатии кӯдаки Шумо зарари ҷиддӣ расонад. Фикр намоед, ки кадом омил ба ин мусоидат намудааст: аз ҳад зиёд истеъмол намудани хӯроки ғизонокиаш зиёд, масалан маҳсулоти ширин ва равғанӣ), истеъмоли ғизои носолим, паст шудани фаъолияти ҷисмонӣ, зиёд шудани гузаронидани вақт дар назди экран  ва ё тағйир ёфтани муҳити гирду атрофи кӯдак ва ғ. Ҳатман ташрифро ба духтури атфол барои муоина ва ташхиси иловагӣ, инчунин муайян кардани динамикаи назорати минбаъдаи афзоиши кӯдак ба нақша гиред!",archive
3136,23023,Бештар дар бораи афзоиш дар 10 - 12 моҳагӣ -  фарбеҳӣ,"Таваҷҷуҳи фаврӣ! Кӯдаки Шумо гирфтори фарбеҳшавӣ аст, яъне вазни ҷиддии зиёдатӣ нисбат ба қад дорад. Ин вазн метавонад ба саломатии кӯдаки Шумо зарари ҷиддӣ расонад. Фикр намоед, ки кадом омил ба ин мусоидат намудааст: аз ҳад зиёд истеъмол намудани хӯроки ғизонокиаш зиёд, масалан маҳсулоти ширин ва равғанӣ), истеъмоли ғизои носолим, паст шудани фаъолияти ҷисмонӣ, зиёд шудани гузаронидани вақт дар назди экран  ва ё тағйир ёфтани муҳити гирду атрофи кӯдак ва ғ. Ҳатман ташрифро ба духтури атфол барои муоина ва ташхиси иловагӣ, инчунин муайян кардани динамикаи назорати минбаъдаи афзоиши кӯдак ба нақша гиред!",archive
3141,23024,Бештар дар бораи афзоиш дар 13 - 24 моҳ - вазни зиёдатӣ,"Таваҷҷуҳ! Кӯдаки шумо нисбат ба қадаш вазни зиёдатии мӯътадил дорад. Вазни зиёдатӣ метавонад саломатии кӯдаки шуморо зери хатар гузорад, бинобар ин фикр кунед, ки кадом омил ба ин ҳолат мусоидат намудааст: аз ҳад зиёд истеъмол намудани хӯроки ғизонокиаш баланд (масалан, ширинӣ ё маҳсулоти  равғанин), истеъмоли хӯроки носолим, паст шудани фаъолияти ҷисмонӣ, зиёд гузаронидани вақт дар назди экран ва ё тағйирот дар гирду атрофи наздик ва ғ. Ҳатман ба духтури атфол муроҷиат намоед, то ин ки тавсияҳои иловагӣ гиред ва ҷараёни инкишофи афзоиши кӯдакатонро назорат намоед.",archive
3146,23025,Бештар дар бораи афзоиш дар 25 - 60 моҳагӣ - фарбеҳӣ,"Таваҷҷуҳи фаврӣ! Кӯдаки Шумо гирфтори фарбеҳшавӣ аст, яъне вазни ҷиддии зиёдатӣ нисбат ба қад дорад. Ин вазн метавонад ба саломатии кӯдаки Шумо зарари ҷиддӣ расонад. Фикр намоед, ки кадом омил ба ин мусоидат намудааст: аз ҳад зиёд истеъмол намудани хӯроки ғизонокиаш зиёд, масалан маҳсулоти ширин ва равғанӣ), истеъмоли ғизои носолим, паст шудани фаъолияти ҷисмонӣ, зиёд шудани гузаронидани вақт дар назди экран  ва ё тағйир ёфтани муҳити гирду атрофи кӯдак ва ғ. Ҳатман ташрифро ба духтури атфол барои муоина ва ташхиси иловагӣ, инчунин муайян кардани динамикаи назорати минбаъдаи афзоиши кӯдак ба нақша гиред!",archive
3151,23026,Бештар дар бораи афзоиш дар 6 моҳи аввал - қади муътадил барои ин синну сол,"Аҳсан! Қади кӯдаки Шумо мувофиқ ва ё каме болотар аз дараҷаи мебошад, ки барои синну сол ва ҷинси ӯ пешбинӣ шудааст. Дастурҳоро оид ба таҷрибаи хуби ғизо, фаъолияти ҷисмонӣ ва хоб риоя намоед ва аз болои афзоиши фарзандатон назорат баред. ",archive
3156,23027,Бештар дар бораи афзоиш дар 7-9 моҳагӣ - қади муътадил барои ин синну сол,"Аҳсан! Қади кӯдаки Шумо мувофиқ ва ё каме болотар аз дараҷаи мебошад, ки барои синну сол ва ҷинси ӯ пешбинӣ шудааст. Дастурҳоро оид ба таҷрибаи хуби ғизо, фаъолияти ҷисмонӣ ва хоб риоя намоед ва аз болои афзоиши фарзандатон назорат баред. ",archive
3161,23028,Бештар дар бораи афзоиш дар 10-12 моҳагӣ - қади муътадил барои ин синну сол,"Аҳсан! Қади кӯдаки Шумо мувофиқ ва ё каме болотар аз дараҷаи мебошад, ки барои синну сол ва ҷинси ӯ пешбинӣ шудааст. Дастурҳоро оид ба таҷрибаи хуби ғизо, фаъолияти ҷисмонӣ ва хоб риоя намоед ва аз болои афзоиши фарзандатон назорат баред. ",archive
3166,23029,Бештар дар бораи афзоиш дар 13-24 моҳагӣ - қади муътадил барои ин синну сол,"Аҳсан! Қади кӯдаки Шумо мувофиқ ва ё каме болотар аз дараҷаи мебошад, ки барои синну сол ва ҷинси ӯ пешбинӣ шудааст. Дастурҳоро оид ба таҷрибаи хуби ғизо, фаъолияти ҷисмонӣ ва хоб риоя намоед ва аз болои афзоиши фарзандатон назорат баред. 

 
 ",archive
3171,23030,Бештар дар бораи афзоиш дар 25-72 моҳагӣ - қади муътадил барои ин синну сол,"Аҳсан! Қади кӯдаки Шумо мувофиқ ва ё каме болотар аз дараҷаи мебошад, ки барои синну сол ва ҷинси ӯ пешбинӣ шудааст. Дастурҳоро оид ба таҷрибаи хуби ғизо, фаъолияти ҷисмонӣ ва хоб риоя намоед ва аз болои афзоиши фарзандатон назорат баред. ",archive
3176,23031,Бештар дар бораи афзоиш дар 6 моҳи аввал - ақибмонии муътадили инкишоф,"Таваҷҷуҳ! Қади кӯдаки Шумо суст инкишоф ёфта истодааст ва айни замон ақибмонии муътадил мушоҳида карда мешавад. Фикр кунед, ки кадом сабабҳои имконпазири дарозмудат ба ин мусоидат карда бошад: камғизоии музмин, бемории музмин, вайроншавии эндокринологӣ ва ғ. Ҳатман  ба духтури атфол барои муоина ва ташхиси иловагӣ, инчунин муайян кардани динамикаи назорати минбаъдаи афзоиши кӯдак муроҷиат намоед.",archive
3181,23032,Бештар дар бораи афзоиш дар 7-9 моҳагӣ - ақибмонии муътадили инкишоф,"Таваҷҷуҳ! Қади кӯдаки Шумо суст инкишоф ёфта истодааст ва айни замон ақибмонии муътадил мушоҳида карда мешавад. Фикр кунед, ки кадом сабабҳои имконпазири дарозмудат ба ин мусоидат карда бошад: камғизоии музмин, бемории музмин, вайроншавии эндокринологӣ ва ғ. Ҳатман  ба духтури атфол барои муоина ва ташхиси иловагӣ, инчунин муайян кардани динамикаи назорати минбаъдаи афзоиши кӯдак муроҷиат намоед.",archive
3186,23033,Бештар дар бораи афзоиш дар 10-12 моҳагӣ -ақибмонии муътадили инкишоф,"Таваҷҷуҳ! Қади кӯдаки Шумо суст инкишоф ёфта истодааст ва айни замон ақибмонии муътадил мушоҳида карда мешавад. Фикр кунед, ки кадом сабабҳои имконпазири дарозмудат ба ин мусоидат карда бошад: камғизоии музмин, бемории музмин, вайроншавии эндокринологӣ ва ғ. Ҳатман  ба духтури атфол барои муоина ва ташхиси иловагӣ, инчунин муайян кардани динамикаи назорати минбаъдаи афзоиши кӯдак муроҷиат намоед.",archive
3191,23034,Бештар дар бораи афзоиш дар 13-24 моҳагӣ -ақибмонии муътадили инкишоф,"Таваҷҷуҳ! Қади кӯдаки Шумо суст инкишоф ёфта истодааст ва айни замон ақибмонии муътадил мушоҳида карда мешавад. Фикр кунед, ки кадом сабабҳои имконпазири дарозмудат ба ин мусоидат карда бошад: камғизоии музмин, бемории музмин, вайроншавии эндокринологӣ ва ғ. Ҳатман ба духтури атфол барои муоина ва ташхиси иловагӣ, инчунин муайян кардани динамикаи назорати минбаъдаи афзоиши кӯдак муроҷиат намоед.",archive
3196,23035,Подробнее о росте 25-60 месяцев - умеренная задержка ростаБештар дар бораи афзоиш дар 25-60 моҳагӣ -ақибмонии муътадили инкишоф,"Таваҷҷуҳ! Қади кӯдаки Шумо суст инкишоф ёфта истодааст ва айни замон ақибмонии муътадил мушоҳида карда мешавад. Фикр кунед, ки кадом сабабҳои имконпазири дарозмудат ба ин мусоидат карда бошад: камғизоии музмин, бемории музмин, вайроншавии эндокринологӣ ва ғ. Ҳатман ба духтури атфол барои муоина ва ташхиси иловагӣ, инчунин муайян кардани динамикаи назорати минбаъдаи афзоиши кӯдак муроҷиат намоед.",archive
3201,23036,Бештар дар бораи афзоиш дар 6 моҳи аввал - ақибмонии шадиди инкишоф,"Фавран! Афзоиши қади кӯдаки Шумо сахт ақиб монда истодааст. Фавран ба ташхиси духтури атфол барои азнавташхискунӣ, гирифтани муолиҷаи зарурӣ ва муайян намудани динамикаи ояндаи назорати афзоиши фарзандатон муроҷиат намоед.",archive
3206,23037,Бештар дар бораи афзоиш дар 7-9 моҳагӣ - ақибмонии шадиди инкишоф,"Фавран! Афзоиши қади кӯдаки Шумо сахт ақиб монда истодааст. Фавран ба ташхиси духтури атфол барои азнавташхискунӣ, гирифтани муолиҷаи зарурӣ ва муайян намудани динамикаи ояндаи назорати афзоиши фарзандатон муроҷиат намоед.",archive
3211,23038,Бештар дар бораи афзоиш дар 10-12 моҳагӣ -ақибмонии шадиди инкишоф,"Фавран! Афзоиши қади кӯдаки Шумо сахт ақиб монда истодааст. Фавран ба ташхиси духтури атфол барои азнавташхискунӣ, гирифтани муолиҷаи зарурӣ ва муайян намудани динамикаи ояндаи назорати афзоиши фарзандатон муроҷиат намоед.",archive
3216,23039,Бештар дар бораи афзоиш дар 13-24 моҳагӣ -ақибмонии шадиди инкишоф,"Фавран! Афзоиши қади кӯдаки Шумо сахт ақиб монда истодааст. Фавран ба ташхиси духтури атфол барои азнавташхискунӣ, гирифтани муолиҷаи зарурӣ ва муайян намудани динамикаи ояндаи назорати афзоиши фарзандатон муроҷиат намоед.",archive
3221,23040,Бештар дар бораи афзоиш дар 25-60 моҳагӣ - ақибмонии шадиди инкишоф,"Фавран! Афзоиши қади кӯдаки Шумо сахт ақиб монда истодааст. Фавран ба ташхиси духтури атфол барои азнавташхискунӣ, гирифтани муолиҷаи зарурӣ ва муайян намудани динамикаи ояндаи назорати афзоиши фарзандатон муроҷиат намоед.",archive
3226,23041,Бештар дар бораи афзоиш дар 6 моҳи аввал - дарозӣ / баландӣ аз ҳисоби миёна,"Қади кӯдаки Шумо, ба таври назаррас аз диапазони муътадили барои синну сол ва ҷинси ӯ зиёдтар аст. Ин шояд натиҷаи нерӯи генетикии ӯ бошад, аммо ба ҳар ҳол бо духтури атфол дар ин бора сӯҳбат кунед. Иҷрои тавсияҳои қабулшударо давом диҳед ва афзоиши фарзанди худро мунтазам назорат кунед.            



 ",archive
3231,23042,Бештар дар бораи афзоиш дар 7-9 моҳагӣ - баландтар аз миёнаи ин синну сол,"Қади кӯдаки Шумо, ба таври назаррас аз диапазони муътадили барои синну сол ва ҷинси ӯ зиёдтар аст. Ин шояд натиҷаи нерӯи генетикии ӯ бошад, аммо ба ҳар ҳол бо духтури атфол дар ин бора сӯҳбат кунед. Иҷрои тавсияҳои қабулшударо давом диҳед ва афзоиши фарзанди худро мунтазам назорат кунед.",archive
3236,23043,Бештар дар бораи афзоиш дар 10-12 моҳагӣ -баландтар аз миёнаи ин синну сол,"Қади кӯдаки Шумо, ба таври назаррас аз диапазони муътадили барои синну сол ва ҷинси ӯ зиёдтар аст. Ин шояд натиҷаи нерӯи генетикии ӯ бошад, аммо ба ҳар ҳол бо духтури атфол дар ин бора сӯҳбат кунед. Иҷрои тавсияҳои қабулшударо давом диҳед ва афзоиши фарзанди худро мунтазам назорат кунед.",archive
3241,23044,Бештар дар бораи афзоиш дар 13-24 моҳагӣ -баландтар аз миёнаи ин синну сол,"Қади кӯдаки Шумо, ба таври назаррас аз диапазони муътадили барои синну сол ва ҷинси ӯ зиёдтар аст. Ин шояд натиҷаи нерӯи генетикии ӯ бошад, аммо ба ҳар ҳол бо духтури атфол дар ин бора сӯҳбат кунед. Иҷрои тавсияҳои қабулшударо давом диҳед ва афзоиши фарзанди худро мунтазам назорат кунед.",archive
3246,23045,Бештар дар бораи афзоиш дар 25-60 моҳагӣ -баландтар аз миёнаи ин синну сол,"Қади кӯдаки Шумо, ба таври назаррас аз диапазони муътадили барои синну сол ва ҷинси ӯ зиёдтар аст. Ин шояд натиҷаи нерӯи генетикии ӯ бошад, аммо ба ҳар ҳол бо духтури атфол дар ин бора сӯҳбат кунед. Иҷрои тавсияҳои қабулшударо давом диҳед ва афзоиши фарзанди худро мунтазам назорат кунед.",archive
