ID_A,ID,Title,Body,Moderation state
3076,23011,Više o rastu u prvih šest mjeseci – ozbiljna pothranjenost,"Hitno! Vaše dijete ima ozbiljan nedostatak težine za svoju dužinu/visinu. Ovo stanje se moglo razviti tokom nekoliko nedjelja, stoga razmislite o mogućim neposrednim uzrocima. Neki od mogućih uzroka su: skorašnja bolest, metabolički poremećaji, hronične bolesti, nedovoljna i nepravilna ishrana, promjene u najbližem  okruženju i dr. Hitno se obratite pedijatru radi ispitivanja uzroka i određivanja načina za nadoknadu nastalog gubitka.",Published
3081,23012,Više o rastu: 7–9 mjeseci – ozbiljna pothranjenost,"Hitno! Vaše dijete ima ozbiljan nedostatak težine za svoju dužinu/visinu. Ovo stanje se moglo razviti tokom nekoliko nedjelja, stoga razmislite o mogućim neposrednim uzrocima. Neki od mogućih uzroka su: skorašnja bolest, metabolički poremećaji, hronične bolesti, nedovoljna i nepravilna ishrana, promjene u najbližem  okruženju i dr. Hitno se obratite pedijatru radi ispitivanja uzroka i određivanja načina za nadoknadu nastalog gubitka.",Published
3086,23013,Više o rastu: 10–12 mjeseci – ozbiljna pothranjenost,"Hitno! Vaše dijete ima ozbiljan nedostatak težine za svoju dužinu/visinu. Ovo stanje se moglo razviti tokom nekoliko nedjelja, stoga razmislite o mogućim neposrednim uzrocima. Neki od mogućih uzroka su: skorašnja bolest, metabolički poremećaji, hronične bolesti, nedovoljna i nepravilna ishrana, promjene u najbližem  okruženju i dr. Hitno se obratite pedijatru radi ispitivanja uzroka i određivanja načina za nadoknadu nastalog gubitka.",Published
3091,23014,Više o rastu: 13–24 mjeseca – ozbiljna pothranjenost,"Hitno! Vaše dijete ima ozbiljan nedostatak težine za svoju dužinu/visinu. Ovo stanje se moglo razviti tokom nekoliko nedjelja, stoga razmislite o mogućim neposrednim uzrocima. Neki od mogućih uzroka su: skorašnja bolest, metabolički poremećaji, hronične bolesti, nedovoljna i nepravilna ishrana, promjene u najbližem  okruženju i dr. Hitno se obratite pedijatru radi ispitivanja uzroka i određivanja načina za nadoknadu nastalog gubitka.",Published
3096,23015,Više o rastu: 25–60 mjeseci – ozbiljna pothranjenost,"Hitno! Vaše dijete ima ozbiljan nedostatak težine za svoju dužinu/visinu. Ovo stanje se moglo razviti tokom nekoliko nedjelja, stoga razmislite o mogućim neposrednim uzrocima. Neki od mogućih uzroka su: skorašnja bolest, metabolički poremećaji, hronične bolesti, nedovoljna i nepravilna ishrana, promjene u najbližem  okruženju i dr. Hitno se obratite pedijatru radi ispitivanja uzroka i određivanja načina za nadoknadu nastalog gubitka.",Published
3101,23016,Više o rastu u prvih šest mjeseci – prekomjerna težina i gojaznost,"Dijete najbrže raste u prvom tromjesečju svog života, nakon čega je rast i dalje intenzivan, ali se blago usporava. 

U ovom periodu, presudan uticaj na brzinu rasta ima ishrana i neki, još nedovoljno definisani genetski faktori, ali i odgovarajuća podrška iz najbližeg okruženja. Bolesti u djetinjstvu mogu ometati rast djeteta, no uz odgovarajuću roditeljsku podršku taj je uticaj uglavnom privremenog karaktera.    

Rast Vašeg djeteta procjenjuje se mjerenjem parametara rasta: tjelesne mase (težine), tjelesne dužine (dijete se mjeri u ležećem položaju sve do 2. godine) i obima glave, te njihovim poređenjem sa standardima rasta koje je izdala Svjetska zdravstvena organizacija (SZO). Za potrebe svakodnevne prakse, ovi standardi su pretočeni u grafikone rasta koji su izrađeni posebno za dječake, a posebno za djevojčice.
	Prilikom svake preventivne posjete pedijatru (pet posjeta u prvih šest mjeseci), Vaše dijete će biti izmjereno, a dobijene vrijednosti unijete u karte (grafikone) rasta. Putem tih grafikona će se dalje pratiti kojom brzinom Vaše dijete napreduje i da li je taj tempo u skladu sa ustaljenim obrascem rasta.       
	Na rođenju. Prosječne vrijednosti tjelesne mase i tjelesne dužine beba na rođenju nešto su veće kod dječaka (oko 3600 g i 51,5 cm) nego kod djevojčica (oko 3500 g i 50,5 cm), što jasno odražava uticaj genetskih faktora na rast. Obim glave je u prosjeku oko 35 cm.
	Prvi mjesec. Nemojte se iznenaditi ako Vaše dijete u prvim danima po rođenju izgubi i do 10% svoje tjelesne mase. To je očekivano, a gubitak je privremen i nadoknadiće se uz odgovarajuću njegu i ishranu, najbolje majčinim mlijekom, najkasnije do kraja druge nedjelje života.
	Narednih dana se očekuje da dijete počne da dobija na težini, u prosjeku 20 do 30 grama dnevno.
	Prvi mjesec je mjesec privikavanja djeteta na uslove života u spoljašnjem okruženju i varijacije u rastu su velike. Može se desiti da Vaše dijete dobije samo 400 grama, a ako je bilo krupno na rođenju, ako često traži da sisa i dobro spava – 1000 grama ili više. U ovom periodu dijete poraste u prosjeku 4,5 do 5 cm.  
	Rast glave se posebno prati jer je uslovljen brzinom rasta mozga. Mozak se puni mnoštvom informacija iz okruženja i raste fantastičnom brzinom, te u ovom mjesecu obim glave može porasti za oko 2,5 cm.
	Prvo tromjesečje. Vaše dijete će nastaviti da raste približno istom brzinom koju je uspostavilo tokom prvih nekoliko nedjelja života. Očekuje se da beba tokom cijelog ovog perioda dobija 700 do 900 grama u težini, 2,5 do 4 cm u dužini i da se obim glave povećava za 1,2 cm mjesečno. Naravno, navedene brojke predstavljaju samo prosječne vrijednosti i blaža odstupanja su moguća a da dijete ostane u okvirima predviđenim za tipičan rast. Važno je da znate da će se napredovanje Vašeg djeteta procjenjivati na osnovu sveukupne slike.       
	Pola godine. Od četvrtog do sedmog mjeseca dijete će nastaviti da dobija u težini oko 450 do 550 g mjesečno. Za ovo vrijeme ono će porasti oko 6 cm, a obim glave će se povećati za oko 2,5 cm. 
	U periodu od 4. do 6. mjeseca većina djece udvostruči tjelesnu masu koju su imala na rođenju.
	Godina dana. Do kraja prve godine dijete uglavnom utrostruči tjelesnu masu koju je imalo na rođenju, a procenat masnog tkiva dostiže svoj vrhunac. Za ovo vrijeme dijete poraste oko 25 cm (50% tjelesne dužine s rođenja), a obim glave se poveća za 12,5 cm (u prosjeku).  

Rast svakog djeteta je jedinstven i uglavnom slijedi obrazac rasta utvrđen u prvim mjesecima života, a redovna mjerenja i grafikoni rasta pomažu nam da ga uredno pratimo.


 

 

 ",Published
3106,23017,Više o rastu: 7–9 mjeseci – prekomjerna težina,"Pažnja! Vaše dijete ima umjereni višak težine u odnosu na svoju visinu. Ova prekomjerna težina može da ugrozi njegovo/njeno zdravlje i zato razmislite šta je tome doprinijelo: povećan unos energetski bogatije hrane (kao što su slatke i masne namirnice), unos bezvrijednih namirnica (tzv. brze hrane), smanjena fizička aktivnost, produženo vrijeme boravka u sjedećem položaju ili boravak ispred ekrana, promjene u najbližem okruženju i dr. Obavezno zakažite pregled kod pedijatra da biste dobili dodatne preporuke i da bi se odredila dinamika praćenja rasta Vašeg djeteta.",Published
3111,23018,Više o rastu: 10–12 mjeseci – prekomjerna težina,"Pažnja! Vaše dijete ima umjereni višak težine u odnosu na svoju visinu. Ova prekomjerna težina može ugroziti njegovo/njeno zdravlje i zato razmislite šta je tome moglo doprinijeti: povećan unos energetski bogatije hrane (kao što su slatke i masne namirnice), unos bezvrijednih namirnica (takozvane brze hrane), smanjena fizička aktivnost, produženo vrijeme boravka u sjedećem položaju ili ispred ekrana, promjene u najbližem okruženju i dr. Obavezno zakažite pregled kod pedijatra radi dobijanja dodatnih preporuka i određivanja dinamike praćenja rasta Vašeg djeteta.",Published
3116,23019,Više o rastu: 13–24 mjeseca – prekomjerna težina,"Pažnja! Vaše dijete ima umjereni višak težine u odnosu na svoju visinu. Ova prekomjerna težina može ugroziti njegovo/njeno zdravlje i zato razmislite šta je tome moglo doprinijeti: povećan unos energetski bogatije hrane (kao što su slatke i masne namirnice), unos bezvrijednih namirnica (takozvane brze hrane), smanjena fizička aktivnost, produženo vrijeme boravka u sjedećem položaju ili ispred ekrana, promjene u najbližem okruženju i dr. Obavezno zakažite pregled kod pedijatra radi dobijanja dodatnih preporuka i određivanja dinamike praćenja rasta Vašeg djeteta.",Published
3121,23020,Više o rastu: 25–60 mjeseci – prekomjerna težina,"Pažnja! Vaše dijete ima umjereni višak težine u odnosu na svoju visinu. Ova prekomjerna težina može ugroziti njegovo/njeno zdravlje i zato razmislite šta je tome moglo doprinijeti: povećan unos energetski bogatije hrane (kao što su slatke i masne namirnice), unos bezvrijednih namirnica (takozvane brze hrane), smanjena fizička aktivnost, produženo vrijeme boravka u sjedećem položaju ili ispred ekrana, promjene u najbližem okruženju i dr. Obavezno zakažite pregled kod pedijatra radi dobijanja dodatnih preporuka i određivanja dinamike praćenja rasta Vašeg djeteta.",Published
3126,23021,Više o rastu u prvih šest mjeseci – gojaznost,"Za djecu uzrasta do šest mjeseci koja su isključivo dojena (dobijaju samo majčino mlijeko) rizik od prekomjerne težine ne postoji, ili je minimalan. Dokazano je i naučno potvrđeno da dojenje, naročito produženo dojenje tokom najmanje 12 mjeseci, štiti dijete od gojaznosti u kasnijem periodu djetinjstva i u odraslom dobu.

Djeca na vještačkoj ishrani uvijek su izložena opasnosti od prekomjernog dobijanja na težini. Ukoliko mislite da Vaša beba ima višak kilograma ili je gojazna, posavjetujte se s izabranim pedijatrom. Nemojte nikada uskraćivati hranu bebi u želji da izgubi na težini. Za optimalan rast i razvoj, bebi je potrebna adekvatna ishrana, a to je isključivo dojenje tokom prvih šest mjeseci života. Ako se Vaša beba hrani formulom (adaptiranim mlijekom), pratite uputstva o pravilnoj pripremi obroka (odgovarajuća količina vode i praška), o broju obroka u toku dana i potrebnim količinama hrane.",Published
3131,23022,Više o rastu: 7–9 mjeseci – gojaznost,"Hitno! Vaše dijete je gojazno, tj. ima ozbiljan višak težine u odnosu na svoju visinu. Ta težina može ozbiljno ugroziti zdravlje Vašeg djeteta. Prekomjerna tjelesna težina najčešće se javlja kao posljedica prejedanja i/ili nedovoljne fizičke aktivnosti. Tome mogu da doprinesu promjene u djetetovom okruženju i načinu njege, kao i mogući genetski poremećaji. Obavezno zakažite posjetu kod pedijatra radi pregleda, dodatnog ispitivanja i određivanja dinamike daljeg praćenja rasta!

 ",Published
3136,23023,Više o rastu: 10–12 mjeseci – gojaznost,"Hitno! Vaše dijete je gojazno, tj. ima ozbiljan višak težine u odnosu na svoju visinu. Ta težina može ozbiljno ugroziti zdravlje Vašeg djeteta. Prekomjerna tjelesna težina najčešće se javlja kao posljedica prejedanja i/ili nedovoljne fizičke aktivnosti. Tome mogu da doprinesu promjene u djetetovom okruženju i načinu njege, kao i mogući genetski poremećaji. Obavezno zakažite posjetu kod pedijatra radi pregleda, dodatnog ispitivanja i određivanja dinamike daljeg praćenja rasta!",Published
3141,23024,Više o rastu: 13–24 mjeseca – gojaznost,"Hitno! Vaše dijete je gojazno, tj. ima ozbiljan višak težine u odnosu na svoju visinu. Ta težina može ozbiljno ugroziti zdravlje Vašeg djeteta. Stoga razmislite šta je tome moglo doprinijeti: povećan unos energetski bogatije hrane (kao što su slatke i masne namirnice), unos bezvrijednih namirnica (takozvane brze hrane), smanjena fizička aktivnost, produženo vrijeme boravka u sjedećem položaju ili ispred ekrana, promjene u najbližem okruženju i dr. Obavezno zakažite posjetu kod pedijatra radi pregleda, dodatnog ispitivanja i određivanja dinamike daljeg praćenja rasta!",Published
3146,23025,Više o rastu: 25–60 mjeseci – gojaznost,"Hitno! Vaše dijete je gojazno, tj. ima ozbiljan višak težine u odnosu na svoju visinu. Ta težina može ozbiljno ugroziti zdravlje Vašeg djeteta. Stoga razmislite šta je tome moglo doprinijeti: povećan unos energetski bogatije hrane (kao što su slatke i masne namirnice), unos bezvrijednih namirnica (takozvane brze hrane), smanjena fizička aktivnost, produženo vrijeme boravka u sjedećem položaju ili ispred ekrana, promjene u najbližem okruženju i dr. Obavezno zakažite posjetu kod pedijatra radi pregleda, dodatnog ispitivanja i određivanja dinamike daljeg praćenja rasta!",Published
3151,23026,Više o rastu u prvih šest mjeseci – odgovarajući rast za dati uzrast,"Bravo! Vaše dijete raste u dužinu/visinu u skladu s očekivanim opsegom za njegov/njen uzrast i pol, ili malo iznad njega. Nastavite da se pridržavate preporuka dobre prakse u ishrani, fizičkoj aktivnosti i spavanju i redovno pratite rast Vašeg djeteta.",Published
3156,23027,Više o rastu: 7–9 mjeseci – odgovarajući rast za dati uzrast,"Bravo! Vaše dijete raste u dužinu/visinu u skladu s očekivanim opsegom za njegov/njen uzrast i pol, ili malo iznad njega. Nastavite da se pridržavate preporuka dobre prakse u ishrani, fizičkoj aktivnosti i spavanju i redovno pratite rast Vašeg djeteta.",Published
3161,23028,Više o rastu: 10–12 mjeseci – odgovarajući rast za dati uzrast,"Bravo! Vaše dijete raste u dužinu/visinu u skladu s očekivanim opsegom za njegov/njen uzrast i pol, ili malo iznad njega. Nastavite da se pridržavate preporuka dobre prakse u ishrani, fizičkoj aktivnosti i spavanju i redovno pratite rast Vašeg djeteta.",Published
3166,23029,Više o rastu: 13–24 mjeseca – odgovarajući rast za dati uzrast,"Bravo! Vaše dijete raste u dužinu/visinu u skladu s očekivanim opsegom za njegov/njen uzrast i pol, ili malo iznad njega. Nastavite da se pridržavate preporuka dobre prakse u ishrani, fizičkoj aktivnosti i spavanju i redovno pratite rast Vašeg djeteta.",Published
3171,23030,Više o rastu: 25–60 mjeseci – odgovarajući rast za dati uzrast,"Bravo! Vaše dijete raste u dužinu/visinu u skladu s očekivanim opsegom za njegov/njen uzrast i pol, ili malo iznad njega. Nastavite da se pridržavate preporuka dobre prakse u ishrani, fizičkoj aktivnosti i spavanju i redovno pratite rast Vašeg djeteta.",Published
3176,23031,Više o rastu u prvih šest mjeseci – blago zaostajanje u rastu,"Pažnja! Vaše dijete sporo raste u dužinu/visinu i sad blago/umjereno zaostaje u rastu. Razmislite da li je neki od mogućih dugoročnih uzroka tome doprinio: hronična neuhranjenost, hronična bolest, endokrini poremećaj i dr. Obavezno zakažite pregled kod pedijatra radi dodatnog ispitivanja, dobijanja dodatnih preporuka i određivanja dinamike daljeg praćenja rasta.",Published
3181,23032,Više o rastu: 7–9 mjeseci – blago zaostajanje u rastu,"Pažnja! Vaše dijete sporo raste u dužinu/visinu i sad blago/umjereno zaostaje u rastu. Razmislite da li je neki od mogućih dugoročnih uzroka tome doprinio: hronična neuhranjenost, hronična bolest, endokrini poremećaj i dr. Obavezno zakažite pregled kod pedijatra radi dodatnog ispitivanja, dobijanja dodatnih preporuka i određivanja dinamike daljeg praćenja rasta.",Published
3186,23033,Više o rastu: 10–12 mjeseci – blago zaostajanje u rastu,"Pažnja! Vaše dijete sporo raste u dužinu/visinu i sad blago/umjereno zaostaje u rastu. Razmislite da li je neki od mogućih dugoročnih uzroka tome doprinio: hronična neuhranjenost, hronična bolest, endokrini poremećaj i dr. Obavezno zakažite pregled kod pedijatra radi dodatnog ispitivanja, dobijanja dodatnih preporuka i određivanja dinamike daljeg praćenja rasta.",Published
3191,23034,Više o rastu: 13–24 mjeseca – blago zaostajanje u rastu,"Pažnja! Vaše dijete sporo raste u dužinu/visinu i sad blago/umjereno zaostaje u rastu. Razmislite da li je neki od mogućih dugoročnih uzroka tome doprinio: hronična neuhranjenost, hronična bolest, endokrini poremećaj i dr. Obavezno zakažite pregled kod pedijatra radi dodatnog ispitivanja, dobijanja dodatnih preporuka i određivanja dinamike daljeg praćenja rasta.",Published
3196,23035,Više o rastu: 25–60 mjeseci – blago zaostajanje u rastu,"Pažnja! Vaše dijete sporo raste u dužinu/visinu i sad blago/umjereno zaostaje u rastu. Razmislite da li je neki od mogućih dugoročnih uzroka tome doprinio: hronična neuhranjenost, hronična bolest, endokrini poremećaj i dr. Obavezno zakažite pregled kod pedijatra radi dodatnog ispitivanja, dobijanja dodatnih preporuka i određivanja dinamike daljeg praćenja rasta.",Published
3201,23036,Više o rastu u prvih šest mjeseci – ozbiljno zaostajanje u rastu,"Hitno! Vaše dijete ozbiljno zaostaje u rastu u dužinu/visinu. Hitno zakažite pregled kod pedijatra radi dodatnog ispitivanja, dobijanja odgovarajućeg tretmana i određivanja dinamike daljeg praćenja rasta!",Published
3206,23037,Više o rastu: 7–9 mјeseci – ozbiljno zaostajanje u rastu,"Hitno! Vaše dijete ozbiljno zaostaje u rastu u dužinu/visinu. Hitno zakažite pregled kod pedijatra radi dodatnog ispitivanja, dobijanja odgovarajućeg tretmana i određivanja dinamike daljeg praćenja rasta!

 ",Published
3211,23038,Više o rastu: 10–12 mjeseci – ozbiljno zaostajanje u rastu,"Hitno! Vaše dijete ozbiljno zaostaje u rastu u dužinu/visinu. Hitno zakažite pregled kod pedijatra radi dodatnog ispitivanja, dobijanja odgovarajućeg tretmana i određivanja dinamike daljeg praćenja rasta!",Published
3216,23039,Više o rastu: 13–24 mjeseca – ozbiljno zaostajanje u rastu,"Hitno! Vaše dijete ozbiljno zaostaje u rastu u dužinu/visinu. Hitno zakažite pregled kod pedijatra radi dodatnog ispitivanja, dobijanja odgovarajućeg tretmana i određivanja dinamike daljeg praćenja rasta!",Published
3221,23040,Više o rastu: 25–60 mјeseci – ozbiljno zaostajanje u rastu,"Hitno! Vaše dijete ozbiljno zaostaje u rastu u dužinu/visinu. Hitno zakažite pregled kod pedijatra radi dodatnog ispitivanja, dobijanja odgovarajućeg tretmana i određivanja dinamike daljeg praćenja rasta!",Published
3226,23041,Više o rastu u prvih šest mjeseci – visok rast za dati uzrast,"Visina/dužina Vašeg djeteta znatno premašuje okvire koji su uobičajeni za njegov/njen uzrast i pol. Vjerovatno je to rezultat genetskih potencijala Vašeg djeteta, ali ipak porazgovarajte s pedijatrom. Nastavite da se pridržavate usvojenih preporuka i pratite rast Vašeg djeteta u redovnim intervalima. 

 ",Published
3231,23042,Više o rastu: 7–9 mjeseci – visok rast za dati uzrast,"Visina/dužina Vašeg djeteta znatno premašuje okvire koji su uobičajeni za njegov/njen uzrast i pol. Vjerovatno je to rezultat genetskih potencijala Vašeg djeteta, ali ipak porazgovarajte s pedijatrom. Nastavite da se pridržavate usvojenih preporuka i pratite rast Vašeg djeteta u redovnim intervalima. 

 ",Published
3236,23043,Više o rastu: 10–12 mjeseci – visok rast za dati uzrast,"Visina/dužina Vašeg djeteta znatno premašuje okvire koji su uobičajeni za njegov/njen uzrast i pol. Vjerovatno je to rezultat genetskih potencijala Vašeg djeteta, ali ipak porazgovarajte s pedijatrom. Nastavite da se pridržavate usvojenih preporuka i pratite rast Vašeg djeteta u redovnim intervalima. ",Published
3241,23044,Više o rastu: 13–24 mjeseca – visok rast za dati uzrast,"Visina Vašeg djeteta znatno premašuje okvire koji su uobičajeni za njegov/njen uzrast i pol. Vjerovatno je to rezultat genetskih potencijala Vašeg djeteta, ali ipak porazgovarajte s pedijatrom. Nastavite da se pridržavate usvojenih preporuka i pratite rast Vašeg djeteta u redovnim intervalima. ",Published
3246,23045,Više o rastu: 25–60 mjeseci – visok rast za dati uzrast,"Visina Vašeg djeteta znatno premašuje okvire koji su uobičajeni za njegov/njen uzrast i pol. Vjerovatno je to rezultat genetskih potencijala Vašeg djeteta, ali ipak porazgovarajte s pedijatrom. Nastavite da se pridržavate usvojenih preporuka i pratite rast Vašeg djeteta u redovnim intervalima. ",Published
